    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.7487	   -0.5467
       1.0	    0.7486	   -0.5150
       2.0	    0.7484	   -0.4199
       3.0	    0.7480	   -0.2616
       4.0	    0.7473	   -0.0403
       5.0	    0.7465	    0.2435
       6.0	    0.7454	    0.5894
       6.0	    1.0492	    1.7679
       7.0	    1.0468	    2.4160
       8.0	    1.0442	    3.0843
       9.0	    1.0415	    3.7723
      10.0	    1.0388	    4.4794
      11.0	    1.0360	    5.2049
      12.0	    1.0332	    5.9479
      13.0	    1.0305	    6.7075
      14.0	    1.0280	    7.4825
      15.0	    1.0255	    8.2716
      16.0	    1.0232	    9.0731
      17.0	    1.0211	    9.8854
      18.0	    1.0193	   10.7068
      19.0	    1.0177	   11.5355
      20.0	    1.0164	   12.3698
      21.0	    1.0154	   13.2081
      22.0	    1.0148	   14.0491
      23.0	    1.0145	   14.8915
      24.0	    1.0145	   15.7346
      25.0	    1.0150	   16.5778
      26.0	    1.0158	   17.4208
      27.0	    1.0169	   18.2635
      28.0	    1.0183	   19.1061
      29.0	    1.0201	   19.9492
      30.0	    1.0221	   20.7933
      31.0	    1.0243	   21.6394
      32.0	    1.0267	   22.4885
      33.0	    1.0292	   23.3420
      34.0	    1.0317	   24.2015
      35.0	    1.0342	   25.0686
      36.0	    1.0367	   25.9453
      37.0	    1.0391	   26.8338
      38.0	    1.0413	   27.7363
      39.0	    1.0433	   28.6552
      40.0	    1.0452	   29.5927
      41.0	    1.0468	   30.5510
      42.0	    1.0483	   31.5322
      43.0	    1.0495	   32.5380
      44.0	    1.0506	   33.5699
      45.0	    1.0516	   34.6290
      46.0	    1.0524	   35.7159
      47.0	    1.0531	   36.8308
      48.0	    1.0538	   37.9736
      49.0	    1.0544	   39.1438
      50.0	    1.0550	   40.3402
      51.0	    1.0555	   41.5617
      52.0	    1.0560	   42.8066
      53.0	    1.0565	   44.0729
      54.0	    1.0568	   45.3583
      55.0	    1.0571	   46.6603
      56.0	    1.0573	   47.9762
      57.0	    1.0574	   49.3031
      58.0	    1.0574	   50.6378
      59.0	    1.0573	   51.9772
      60.0	    1.0571	   53.3181
      61.0	    1.0568	   54.6572
      62.0	    1.0564	   55.9914
      63.0	    1.0559	   57.3177
      64.0	    1.0554	   58.6332
      65.0	    1.0548	   59.9354
      66.0	    1.0542	   61.2219
      67.0	    1.0536	   62.4907
      68.0	    1.0529	   63.7401
      69.0	    1.0523	   64.9687
      70.0	    1.0517	   66.1757
      71.0	    1.0511	   67.3605
      72.0	    1.0504	   68.5228
      73.0	    1.0498	   69.6631
      74.0	    1.0492	   70.7820
      75.0	    1.0485	   71.8806
      76.0	    1.0479	   72.9605
      77.0	    1.0473	   74.0235
      78.0	    1.0467	   75.0718
      79.0	    1.0462	   76.1078
      80.0	    1.0457	   77.1343
      81.0	    1.0452	   78.1539
      82.0	    1.0449	   79.1694
      83.0	    1.0446	   80.1837
      84.0	    1.0444	   81.1993
      85.0	    1.0442	   82.2189
      86.0	    1.0442	   83.2449
      87.0	    1.0442	   84.2795
      88.0	    1.0442	   85.3247
      89.0	    1.0443	   86.3824
      90.0	    1.0443	   87.4543
      91.0	    1.0443	   88.5418
      92.0	    1.0443	   89.6462
      93.0	    1.0442	   90.7688
