    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8899	    0.0399
       1.0	    0.8898	    0.0776
       2.0	    0.8895	    0.1907
       3.0	    0.8891	    0.3791
       4.0	    0.8885	    0.6427
       5.0	    0.8877	    0.9814
       6.0	    0.8867	    1.3950
       6.0	    1.0467	    0.0231
       7.0	    1.0455	    0.5857
       8.0	    1.0442	    1.1494
       9.0	    1.0429	    1.7149
      10.0	    1.0416	    2.2828
      11.0	    1.0402	    2.8540
      12.0	    1.0389	    3.4291
      13.0	    1.0376	    4.0089
      14.0	    1.0364	    4.5939
      15.0	    1.0353	    5.1848
      16.0	    1.0343	    5.7823
      17.0	    1.0334	    6.3867
      18.0	    1.0326	    6.9986
      19.0	    1.0320	    7.6183
      20.0	    1.0315	    8.2462
      21.0	    1.0311	    8.8827
      22.0	    1.0309	    9.5279
      23.0	    1.0308	   10.1823
      24.0	    1.0309	   10.8460
      25.0	    1.0311	   11.5193
      26.0	    1.0315	   12.2025
      27.0	    1.0319	   12.8958
      28.0	    1.0325	   13.5992
      29.0	    1.0332	   14.3131
      30.0	    1.0340	   15.0376
      31.0	    1.0348	   15.7726
      32.0	    1.0357	   16.5183
      33.0	    1.0367	   17.2746
      34.0	    1.0376	   18.0414
      35.0	    1.0386	   18.8186
      36.0	    1.0396	   19.6059
      37.0	    1.0406	   20.4031
      38.0	    1.0416	   21.2098
      39.0	    1.0425	   22.0257
      40.0	    1.0434	   22.8504
      41.0	    1.0442	   23.6832
      42.0	    1.0450	   24.5236
      43.0	    1.0457	   25.3710
      44.0	    1.0464	   26.2246
      45.0	    1.0470	   27.0838
      46.0	    1.0475	   27.9475
      47.0	    1.0480	   28.8150
      48.0	    1.0484	   29.6853
      49.0	    1.0488	   30.5573
      50.0	    1.0492	   31.4301
      51.0	    1.0495	   32.3027
      52.0	    1.0497	   33.1739
      53.0	    1.0499	   34.0429
      54.0	    1.0501	   34.9086
      55.0	    1.0502	   35.7702
      56.0	    1.0503	   36.6268
      57.0	    1.0504	   37.4776
      58.0	    1.0504	   38.3219
      59.0	    1.0504	   39.1592
      60.0	    1.0503	   39.9890
      61.0	    1.0503	   40.8109
      62.0	    1.0502	   41.6246
      63.0	    1.0502	   42.4300
      64.0	    1.0501	   43.2271
      65.0	    1.0501	   44.0159
      66.0	    1.0500	   44.7965
      67.0	    1.0500	   45.5692
      68.0	    1.0500	   46.3345
      69.0	    1.0501	   47.0927
      70.0	    1.0501	   47.8444
      71.0	    1.0502	   48.5902
      72.0	    1.0502	   49.3307
      73.0	    1.0503	   50.0666
      74.0	    1.0504	   50.7985
      75.0	    1.0504	   51.5271
      76.0	    1.0505	   52.2533
      77.0	    1.0505	   52.9775
      78.0	    1.0505	   53.7006
      79.0	    1.0504	   54.4231
      80.0	    1.0503	   55.1456
      81.0	    1.0501	   55.8686
      82.0	    1.0499	   56.5927
      83.0	    1.0497	   57.3184
      84.0	    1.0493	   58.0460
      85.0	    1.0489	   58.7760
      86.0	    1.0485	   59.5085
      87.0	    1.0479	   60.2439
      88.0	    1.0473	   60.9824
      89.0	    1.0467	   61.7241
      90.0	    1.0459	   62.4692
      91.0	    1.0451	   63.2176
      92.0	    1.0442	   63.9695
      93.0	    1.0433	   64.7250
      94.0	    1.0423	   65.4840
      95.0	    1.0413	   66.2467
      96.0	    1.0402	   67.0134
      97.0	    1.0392	   67.7840
      98.0	    1.0381	   68.5590
      99.0	    1.0371	   69.3386
     100.0	    1.0362	   70.1232
     101.0	    1.0352	   70.9133
     102.0	    1.0344	   71.7093
     103.0	    1.0336	   72.5117
     104.0	    1.0330	   73.3212
     105.0	    1.0324	   74.1384
     106.0	    1.0320	   74.9639
     107.0	    1.0317	   75.7984
     108.0	    1.0315	   76.6425
     109.0	    1.0314	   77.4970
     110.0	    1.0315	   78.3623
     111.0	    1.0317	   79.2392
     112.0	    1.0320	   80.1282
     113.0	    1.0324	   81.0297
     114.0	    1.0330	   81.9443
     115.0	    1.0336	   82.8720
     116.0	    1.0344	   83.8132
