    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.7874	   -0.3508
       1.0	    0.7873	   -0.3163
       2.0	    0.7870	   -0.2129
       3.0	    0.7866	   -0.0407
       4.0	    0.7859	    0.1999
       5.0	    0.7850	    0.5086
       6.0	    0.7838	    0.8848
       6.0	    1.0450	    0.2560
       7.0	    1.0431	    0.8742
       8.0	    1.0411	    1.4907
       9.0	    1.0392	    2.1060
      10.0	    1.0372	    2.7207
      11.0	    1.0353	    3.3354
      12.0	    1.0335	    3.9511
      13.0	    1.0318	    4.5685
      14.0	    1.0303	    5.1883
      15.0	    1.0289	    5.8112
      16.0	    1.0278	    6.4378
      17.0	    1.0269	    7.0687
      18.0	    1.0261	    7.7042
      19.0	    1.0257	    8.3450
      20.0	    1.0254	    8.9914
      21.0	    1.0253	    9.6440
      22.0	    1.0255	   10.3035
      23.0	    1.0258	   10.9706
      24.0	    1.0263	   11.6462
      25.0	    1.0270	   12.3312
      26.0	    1.0278	   13.0269
      27.0	    1.0287	   13.7343
      28.0	    1.0297	   14.4548
      29.0	    1.0308	   15.1894
      30.0	    1.0320	   15.9395
      31.0	    1.0332	   16.7061
      32.0	    1.0344	   17.4902
      33.0	    1.0357	   18.2925
      34.0	    1.0369	   19.1137
      35.0	    1.0382	   19.9542
      36.0	    1.0393	   20.8143
      37.0	    1.0404	   21.6941
      38.0	    1.0415	   22.5933
      39.0	    1.0424	   23.5116
      40.0	    1.0433	   24.4484
      41.0	    1.0441	   25.4030
      42.0	    1.0448	   26.3744
      43.0	    1.0454	   27.3616
      44.0	    1.0459	   28.3632
      45.0	    1.0464	   29.3777
      46.0	    1.0468	   30.4035
      47.0	    1.0472	   31.4389
      48.0	    1.0475	   32.4820
      49.0	    1.0478	   33.5306
      50.0	    1.0481	   34.5827
      51.0	    1.0484	   35.6360
      52.0	    1.0486	   36.6883
      53.0	    1.0488	   37.7371
      54.0	    1.0490	   38.7804
      55.0	    1.0492	   39.8158
      56.0	    1.0494	   40.8412
      57.0	    1.0495	   41.8549
      58.0	    1.0495	   42.8551
      59.0	    1.0496	   43.8403
      60.0	    1.0496	   44.8094
      61.0	    1.0495	   45.7615
      62.0	    1.0495	   46.6960
      63.0	    1.0494	   47.6126
      64.0	    1.0493	   48.5114
      65.0	    1.0492	   49.3925
      66.0	    1.0491	   50.2567
      67.0	    1.0490	   51.1047
      68.0	    1.0489	   51.9377
      69.0	    1.0488	   52.7568
      70.0	    1.0487	   53.5636
      71.0	    1.0487	   54.3597
      72.0	    1.0486	   55.1467
      73.0	    1.0486	   55.9263
      74.0	    1.0485	   56.7005
      75.0	    1.0485	   57.4708
      76.0	    1.0485	   58.2390
      77.0	    1.0484	   59.0066
      78.0	    1.0485	   59.7751
      79.0	    1.0485	   60.5458
      80.0	    1.0485	   61.3198
      81.0	    1.0486	   62.0982
      82.0	    1.0487	   62.8818
      83.0	    1.0487	   63.6713
      84.0	    1.0488	   64.4671
      85.0	    1.0489	   65.2696
      86.0	    1.0489	   66.0788
      87.0	    1.0488	   66.8945
      88.0	    1.0487	   67.7165
      89.0	    1.0485	   68.5443
      90.0	    1.0481	   69.3773
      91.0	    1.0477	   70.2145
      92.0	    1.0471	   71.0551
      93.0	    1.0463	   71.8983
      94.0	    1.0454	   72.7430
      95.0	    1.0444	   73.5886
      96.0	    1.0433	   74.4342
      97.0	    1.0421	   75.2793
      98.0	    1.0409	   76.1237
      99.0	    1.0395	   76.9672
     100.0	    1.0382	   77.8100
     101.0	    1.0369	   78.6524
     102.0	    1.0357	   79.4949
     103.0	    1.0345	   80.3384
     104.0	    1.0334	   81.1838
     105.0	    1.0324	   82.0321
     106.0	    1.0315	   82.8848
     107.0	    1.0307	   83.7431
     108.0	    1.0300	   84.6088
     109.0	    1.0295	   85.4834
     110.0	    1.0290	   86.3688
     111.0	    1.0287	   87.2667
     112.0	    1.0285	   88.1793
     113.0	    1.0284	   89.1082
     114.0	    1.0284	   90.0554
     115.0	    1.0286	   91.0226
     116.0	    1.0289	   92.0112
