    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5960
       0.0	    0.2337	    2.8503
       1.0	    0.2336	    2.9039
       2.0	    0.2336	    3.0648
       3.0	    0.2335	    3.3324
       4.0	    0.2335	    3.7062
       5.0	    0.2334	    4.1852
       6.0	    0.2332	    4.7684
       6.0	    1.0753	    0.7868
       7.0	    1.0746	    1.4033
       8.0	    1.0739	    2.0120
       9.0	    1.0733	    2.6110
      10.0	    1.0727	    3.1986
      11.0	    1.0723	    3.7731
      12.0	    1.0719	    4.3329
      13.0	    1.0716	    4.8766
      14.0	    1.0714	    5.4030
      15.0	    1.0713	    5.9110
      16.0	    1.0713	    6.3996
      17.0	    1.0714	    6.8682
      18.0	    1.0715	    7.3160
      19.0	    1.0717	    7.7429
      20.0	    1.0720	    8.1486
      21.0	    1.0723	    8.5333
      22.0	    1.0726	    8.8973
      23.0	    1.0729	    9.2412
      24.0	    1.0732	    9.5656
      25.0	    1.0735	    9.8716
      26.0	    1.0737	   10.1602
      27.0	    1.0740	   10.4327
      28.0	    1.0741	   10.6906
      29.0	    1.0743	   10.9351
      30.0	    1.0744	   11.1679
      31.0	    1.0744	   11.3905
      32.0	    1.0744	   11.6044
      33.0	    1.0744	   11.8111
      34.0	    1.0743	   12.0120
      35.0	    1.0741	   12.2083
      36.0	    1.0739	   12.4012
      37.0	    1.0737	   12.5918
      38.0	    1.0735	   12.7808
      39.0	    1.0733	   12.9690
      40.0	    1.0730	   13.1569
      41.0	    1.0728	   13.3446
      42.0	    1.0726	   13.5324
      43.0	    1.0724	   13.7201
      44.0	    1.0723	   13.9075
      45.0	    1.0722	   14.0940
      46.0	    1.0721	   14.2791
      47.0	    1.0722	   14.4619
      48.0	    1.0723	   14.6416
      49.0	    1.0724	   14.8172
      50.0	    1.0727	   14.9875
      51.0	    1.0730	   15.1514
      52.0	    1.0733	   15.3077
      53.0	    1.0737	   15.4554
      54.0	    1.0742	   15.5932
      55.0	    1.0747	   15.7203
      56.0	    1.0752	   15.8357
      57.0	    1.0758	   15.9387
      58.0	    1.0764	   16.0290
      59.0	    1.0769	   16.1061
      60.0	    1.0775	   16.1702
      61.0	    1.0780	   16.2215
      62.0	    1.0785	   16.2606
      63.0	    1.0790	   16.2882
      64.0	    1.0795	   16.3055
      65.0	    1.0798	   16.3139
      66.0	    1.0802	   16.3150
      67.0	    1.0804	   16.3106
