    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9122	   -0.2376
       1.0	    0.9121	   -0.2046
       2.0	    0.9119	   -0.1058
       3.0	    0.9116	    0.0589
       4.0	    0.9111	    0.2894
       5.0	    0.9105	    0.5857
       6.0	    0.9096	    0.9477
       6.0	    1.0479	   -0.1354
       7.0	    1.0470	    0.3613
       8.0	    1.0460	    0.8604
       9.0	    1.0449	    1.3628
      10.0	    1.0439	    1.8690
      11.0	    1.0428	    2.3797
      12.0	    1.0417	    2.8958
      13.0	    1.0407	    3.4177
      14.0	    1.0397	    3.9461
      15.0	    1.0389	    4.4815
      16.0	    1.0380	    5.0242
      17.0	    1.0373	    5.5746
      18.0	    1.0367	    6.1331
      19.0	    1.0362	    6.6996
      20.0	    1.0359	    7.2745
      21.0	    1.0356	    7.8577
      22.0	    1.0355	    8.4491
      23.0	    1.0355	    9.0488
      24.0	    1.0356	    9.6567
      25.0	    1.0358	   10.2726
      26.0	    1.0361	   10.8964
      27.0	    1.0365	   11.5280
      28.0	    1.0370	   12.1672
      29.0	    1.0376	   12.8138
      30.0	    1.0382	   13.4677
      31.0	    1.0389	   14.1286
      32.0	    1.0397	   14.7965
      33.0	    1.0404	   15.4711
      34.0	    1.0412	   16.1522
      35.0	    1.0420	   16.8396
      36.0	    1.0428	   17.5332
      37.0	    1.0435	   18.2327
      38.0	    1.0442	   18.9378
      39.0	    1.0449	   19.6483
      40.0	    1.0456	   20.3640
      41.0	    1.0462	   21.0846
      42.0	    1.0467	   21.8097
      43.0	    1.0472	   22.5390
      44.0	    1.0477	   23.2721
      45.0	    1.0482	   24.0085
      46.0	    1.0486	   24.7478
      47.0	    1.0489	   25.4895
      48.0	    1.0493	   26.2330
      49.0	    1.0496	   26.9778
      50.0	    1.0499	   27.7233
      51.0	    1.0501	   28.4689
      52.0	    1.0504	   29.2139
      53.0	    1.0506	   29.9580
      54.0	    1.0507	   30.7003
      55.0	    1.0509	   31.4406
      56.0	    1.0510	   32.1781
      57.0	    1.0511	   32.9125
      58.0	    1.0512	   33.6434
      59.0	    1.0512	   34.3704
      60.0	    1.0512	   35.0930
      61.0	    1.0512	   35.8112
      62.0	    1.0512	   36.5246
      63.0	    1.0512	   37.2330
      64.0	    1.0512	   37.9364
      65.0	    1.0512	   38.6348
      66.0	    1.0512	   39.3281
      67.0	    1.0513	   40.0164
      68.0	    1.0513	   40.6998
      69.0	    1.0514	   41.3787
      70.0	    1.0514	   42.0531
      71.0	    1.0515	   42.7234
      72.0	    1.0515	   43.3899
      73.0	    1.0516	   44.0530
      74.0	    1.0516	   44.7131
      75.0	    1.0517	   45.3705
      76.0	    1.0517	   46.0257
      77.0	    1.0516	   46.6791
      78.0	    1.0515	   47.3311
      79.0	    1.0514	   47.9822
      80.0	    1.0512	   48.6327
      81.0	    1.0510	   49.2830
      82.0	    1.0507	   49.9335
      83.0	    1.0504	   50.5847
      84.0	    1.0499	   51.2368
      85.0	    1.0495	   51.8901
      86.0	    1.0490	   52.5450
      87.0	    1.0484	   53.2018
      88.0	    1.0478	   53.8606
      89.0	    1.0471	   54.5218
      90.0	    1.0464	   55.1856
      91.0	    1.0456	   55.8521
      92.0	    1.0448	   56.5217
      93.0	    1.0440	   57.1945
      94.0	    1.0432	   57.8708
      95.0	    1.0424	   58.5508
      96.0	    1.0416	   59.2348
      97.0	    1.0408	   59.9231
      98.0	    1.0400	   60.6161
      99.0	    1.0393	   61.3142
     100.0	    1.0387	   62.0177
     101.0	    1.0381	   62.7271
     102.0	    1.0376	   63.4428
     103.0	    1.0371	   64.1652
     104.0	    1.0368	   64.8948
     105.0	    1.0365	   65.6321
     106.0	    1.0363	   66.3776
     107.0	    1.0362	   67.1315
     108.0	    1.0362	   67.8945
     109.0	    1.0363	   68.6668
     110.0	    1.0365	   69.4489
     111.0	    1.0367	   70.2411
     112.0	    1.0371	   71.0437
     113.0	    1.0375	   71.8570
     114.0	    1.0380	   72.6810
     115.0	    1.0386	   73.5160
     116.0	    1.0393	   74.3618
