    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.6198	   -4.8178
       1.0	    0.6198	   -4.8125
       2.0	    0.6199	   -4.7966
       3.0	    0.6200	   -4.7698
       4.0	    0.6201	   -4.7318
       5.0	    0.6202	   -4.6821
       6.0	    0.6203	   -4.6200
       6.0	    1.0536	   -1.2743
       7.0	    1.0529	   -0.9460
       8.0	    1.0521	   -0.6210
       9.0	    1.0512	   -0.2976
      10.0	    1.0502	    0.0260
      11.0	    1.0491	    0.3515
      12.0	    1.0481	    0.6811
      13.0	    1.0469	    1.0169
      14.0	    1.0458	    1.3610
      15.0	    1.0446	    1.7157
      16.0	    1.0435	    2.0832
      17.0	    1.0423	    2.4655
      18.0	    1.0412	    2.8648
      19.0	    1.0401	    3.2830
      20.0	    1.0391	    3.7219
      21.0	    1.0381	    4.1831
      22.0	    1.0372	    4.6681
      23.0	    1.0363	    5.1780
      24.0	    1.0356	    5.7140
      25.0	    1.0349	    6.2767
      26.0	    1.0342	    6.8668
      27.0	    1.0337	    7.4846
      28.0	    1.0333	    8.1303
      29.0	    1.0329	    8.8038
      30.0	    1.0327	    9.5048
      31.0	    1.0325	   10.2329
      32.0	    1.0325	   10.9875
      33.0	    1.0326	   11.7677
      34.0	    1.0328	   12.5726
      35.0	    1.0331	   13.4013
      36.0	    1.0334	   14.2525
      37.0	    1.0339	   15.1250
      38.0	    1.0345	   16.0174
      39.0	    1.0353	   16.9285
      40.0	    1.0361	   17.8568
      41.0	    1.0370	   18.8009
      42.0	    1.0379	   19.7593
      43.0	    1.0390	   20.7306
      44.0	    1.0401	   21.7134
      45.0	    1.0413	   22.7064
      46.0	    1.0426	   23.7083
      47.0	    1.0438	   24.7177
      48.0	    1.0451	   25.7336
      49.0	    1.0463	   26.7549
      50.0	    1.0476	   27.7806
      51.0	    1.0488	   28.8100
      52.0	    1.0499	   29.8423
      53.0	    1.0509	   30.8770
      54.0	    1.0519	   31.9134
      55.0	    1.0527	   32.9513
      56.0	    1.0534	   33.9903
      57.0	    1.0540	   35.0301
      58.0	    1.0545	   36.0706
      59.0	    1.0548	   37.1116
      60.0	    1.0550	   38.1528
      61.0	    1.0551	   39.1942
      62.0	    1.0551	   40.2354
      63.0	    1.0550	   41.2764
      64.0	    1.0548	   42.3168
      65.0	    1.0546	   43.3562
      66.0	    1.0542	   44.3944
      67.0	    1.0539	   45.4308
      68.0	    1.0535	   46.4650
      69.0	    1.0531	   47.4964
      70.0	    1.0527	   48.5245
      71.0	    1.0523	   49.5487
      72.0	    1.0520	   50.5683
      73.0	    1.0516	   51.5827
      74.0	    1.0513	   52.5912
      75.0	    1.0511	   53.5930
      76.0	    1.0509	   54.5875
      77.0	    1.0507	   55.5742
      78.0	    1.0507	   56.5522
      79.0	    1.0507	   57.5211
      80.0	    1.0507	   58.4804
      81.0	    1.0508	   59.4297
      82.0	    1.0510	   60.3687
      83.0	    1.0512	   61.2970
      84.0	    1.0515	   62.2148
      85.0	    1.0519	   63.1221
      86.0	    1.0522	   64.0189
      87.0	    1.0526	   64.9058
      88.0	    1.0530	   65.7832
      89.0	    1.0535	   66.6515
      90.0	    1.0538	   67.5117
      91.0	    1.0542	   68.3644
      92.0	    1.0545	   69.2106
      93.0	    1.0547	   70.0513
      94.0	    1.0548	   70.8876
      95.0	    1.0548	   71.7206
      96.0	    1.0547	   72.5515
      97.0	    1.0545	   73.3816
      98.0	    1.0542	   74.2123
      99.0	    1.0537	   75.0448
     100.0	    1.0531	   75.8805
     101.0	    1.0524	   76.7209
     102.0	    1.0516	   77.5674
     103.0	    1.0506	   78.4212
     104.0	    1.0495	   79.2840
     105.0	    1.0484	   80.1568
     106.0	    1.0472	   81.0411
     107.0	    1.0459	   81.9380
     108.0	    1.0445	   82.8487
     109.0	    1.0432	   83.7742
     110.0	    1.0418	   84.7155
     111.0	    1.0404	   85.6732
     112.0	    1.0390	   86.6481
     113.0	    1.0377	   87.6408
     114.0	    1.0365	   88.6518
     115.0	    1.0353	   89.6813
