    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9112	   -0.1594
       1.0	    0.9111	   -0.1271
       2.0	    0.9110	   -0.0303
       3.0	    0.9107	    0.1311
       4.0	    0.9103	    0.3569
       5.0	    0.9097	    0.6471
       6.0	    0.9090	    1.0017
       6.0	    1.0483	   -0.2144
       7.0	    1.0474	    0.2508
       8.0	    1.0465	    0.7177
       9.0	    1.0456	    1.1868
      10.0	    1.0447	    1.6586
      11.0	    1.0437	    2.1336
      12.0	    1.0428	    2.6122
      13.0	    1.0419	    3.0950
      14.0	    1.0410	    3.5823
      15.0	    1.0402	    4.0745
      16.0	    1.0395	    4.5719
      17.0	    1.0388	    5.0748
      18.0	    1.0382	    5.5834
      19.0	    1.0377	    6.0979
      20.0	    1.0373	    6.6184
      21.0	    1.0371	    7.1450
      22.0	    1.0369	    7.6777
      23.0	    1.0368	    8.2165
      24.0	    1.0368	    8.7616
      25.0	    1.0369	    9.3128
      26.0	    1.0371	    9.8703
      27.0	    1.0374	   10.4341
      28.0	    1.0377	   11.0042
      29.0	    1.0381	   11.5806
      30.0	    1.0386	   12.1635
      31.0	    1.0391	   12.7527
      32.0	    1.0397	   13.3484
      33.0	    1.0402	   13.9506
      34.0	    1.0409	   14.5594
      35.0	    1.0415	   15.1747
      36.0	    1.0421	   15.7964
      37.0	    1.0428	   16.4247
      38.0	    1.0434	   17.0593
      39.0	    1.0441	   17.7002
      40.0	    1.0447	   18.3472
      41.0	    1.0453	   19.0001
      42.0	    1.0459	   19.6587
      43.0	    1.0465	   20.3226
      44.0	    1.0470	   20.9916
      45.0	    1.0476	   21.6651
      46.0	    1.0481	   22.3429
      47.0	    1.0486	   23.0243
      48.0	    1.0490	   23.7088
      49.0	    1.0495	   24.3958
      50.0	    1.0499	   25.0848
      51.0	    1.0503	   25.7750
      52.0	    1.0506	   26.4658
      53.0	    1.0509	   27.1566
      54.0	    1.0512	   27.8468
      55.0	    1.0515	   28.5356
      56.0	    1.0517	   29.2225
      57.0	    1.0519	   29.9068
      58.0	    1.0520	   30.5881
      59.0	    1.0521	   31.2659
      60.0	    1.0522	   31.9396
      61.0	    1.0523	   32.6089
      62.0	    1.0523	   33.2735
      63.0	    1.0523	   33.9329
      64.0	    1.0523	   34.5870
      65.0	    1.0524	   35.2357
      66.0	    1.0524	   35.8787
      67.0	    1.0524	   36.5161
      68.0	    1.0524	   37.1478
      69.0	    1.0523	   37.7740
      70.0	    1.0523	   38.3948
      71.0	    1.0523	   39.0103
      72.0	    1.0523	   39.6208
      73.0	    1.0522	   40.2267
      74.0	    1.0522	   40.8282
      75.0	    1.0521	   41.4257
      76.0	    1.0520	   42.0196
      77.0	    1.0519	   42.6104
      78.0	    1.0517	   43.1984
      79.0	    1.0515	   43.7841
      80.0	    1.0513	   44.3681
      81.0	    1.0510	   44.9507
      82.0	    1.0507	   45.5325
      83.0	    1.0504	   46.1138
      84.0	    1.0500	   46.6951
      85.0	    1.0496	   47.2768
      86.0	    1.0492	   47.8595
      87.0	    1.0487	   48.4433
      88.0	    1.0482	   49.0288
      89.0	    1.0477	   49.6162
      90.0	    1.0471	   50.2059
      91.0	    1.0465	   50.7983
      92.0	    1.0459	   51.3936
      93.0	    1.0453	   51.9922
      94.0	    1.0447	   52.5943
      95.0	    1.0441	   53.2002
      96.0	    1.0434	   53.8104
      97.0	    1.0428	   54.4250
      98.0	    1.0421	   55.0445
      99.0	    1.0415	   55.6691
     100.0	    1.0409	   56.2993
     101.0	    1.0403	   56.9352
     102.0	    1.0398	   57.5774
     103.0	    1.0393	   58.2262
     104.0	    1.0389	   58.8818
     105.0	    1.0385	   59.5447
     106.0	    1.0381	   60.2152
     107.0	    1.0379	   60.8937
     108.0	    1.0377	   61.5805
     109.0	    1.0375	   62.2759
     110.0	    1.0375	   62.9801
     111.0	    1.0375	   63.6934
     112.0	    1.0376	   64.4161
     113.0	    1.0378	   65.1482
     114.0	    1.0381	   65.8898
     115.0	    1.0385	   66.6410
     116.0	    1.0389	   67.4016
