    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5959
       0.0	    0.8114	   -0.4474
       1.0	    0.8114	   -0.4226
       2.0	    0.8113	   -0.3482
       3.0	    0.8112	   -0.2243
       4.0	    0.8111	   -0.0510
       5.0	    0.8109	    0.1718
       6.0	    0.8106	    0.4438
       6.0	    1.0451	   -0.6346
       7.0	    1.0448	   -0.3582
       8.0	    1.0446	   -0.0794
       9.0	    1.0443	    0.2018
      10.0	    1.0441	    0.4854
      11.0	    1.0439	    0.7713
      12.0	    1.0437	    1.0597
      13.0	    1.0435	    1.3505
      14.0	    1.0434	    1.6438
      15.0	    1.0432	    1.9396
      16.0	    1.0431	    2.2379
      17.0	    1.0431	    2.5389
      18.0	    1.0430	    2.8426
      19.0	    1.0430	    3.1491
      20.0	    1.0430	    3.4585
      21.0	    1.0430	    3.7709
      22.0	    1.0431	    4.0865
      23.0	    1.0432	    4.4054
      24.0	    1.0433	    4.7277
      25.0	    1.0434	    5.0537
      26.0	    1.0435	    5.3836
      27.0	    1.0436	    5.7174
      28.0	    1.0437	    6.0555
      29.0	    1.0439	    6.3980
      30.0	    1.0440	    6.7451
      31.0	    1.0441	    7.0971
      32.0	    1.0443	    7.4539
      33.0	    1.0444	    7.8159
      34.0	    1.0445	    8.1831
      35.0	    1.0446	    8.5556
      36.0	    1.0447	    8.9336
      37.0	    1.0448	    9.3169
      38.0	    1.0449	    9.7057
      39.0	    1.0450	   10.0998
      40.0	    1.0450	   10.4993
      41.0	    1.0451	   10.9038
      42.0	    1.0452	   11.3134
      43.0	    1.0452	   11.7277
      44.0	    1.0453	   12.1466
      45.0	    1.0453	   12.5696
      46.0	    1.0454	   12.9966
      47.0	    1.0454	   13.4272
      48.0	    1.0455	   13.8609
      49.0	    1.0455	   14.2975
      50.0	    1.0456	   14.7364
      51.0	    1.0456	   15.1772
      52.0	    1.0456	   15.6196
      53.0	    1.0457	   16.0632
      54.0	    1.0457	   16.5074
      55.0	    1.0457	   16.9519
      56.0	    1.0457	   17.3964
      57.0	    1.0458	   17.8406
      58.0	    1.0457	   18.2841
      59.0	    1.0457	   18.7266
      60.0	    1.0457	   19.1680
      61.0	    1.0457	   19.6081
      62.0	    1.0456	   20.0468
      63.0	    1.0455	   20.4841
      64.0	    1.0454	   20.9198
      65.0	    1.0454	   21.3541
      66.0	    1.0452	   21.7869
      67.0	    1.0451	   22.2185
      68.0	    1.0450	   22.6490
      69.0	    1.0449	   23.0786
      70.0	    1.0447	   23.5074
      71.0	    1.0446	   23.9358
      72.0	    1.0444	   24.3638
      73.0	    1.0443	   24.7919
      74.0	    1.0442	   25.2203
      75.0	    1.0440	   25.6491
      76.0	    1.0439	   26.0786
      77.0	    1.0438	   26.5091
      78.0	    1.0437	   26.9407
      79.0	    1.0437	   27.3736
      80.0	    1.0436	   27.8080
      81.0	    1.0436	   28.2439
      82.0	    1.0436	   28.6814
      83.0	    1.0436	   29.1206
      84.0	    1.0437	   29.5614
      85.0	    1.0438	   30.0039
      86.0	    1.0439	   30.4479
      87.0	    1.0440	   30.8935
      88.0	    1.0441	   31.3405
      89.0	    1.0443	   31.7887
      90.0	    1.0444	   32.2381
      91.0	    1.0446	   32.6884
      92.0	    1.0448	   33.1396
      93.0	    1.0450	   33.5916
      94.0	    1.0452	   34.0441
      95.0	    1.0453	   34.4971
      96.0	    1.0455	   34.9504
      97.0	    1.0457	   35.4041
      98.0	    1.0458	   35.8581
      99.0	    1.0459	   36.3124
     100.0	    1.0460	   36.7671
     101.0	    1.0461	   37.2223
     102.0	    1.0462	   37.6781
     103.0	    1.0462	   38.1347
     104.0	    1.0462	   38.5924
     105.0	    1.0462	   39.0513
     106.0	    1.0461	   39.5119
     107.0	    1.0461	   39.9745
     108.0	    1.0460	   40.4393
     109.0	    1.0459	   40.9068
     110.0	    1.0457	   41.3775
     111.0	    1.0456	   41.8516
     112.0	    1.0454	   42.3296
     113.0	    1.0452	   42.8118
     114.0	    1.0450	   43.2986
     115.0	    1.0449	   43.7904
     116.0	    1.0447	   44.2874
     117.0	    1.0445	   44.7900
     118.0	    1.0443	   45.2982
     119.0	    1.0441	   45.8123
     120.0	    1.0439	   46.3323
     121.0	    1.0438	   46.8583
     122.0	    1.0436	   47.3903
     123.0	    1.0435	   47.9281
     124.0	    1.0434	   48.4717
     125.0	    1.0433	   49.0208
     126.0	    1.0432	   49.5752
     127.0	    1.0432	   50.1346
     128.0	    1.0432	   50.6986
     129.0	    1.0431	   51.2670
     130.0	    1.0431	   51.8394
     131.0	    1.0432	   52.4153
     132.0	    1.0432	   52.9944
     133.0	    1.0432	   53.5765
     134.0	    1.0433	   54.1610
     135.0	    1.0434	   54.7478
     136.0	    1.0435	   55.3365
     137.0	    1.0436	   55.9270
     138.0	    1.0437	   56.5189
     139.0	    1.0438	   57.1123
     140.0	    1.0439	   57.7069
     141.0	    1.0441	   58.3028
     142.0	    1.0442	   58.9000
     143.0	    1.0444	   59.4985
     144.0	    1.0445	   60.0985
     145.0	    1.0447	   60.7001
     146.0	    1.0448	   61.3035
     147.0	    1.0449	   61.9089
     148.0	    1.0451	   62.5167
     149.0	    1.0452	   63.1269
     150.0	    1.0453	   63.7400
     151.0	    1.0454	   64.3562
     152.0	    1.0455	   64.9758
     153.0	    1.0456	   65.5989
     154.0	    1.0456	   66.2259
     155.0	    1.0457	   66.8569
     156.0	    1.0458	   67.4920
     157.0	    1.0458	   68.1314
     158.0	    1.0458	   68.7751
     159.0	    1.0459	   69.4230
     160.0	    1.0459	   70.0751
     161.0	    1.0459	   70.7314
     162.0	    1.0459	   71.3915
     163.0	    1.0459	   72.0553
     164.0	    1.0458	   72.7226
     165.0	    1.0458	   73.3929
     166.0	    1.0457	   74.0659
     167.0	    1.0457	   74.7412
     168.0	    1.0456	   75.4183
     169.0	    1.0455	   76.0968
     170.0	    1.0454	   76.7763
     171.0	    1.0453	   77.4562
     172.0	    1.0452	   78.1360
     173.0	    1.0451	   78.8153
     174.0	    1.0449	   79.4936
     175.0	    1.0448	   80.1706
     176.0	    1.0447	   80.8458
     177.0	    1.0445	   81.5188
     178.0	    1.0444	   82.1895
     179.0	    1.0442	   82.8576
     180.0	    1.0441	   83.5229
     181.0	    1.0440	   84.1853
     182.0	    1.0439	   84.8448
     183.0	    1.0438	   85.5014
     184.0	    1.0437	   86.1551
     185.0	    1.0436	   86.8062
     186.0	    1.0436	   87.4549
     187.0	    1.0435	   88.1013
     188.0	    1.0435	   88.7459
     189.0	    1.0436	   89.3890
     190.0	    1.0436	   90.0309
     191.0	    1.0437	   90.6720
     192.0	    1.0438	   91.3129
     193.0	    1.0440	   91.9539
     194.0	    1.0441	   92.5955
     195.0	    1.0443	   93.2381
     196.0	    1.0445	   93.8822
     197.0	    1.0447	   94.5281
     198.0	    1.0449	   95.1763
     199.0	    1.0451	   95.8271
     200.0	    1.0454	   96.4809
     201.0	    1.0456	   97.1378
     202.0	    1.0458	   97.7983
     203.0	    1.0460	   98.4624
     204.0	    1.0461	   99.1304
     205.0	    1.0463	   99.8024
     206.0	    1.0464	  100.4785
     207.0	    1.0465	  101.1588
     208.0	    1.0466	  101.8432
     209.0	    1.0466	  102.5317
     210.0	    1.0466	  103.2243
     211.0	    1.0465	  103.9208
     212.0	    1.0464	  104.6213
     213.0	    1.0463	  105.3256
     214.0	    1.0462	  106.0336
     215.0	    1.0460	  106.7451
     216.0	    1.0458	  107.4600
     217.0	    1.0455	  108.1782
     218.0	    1.0453	  108.8997
     219.0	    1.0450	  109.6242
     220.0	    1.0447	  110.3518
     221.0	    1.0445	  111.0823
     222.0	    1.0442	  111.8158
     223.0	    1.0440	  112.5522
     224.0	    1.0437	  113.2914
     225.0	    1.0435	  114.0336
     226.0	    1.0433	  114.7786
     227.0	    1.0431	  115.5266
     228.0	    1.0430	  116.2776
     229.0	    1.0429	  117.0316
     230.0	    1.0428	  117.7887
     231.0	    1.0427	  118.5489
     232.0	    1.0427	  119.3123
     233.0	    1.0427	  120.0789
     234.0	    1.0428	  120.8489
     235.0	    1.0429	  121.6223
     236.0	    1.0430	  122.3992
     237.0	    1.0431	  123.1796
     238.0	    1.0432	  123.9637
     239.0	    1.0434	  124.7515
     240.0	    1.0435	  125.5431
     241.0	    1.0437	  126.3386
     242.0	    1.0439	  127.1381
     243.0	    1.0441	  127.9416
     244.0	    1.0443	  128.7492
     245.0	    1.0444	  129.5610
     246.0	    1.0446	  130.3769
     247.0	    1.0447	  131.1971
     248.0	    1.0449	  132.0214
     249.0	    1.0450	  132.8499
     250.0	    1.0451	  133.6825
     251.0	    1.0453	  134.5191
     252.0	    1.0453	  135.3597
     253.0	    1.0454	  136.2042
     254.0	    1.0455	  137.0524
     255.0	    1.0455	  137.9041
     256.0	    1.0456	  138.7592
     257.0	    1.0456	  139.6175
     258.0	    1.0456	  140.4788
     259.0	    1.0456	  141.3429
     260.0	    1.0456	  142.2095
     261.0	    1.0456	  143.0784
     262.0	    1.0456	  143.9494
     263.0	    1.0455	  144.8223
     264.0	    1.0455	  145.6966
     265.0	    1.0455	  146.5723
     266.0	    1.0454	  147.4490
     267.0	    1.0454	  148.3266
     268.0	    1.0454	  149.2047
     269.0	    1.0454	  150.0833
     270.0	    1.0453	  150.9620
     271.0	    1.0453	  151.8407
     272.0	    1.0453	  152.7193
     273.0	    1.0452	  153.5975
     274.0	    1.0452	  154.4754
     275.0	    1.0451	  155.3529
     276.0	    1.0451	  156.2298
     277.0	    1.0450	  157.1063
     278.0	    1.0450	  157.9823
     279.0	    1.0449	  158.8578
     280.0	    1.0448	  159.7329
     281.0	    1.0447	  160.6077
     282.0	    1.0447	  161.4824
     283.0	    1.0446	  162.3569
     284.0	    1.0445	  163.2316
     285.0	    1.0444	  164.1064
     286.0	    1.0443	  164.9815
     287.0	    1.0442	  165.8570
     288.0	    1.0442	  166.7332
     289.0	    1.0441	  167.6100
     290.0	    1.0440	  168.4876
     291.0	    1.0440	  169.3661
     292.0	    1.0439	  170.2456
     293.0	    1.0439	  171.1262
     294.0	    1.0439	  172.0078
     295.0	    1.0439	  172.8905
     296.0	    1.0439	  173.7742
     297.0	    1.0439	  174.6591
     298.0	    1.0440	  175.5450
     299.0	    1.0441	  176.4319
     300.0	    1.0442	  177.3198


    * 节点"BUS-2    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0544	   -1.1364
       0.0	    0.9214	    0.6971
       1.0	    0.9214	    0.7394
       2.0	    0.9213	    0.8663
       3.0	    0.9212	    1.0777
       4.0	    0.9210	    1.3731
       5.0	    0.9208	    1.7521
       6.0	    0.9206	    2.2142
       6.0	    1.0489	    0.1417
       7.0	    1.0486	    0.6280
       8.0	    1.0484	    1.1063
       9.0	    1.0481	    1.5754
      10.0	    1.0479	    2.0346
      11.0	    1.0476	    2.4830
      12.0	    1.0475	    2.9201
      13.0	    1.0473	    3.3451
      14.0	    1.0472	    3.7575
      15.0	    1.0471	    4.1569
      16.0	    1.0471	    4.5430
      17.0	    1.0471	    4.9156
      18.0	    1.0471	    5.2744
      19.0	    1.0471	    5.6196
      20.0	    1.0472	    5.9511
      21.0	    1.0473	    6.2692
      22.0	    1.0474	    6.5742
      23.0	    1.0475	    6.8665
      24.0	    1.0476	    7.1466
      25.0	    1.0478	    7.4151
      26.0	    1.0479	    7.6727
      27.0	    1.0480	    7.9201
      28.0	    1.0481	    8.1583
      29.0	    1.0481	    8.3881
      30.0	    1.0482	    8.6104
      31.0	    1.0482	    8.8262
      32.0	    1.0483	    9.0364
      33.0	    1.0483	    9.2421
      34.0	    1.0483	    9.4442
      35.0	    1.0483	    9.6435
      36.0	    1.0482	    9.8410
      37.0	    1.0482	   10.0376
      38.0	    1.0482	   10.2339
      39.0	    1.0481	   10.4307
      40.0	    1.0481	   10.6287
      41.0	    1.0481	   10.8285
      42.0	    1.0481	   11.0304
      43.0	    1.0481	   11.2350
      44.0	    1.0481	   11.4426
      45.0	    1.0481	   11.6534
      46.0	    1.0482	   11.8676
      47.0	    1.0482	   12.0854
      48.0	    1.0483	   12.3068
      49.0	    1.0485	   12.5319
      50.0	    1.0486	   12.7606
      51.0	    1.0488	   12.9928
      52.0	    1.0490	   13.2286
      53.0	    1.0492	   13.4679
      54.0	    1.0494	   13.7105
      55.0	    1.0496	   13.9566
      56.0	    1.0498	   14.2060
      57.0	    1.0500	   14.4589
      58.0	    1.0502	   14.7155
      59.0	    1.0504	   14.9759
      60.0	    1.0506	   15.2403
      61.0	    1.0507	   15.5093
      62.0	    1.0508	   15.7831
      63.0	    1.0509	   16.0624
      64.0	    1.0510	   16.3479
      65.0	    1.0510	   16.6401
      66.0	    1.0510	   16.9398
      67.0	    1.0510	   17.2480
      68.0	    1.0509	   17.5653
      69.0	    1.0508	   17.8929
      70.0	    1.0507	   18.2315
      71.0	    1.0505	   18.5820
      72.0	    1.0503	   18.9455
      73.0	    1.0501	   19.3226
      74.0	    1.0499	   19.7144
      75.0	    1.0497	   20.1213
      76.0	    1.0494	   20.5443
      77.0	    1.0491	   20.9837
      78.0	    1.0489	   21.4399
      79.0	    1.0487	   21.9134
      80.0	    1.0484	   22.4043
      81.0	    1.0482	   22.9126
      82.0	    1.0480	   23.4382
      83.0	    1.0479	   23.9807
      84.0	    1.0478	   24.5398
      85.0	    1.0477	   25.1150
      86.0	    1.0476	   25.7055
      87.0	    1.0476	   26.3104
      88.0	    1.0477	   26.9289
      89.0	    1.0477	   27.5598
      90.0	    1.0478	   28.2022
      91.0	    1.0479	   28.8547
      92.0	    1.0481	   29.5162
      93.0	    1.0483	   30.1854
      94.0	    1.0485	   30.8610
      95.0	    1.0487	   31.5419
      96.0	    1.0489	   32.2268
      97.0	    1.0491	   32.9146
      98.0	    1.0493	   33.6042
      99.0	    1.0495	   34.2947
     100.0	    1.0497	   34.9852
     101.0	    1.0498	   35.6749
     102.0	    1.0500	   36.3632
     103.0	    1.0501	   37.0494
     104.0	    1.0501	   37.7332
     105.0	    1.0502	   38.4142
     106.0	    1.0502	   39.0921
     107.0	    1.0502	   39.7669
     108.0	    1.0502	   40.4384
     109.0	    1.0501	   41.1067
     110.0	    1.0500	   41.7718
     111.0	    1.0498	   42.4337
     112.0	    1.0497	   43.0925
     113.0	    1.0495	   43.7484
     114.0	    1.0493	   44.4014
     115.0	    1.0491	   45.0516
     116.0	    1.0489	   45.6989
     117.0	    1.0487	   46.3432
     118.0	    1.0485	   46.9845
     119.0	    1.0483	   47.6224
     120.0	    1.0481	   48.2565
     121.0	    1.0480	   48.8866
     122.0	    1.0479	   49.5121
     123.0	    1.0477	   50.1322
     124.0	    1.0476	   50.7465
     125.0	    1.0475	   51.3540
