    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5954
       0.0	    0.2795	   -3.7232
       1.0	    0.2795	   -3.7184
       2.0	    0.2795	   -3.7039
       3.0	    0.2795	   -3.6796
       4.0	    0.2795	   -3.6453
       5.0	    0.2795	   -3.6006
       6.0	    0.2795	   -3.5452
       6.0	    1.0371	   -1.7230
       7.0	    1.0371	   -1.6548
       8.0	    1.0371	   -1.5845
       9.0	    1.0371	   -1.5113
      10.0	    1.0370	   -1.4346
      11.0	    1.0370	   -1.3535
      12.0	    1.0369	   -1.2673
      13.0	    1.0369	   -1.1755
      14.0	    1.0368	   -1.0772
      15.0	    1.0368	   -0.9719
      16.0	    1.0367	   -0.8588
      17.0	    1.0367	   -0.7374
      18.0	    1.0366	   -0.6071
      19.0	    1.0366	   -0.4672
      20.0	    1.0365	   -0.3172
      21.0	    1.0365	   -0.1567
      22.0	    1.0364	    0.0149
      23.0	    1.0364	    0.1981
      24.0	    1.0363	    0.3932
      25.0	    1.0363	    0.6007
      26.0	    1.0362	    0.8209
      27.0	    1.0362	    1.0541
      28.0	    1.0361	    1.3007
      29.0	    1.0361	    1.5609
      30.0	    1.0360	    1.8350
      31.0	    1.0360	    2.1230
      32.0	    1.0360	    2.4252
      33.0	    1.0360	    2.7416
      34.0	    1.0359	    3.0724
      35.0	    1.0359	    3.4175
      36.0	    1.0359	    3.7769
      37.0	    1.0359	    4.1506
      38.0	    1.0359	    4.5384
      39.0	    1.0360	    4.9403
      40.0	    1.0360	    5.3560
      41.0	    1.0360	    5.7854
      42.0	    1.0361	    6.2281
      43.0	    1.0361	    6.6839
      44.0	    1.0362	    7.1524
      45.0	    1.0362	    7.6333
      46.0	    1.0363	    8.1263
      47.0	    1.0363	    8.6308
      48.0	    1.0364	    9.1463
      49.0	    1.0365	    9.6725
      50.0	    1.0366	   10.2088
      51.0	    1.0366	   10.7546
      52.0	    1.0367	   11.3094
      53.0	    1.0368	   11.8726
      54.0	    1.0369	   12.4435
      55.0	    1.0369	   13.0215
      56.0	    1.0370	   13.6060
      57.0	    1.0370	   14.1963
      58.0	    1.0371	   14.7917
