    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5954
       0.0	    0.2493	   -3.8027
       1.0	    0.2493	   -3.7978
       2.0	    0.2493	   -3.7831
       3.0	    0.2493	   -3.7584
       4.0	    0.2493	   -3.7235
       5.0	    0.2493	   -3.6781
       6.0	    0.2493	   -3.6219
       6.0	    1.0371	   -1.7214
       7.0	    1.0371	   -1.6527
       8.0	    1.0371	   -1.5820
       9.0	    1.0371	   -1.5086
      10.0	    1.0370	   -1.4316
      11.0	    1.0370	   -1.3505
      12.0	    1.0370	   -1.2645
      13.0	    1.0369	   -1.1730
      14.0	    1.0369	   -1.0753
      15.0	    1.0368	   -0.9707
      16.0	    1.0368	   -0.8587
      17.0	    1.0367	   -0.7385
      18.0	    1.0367	   -0.6096
      19.0	    1.0366	   -0.4716
      20.0	    1.0366	   -0.3237
      21.0	    1.0365	   -0.1656
      22.0	    1.0365	    0.0033
      23.0	    1.0364	    0.1833
      24.0	    1.0364	    0.3750
      25.0	    1.0363	    0.5787
      26.0	    1.0363	    0.7947
      27.0	    1.0362	    1.0234
      28.0	    1.0362	    1.2651
      29.0	    1.0361	    1.5200
      30.0	    1.0361	    1.7883
      31.0	    1.0361	    2.0703
      32.0	    1.0360	    2.3660
      33.0	    1.0360	    2.6755
      34.0	    1.0360	    2.9989
      35.0	    1.0360	    3.3363
      36.0	    1.0360	    3.6876
      37.0	    1.0360	    4.0528
      38.0	    1.0360	    4.4318
      39.0	    1.0360	    4.8243
      40.0	    1.0361	    5.2304
      41.0	    1.0361	    5.6497
      42.0	    1.0361	    6.0820
      43.0	    1.0362	    6.5270
      44.0	    1.0362	    6.9845
      45.0	    1.0363	    7.4540
      46.0	    1.0363	    7.9352
      47.0	    1.0364	    8.4276
      48.0	    1.0365	    8.9309
      49.0	    1.0365	    9.4445
      50.0	    1.0366	    9.9679
      51.0	    1.0367	   10.5006
      52.0	    1.0367	   11.0421
      53.0	    1.0368	   11.5918
      54.0	    1.0369	   12.1490
      55.0	    1.0369	   12.7132
      56.0	    1.0370	   13.2837
      57.0	    1.0371	   13.8599
      58.0	    1.0371	   14.4410
