    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9118	   -0.2378
       1.0	    0.9117	   -0.2050
       2.0	    0.9115	   -0.1063
       3.0	    0.9112	    0.0582
       4.0	    0.9107	    0.2883
       5.0	    0.9101	    0.5841
       6.0	    0.9092	    0.9455
       6.0	    1.0479	   -0.1339
       7.0	    1.0470	    0.3633
       8.0	    1.0460	    0.8630
       9.0	    1.0449	    1.3658
      10.0	    1.0439	    1.8726
      11.0	    1.0428	    2.3840
      12.0	    1.0417	    2.9007
      13.0	    1.0407	    3.4233
      14.0	    1.0397	    3.9524
      15.0	    1.0388	    4.4885
      16.0	    1.0380	    5.0320
      17.0	    1.0373	    5.5833
      18.0	    1.0367	    6.1426
      19.0	    1.0362	    6.7101
      20.0	    1.0358	    7.2860
      21.0	    1.0356	    7.8701
      22.0	    1.0355	    8.4626
      23.0	    1.0354	    9.0634
      24.0	    1.0355	    9.6723
      25.0	    1.0358	   10.2892
      26.0	    1.0361	   10.9141
      27.0	    1.0365	   11.5468
      28.0	    1.0370	   12.1870
      29.0	    1.0376	   12.8346
      30.0	    1.0382	   13.4895
      31.0	    1.0389	   14.1515
      32.0	    1.0396	   14.8203
      33.0	    1.0404	   15.4958
      34.0	    1.0412	   16.1778
      35.0	    1.0420	   16.8661
      36.0	    1.0427	   17.5604
      37.0	    1.0435	   18.2607
      38.0	    1.0442	   18.9666
      39.0	    1.0449	   19.6778
      40.0	    1.0455	   20.3943
      41.0	    1.0461	   21.1155
      42.0	    1.0467	   21.8413
      43.0	    1.0472	   22.5712
      44.0	    1.0477	   23.3049
      45.0	    1.0481	   24.0420
      46.0	    1.0486	   24.7820
      47.0	    1.0489	   25.5243
      48.0	    1.0493	   26.2684
      49.0	    1.0496	   27.0139
      50.0	    1.0499	   27.7600
      51.0	    1.0501	   28.5063
      52.0	    1.0504	   29.2522
      53.0	    1.0506	   29.9969
      54.0	    1.0507	   30.7402
      55.0	    1.0509	   31.4813
      56.0	    1.0510	   32.2197
      57.0	    1.0511	   32.9551
      58.0	    1.0512	   33.6870
      59.0	    1.0512	   34.4151
      60.0	    1.0512	   35.1389
      61.0	    1.0512	   35.8582
      62.0	    1.0512	   36.5728
      63.0	    1.0512	   37.2826
      64.0	    1.0512	   37.9873
      65.0	    1.0512	   38.6871
      66.0	    1.0512	   39.3818
      67.0	    1.0513	   40.0716
      68.0	    1.0513	   40.7565
      69.0	    1.0514	   41.4368
      70.0	    1.0514	   42.1127
      71.0	    1.0515	   42.7846
      72.0	    1.0515	   43.4526
      73.0	    1.0516	   44.1172
      74.0	    1.0516	   44.7788
      75.0	    1.0517	   45.4377
      76.0	    1.0517	   46.0943
      77.0	    1.0516	   46.7491
      78.0	    1.0515	   47.4025
      79.0	    1.0514	   48.0549
      80.0	    1.0512	   48.7066
      81.0	    1.0510	   49.3582
      82.0	    1.0507	   50.0099
      83.0	    1.0504	   50.6622
      84.0	    1.0499	   51.3154
      85.0	    1.0495	   51.9698
      86.0	    1.0490	   52.6257
      87.0	    1.0484	   53.2834
      88.0	    1.0477	   53.9432
      89.0	    1.0471	   54.6053
      90.0	    1.0463	   55.2700
      91.0	    1.0456	   55.9375
      92.0	    1.0448	   56.6079
      93.0	    1.0440	   57.2816
      94.0	    1.0432	   57.9588
      95.0	    1.0424	   58.6397
      96.0	    1.0416	   59.3247
      97.0	    1.0408	   60.0140
      98.0	    1.0400	   60.7081
      99.0	    1.0393	   61.4073
     100.0	    1.0387	   62.1119
     101.0	    1.0381	   62.8225
     102.0	    1.0376	   63.5395
     103.0	    1.0371	   64.2633
     104.0	    1.0368	   64.9943
     105.0	    1.0365	   65.7331
     106.0	    1.0363	   66.4801
     107.0	    1.0362	   67.2357
     108.0	    1.0362	   68.0003
     109.0	    1.0363	   68.7743
     110.0	    1.0365	   69.5582
     111.0	    1.0367	   70.3522
     112.0	    1.0371	   71.1567
     113.0	    1.0375	   71.9718
     114.0	    1.0380	   72.7978
     115.0	    1.0386	   73.6347
     116.0	    1.0392	   74.4825
