    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5959
       0.0	    0.8007	   -0.4269
       1.0	    0.8007	   -0.4017
       2.0	    0.8006	   -0.3262
       3.0	    0.8005	   -0.2005
       4.0	    0.8003	   -0.0245
       5.0	    0.8002	    0.2015
       6.0	    0.7999	    0.4775
       6.0	    1.0451	   -0.6286
       7.0	    1.0448	   -0.3502
       8.0	    1.0446	   -0.0695
       9.0	    1.0443	    0.2135
      10.0	    1.0441	    0.4989
      11.0	    1.0439	    0.7866
      12.0	    1.0437	    1.0767
      13.0	    1.0435	    1.3691
      14.0	    1.0434	    1.6639
      15.0	    1.0432	    1.9611
      16.0	    1.0431	    2.2609
      17.0	    1.0431	    2.5631
      18.0	    1.0430	    2.8680
      19.0	    1.0430	    3.1757
      20.0	    1.0430	    3.4862
      21.0	    1.0431	    3.7996
      22.0	    1.0431	    4.1162
      23.0	    1.0432	    4.4360
      24.0	    1.0433	    4.7593
      25.0	    1.0434	    5.0861
      26.0	    1.0435	    5.4168
      27.0	    1.0437	    5.7515
      28.0	    1.0438	    6.0905
      29.0	    1.0439	    6.4339
      30.0	    1.0440	    6.7819
      31.0	    1.0442	    7.1347
      32.0	    1.0443	    7.4925
      33.0	    1.0444	    7.8555
      34.0	    1.0445	    8.2237
      35.0	    1.0446	    8.5974
      36.0	    1.0447	    8.9764
      37.0	    1.0448	    9.3610
      38.0	    1.0449	    9.7510
      39.0	    1.0450	   10.1465
      40.0	    1.0451	   10.5473
      41.0	    1.0451	   10.9533
      42.0	    1.0452	   11.3642
      43.0	    1.0452	   11.7800
      44.0	    1.0453	   12.2004
      45.0	    1.0453	   12.6250
      46.0	    1.0454	   13.0535
      47.0	    1.0454	   13.4855
      48.0	    1.0455	   13.9207
      49.0	    1.0455	   14.3587
      50.0	    1.0456	   14.7991
      51.0	    1.0456	   15.2413
      52.0	    1.0456	   15.6851
      53.0	    1.0457	   16.1299
      54.0	    1.0457	   16.5753
      55.0	    1.0457	   17.0210
      56.0	    1.0457	   17.4666
      57.0	    1.0457	   17.9118
      58.0	    1.0457	   18.3562
      59.0	    1.0457	   18.7996
      60.0	    1.0457	   19.2418
      61.0	    1.0457	   19.6827
      62.0	    1.0456	   20.1221
      63.0	    1.0455	   20.5599
      64.0	    1.0455	   20.9962
      65.0	    1.0454	   21.4310
      66.0	    1.0453	   21.8644
      67.0	    1.0451	   22.2965
      68.0	    1.0450	   22.7275
      69.0	    1.0449	   23.1575
      70.0	    1.0447	   23.5869
      71.0	    1.0446	   24.0157
      72.0	    1.0445	   24.4444
      73.0	    1.0443	   24.8731
      74.0	    1.0442	   25.3022
      75.0	    1.0441	   25.7318
      76.0	    1.0439	   26.1621
      77.0	    1.0438	   26.5936
      78.0	    1.0438	   27.0262
      79.0	    1.0437	   27.4602
      80.0	    1.0437	   27.8957
      81.0	    1.0436	   28.3328
      82.0	    1.0436	   28.7717
      83.0	    1.0437	   29.2123
      84.0	    1.0437	   29.6546
      85.0	    1.0438	   30.0986
      86.0	    1.0439	   30.5442
      87.0	    1.0440	   30.9914
      88.0	    1.0442	   31.4400
      89.0	    1.0443	   31.8899
      90.0	    1.0445	   32.3410
      91.0	    1.0446	   32.7931
      92.0	    1.0448	   33.2459
      93.0	    1.0450	   33.6995
      94.0	    1.0452	   34.1536
      95.0	    1.0454	   34.6082
      96.0	    1.0455	   35.0631
      97.0	    1.0457	   35.5182
      98.0	    1.0458	   35.9736
      99.0	    1.0459	   36.4292
     100.0	    1.0460	   36.8852
     101.0	    1.0461	   37.3415
     102.0	    1.0462	   37.7984
     103.0	    1.0462	   38.2561
     104.0	    1.0462	   38.7147
     105.0	    1.0462	   39.1746
     106.0	    1.0461	   39.6361
     107.0	    1.0461	   40.0995
     108.0	    1.0460	   40.5651
     109.0	    1.0459	   41.0335
     110.0	    1.0457	   41.5049
     111.0	    1.0456	   41.9797
     112.0	    1.0454	   42.4585
     113.0	    1.0452	   42.9415
     114.0	    1.0451	   43.4292
     115.0	    1.0449	   43.9218
     116.0	    1.0447	   44.4197
     117.0	    1.0445	   44.9232
     118.0	    1.0443	   45.4325
     119.0	    1.0441	   45.9476
     120.0	    1.0440	   46.4688
     121.0	    1.0438	   46.9960
     122.0	    1.0437	   47.5293
     123.0	    1.0435	   48.0684
     124.0	    1.0434	   48.6134
     125.0	    1.0433	   49.1639
     126.0	    1.0433	   49.7198
     127.0	    1.0432	   50.2807
     128.0	    1.0432	   50.8463
     129.0	    1.0432	   51.4162
     130.0	    1.0432	   51.9901
     131.0	    1.0432	   52.5676
     132.0	    1.0432	   53.1483
     133.0	    1.0433	   53.7318
     134.0	    1.0433	   54.3178
     135.0	    1.0434	   54.9060
     136.0	    1.0435	   55.4961
     137.0	    1.0436	   56.0879
     138.0	    1.0437	   56.6810
     139.0	    1.0438	   57.2755
     140.0	    1.0440	   57.8712
     141.0	    1.0441	   58.4681
     142.0	    1.0443	   59.0661
     143.0	    1.0444	   59.6655
     144.0	    1.0445	   60.2661
     145.0	    1.0447	   60.8683
     146.0	    1.0448	   61.4723
     147.0	    1.0450	   62.0782
     148.0	    1.0451	   62.6863
     149.0	    1.0452	   63.2970
     150.0	    1.0453	   63.9104
     151.0	    1.0454	   64.5269
     152.0	    1.0455	   65.1467
     153.0	    1.0456	   65.7701
     154.0	    1.0457	   66.3974
     155.0	    1.0457	   67.0286
     156.0	    1.0458	   67.6641
     157.0	    1.0458	   68.3038
     158.0	    1.0458	   68.9478
     159.0	    1.0459	   69.5962
     160.0	    1.0459	   70.2488
     161.0	    1.0459	   70.9056
     162.0	    1.0459	   71.5663
     163.0	    1.0459	   72.2309
     164.0	    1.0458	   72.8988
     165.0	    1.0458	   73.5700
     166.0	    1.0457	   74.2439
     167.0	    1.0457	   74.9201
     168.0	    1.0456	   75.5983
     169.0	    1.0455	   76.2778
     170.0	    1.0454	   76.9584
     171.0	    1.0453	   77.6394
     172.0	    1.0452	   78.3204
     173.0	    1.0451	   79.0008
     174.0	    1.0449	   79.6804
     175.0	    1.0448	   80.3585
     176.0	    1.0447	   81.0348
     177.0	    1.0445	   81.7090
     178.0	    1.0444	   82.3808
     179.0	    1.0442	   83.0500
     180.0	    1.0441	   83.7163
     181.0	    1.0440	   84.3796
     182.0	    1.0439	   85.0400
     183.0	    1.0438	   85.6974
     184.0	    1.0437	   86.3520
     185.0	    1.0436	   87.0038
     186.0	    1.0436	   87.6531
     187.0	    1.0436	   88.3002
     188.0	    1.0436	   88.9454
     189.0	    1.0436	   89.5890
     190.0	    1.0437	   90.2314
     191.0	    1.0437	   90.8731
     192.0	    1.0439	   91.5144
     193.0	    1.0440	   92.1559
     194.0	    1.0441	   92.7979
     195.0	    1.0443	   93.4410
     196.0	    1.0445	   94.0855
     197.0	    1.0447	   94.7320
     198.0	    1.0449	   95.3807
     199.0	    1.0452	   96.0321
     200.0	    1.0454	   96.6864
     201.0	    1.0456	   97.3441
     202.0	    1.0458	   98.0053
     203.0	    1.0460	   98.6703
     204.0	    1.0462	   99.3392
     205.0	    1.0463	  100.0121
     206.0	    1.0464	  100.6893
     207.0	    1.0465	  101.3706
     208.0	    1.0466	  102.0562
     209.0	    1.0466	  102.7459
     210.0	    1.0466	  103.4397
     211.0	    1.0465	  104.1376
     212.0	    1.0464	  104.8395
     213.0	    1.0463	  105.5452
     214.0	    1.0462	  106.2545
     215.0	    1.0460	  106.9675
     216.0	    1.0458	  107.6838
     217.0	    1.0455	  108.4035
     218.0	    1.0453	  109.1263
     219.0	    1.0450	  109.8522
     220.0	    1.0447	  110.5811
     221.0	    1.0445	  111.3130
     222.0	    1.0442	  112.0477
     223.0	    1.0439	  112.7852
     224.0	    1.0437	  113.5256
     225.0	    1.0435	  114.2688
     226.0	    1.0433	  115.0148
     227.0	    1.0431	  115.7637
     228.0	    1.0430	  116.5155
     229.0	    1.0429	  117.2702
     230.0	    1.0428	  118.0280
     231.0	    1.0427	  118.7888
     232.0	    1.0427	  119.5528
     233.0	    1.0428	  120.3200
     234.0	    1.0428	  121.0904
     235.0	    1.0429	  121.8642
     236.0	    1.0430	  122.6414
     237.0	    1.0431	  123.4222
     238.0	    1.0433	  124.2066
     239.0	    1.0434	  124.9947
     240.0	    1.0436	  125.7867
     241.0	    1.0438	  126.5825
     242.0	    1.0439	  127.3823
     243.0	    1.0441	  128.1862
     244.0	    1.0443	  128.9942
     245.0	    1.0445	  129.8064
     246.0	    1.0446	  130.6228
     247.0	    1.0448	  131.4434
     248.0	    1.0449	  132.2683
     249.0	    1.0451	  133.0974
     250.0	    1.0452	  133.9307
     251.0	    1.0453	  134.7680
     252.0	    1.0454	  135.6094
     253.0	    1.0455	  136.4546
     254.0	    1.0455	  137.3036
     255.0	    1.0456	  138.1562
     256.0	    1.0456	  139.0122
     257.0	    1.0456	  139.8714
     258.0	    1.0456	  140.7336
     259.0	    1.0456	  141.5985
     260.0	    1.0456	  142.4660
     261.0	    1.0456	  143.3358
     262.0	    1.0456	  144.2076
     263.0	    1.0455	  145.0812
     264.0	    1.0455	  145.9563
     265.0	    1.0455	  146.8327
     266.0	    1.0454	  147.7101
     267.0	    1.0454	  148.5883
     268.0	    1.0454	  149.4670
     269.0	    1.0453	  150.3460
     270.0	    1.0453	  151.2251
     271.0	    1.0453	  152.1042
     272.0	    1.0452	  152.9830
     273.0	    1.0452	  153.8615
     274.0	    1.0452	  154.7396
     275.0	    1.0451	  155.6172
     276.0	    1.0451	  156.4942
     277.0	    1.0450	  157.3707
     278.0	    1.0450	  158.2466
     279.0	    1.0449	  159.1222
     280.0	    1.0448	  159.9973
     281.0	    1.0448	  160.8721
     282.0	    1.0447	  161.7468
     283.0	    1.0446	  162.6214
     284.0	    1.0445	  163.4960
     285.0	    1.0444	  164.3709
     286.0	    1.0443	  165.2462
     287.0	    1.0443	  166.1220
     288.0	    1.0442	  166.9984
     289.0	    1.0441	  167.8756
     290.0	    1.0440	  168.7537
     291.0	    1.0440	  169.6328
     292.0	    1.0439	  170.5129
     293.0	    1.0439	  171.3941
     294.0	    1.0439	  172.2764
     295.0	    1.0439	  173.1600
     296.0	    1.0439	  174.0446
     297.0	    1.0440	  174.9305
     298.0	    1.0440	  175.8174
     299.0	    1.0441	  176.7054
     300.0	    1.0442	  177.5943


    * 节点"BUS-2    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0544	   -1.1364
       0.0	    0.9191	    0.7021
       1.0	    0.9191	    0.7447
       2.0	    0.9190	    0.8724
       3.0	    0.9189	    1.0849
       4.0	    0.9187	    1.3820
       5.0	    0.9185	    1.7633
       6.0	    0.9183	    2.2280
       6.0	    1.0489	    0.1456
       7.0	    1.0486	    0.6333
       8.0	    1.0483	    1.1127
       9.0	    1.0481	    1.5830
      10.0	    1.0478	    2.0431
      11.0	    1.0476	    2.4924
      12.0	    1.0474	    2.9302
      13.0	    1.0473	    3.3558
      14.0	    1.0472	    3.7686
      15.0	    1.0471	    4.1684
      16.0	    1.0470	    4.5546
      17.0	    1.0470	    4.9272
      18.0	    1.0471	    5.2860
      19.0	    1.0471	    5.6309
      20.0	    1.0472	    5.9622
      21.0	    1.0473	    6.2799
      22.0	    1.0474	    6.5845
      23.0	    1.0475	    6.8764
      24.0	    1.0477	    7.1561
      25.0	    1.0478	    7.4242
      26.0	    1.0479	    7.6815
      27.0	    1.0480	    7.9287
      28.0	    1.0481	    8.1668
      29.0	    1.0482	    8.3967
      30.0	    1.0482	    8.6192
      31.0	    1.0483	    8.8354
      32.0	    1.0483	    9.0463
      33.0	    1.0483	    9.2529
      34.0	    1.0483	    9.4560
      35.0	    1.0483	    9.6567
      36.0	    1.0483	    9.8558
      37.0	    1.0483	   10.0542
      38.0	    1.0482	   10.2526
      39.0	    1.0482	   10.4518
      40.0	    1.0481	   10.6523
      41.0	    1.0481	   10.8548
      42.0	    1.0481	   11.0597
      43.0	    1.0481	   11.2673
      44.0	    1.0481	   11.4781
      45.0	    1.0481	   11.6923
      46.0	    1.0482	   11.9099
      47.0	    1.0483	   12.1311
      48.0	    1.0484	   12.3560
      49.0	    1.0485	   12.5846
      50.0	    1.0486	   12.8167
      51.0	    1.0488	   13.0523
      52.0	    1.0490	   13.2913
      53.0	    1.0492	   13.5337
      54.0	    1.0494	   13.7794
      55.0	    1.0496	   14.0283
      56.0	    1.0498	   14.2804
      57.0	    1.0500	   14.5358
      58.0	    1.0502	   14.7946
      59.0	    1.0504	   15.0571
      60.0	    1.0505	   15.3235
      61.0	    1.0507	   15.5941
      62.0	    1.0508	   15.8695
      63.0	    1.0509	   16.1502
      64.0	    1.0510	   16.4368
      65.0	    1.0510	   16.7301
      66.0	    1.0510	   17.0308
      67.0	    1.0510	   17.3398
      68.0	    1.0509	   17.6579
      69.0	    1.0508	   17.9862
      70.0	    1.0507	   18.3256
      71.0	    1.0505	   18.6769
      72.0	    1.0503	   19.0411
      73.0	    1.0501	   19.4191
      74.0	    1.0499	   19.8117
      75.0	    1.0497	   20.2197
      76.0	    1.0494	   20.6437
      77.0	    1.0492	   21.0843
      78.0	    1.0489	   21.5419
      79.0	    1.0487	   22.0169
      80.0	    1.0484	   22.5093
      81.0	    1.0482	   23.0193
      82.0	    1.0481	   23.5466
      83.0	    1.0479	   24.0911
      84.0	    1.0478	   24.6521
      85.0	    1.0477	   25.2293
      86.0	    1.0477	   25.8218
      87.0	    1.0477	   26.4288
      88.0	    1.0477	   27.0493
      89.0	    1.0477	   27.6823
      90.0	    1.0478	   28.3265
      91.0	    1.0480	   28.9809
      92.0	    1.0481	   29.6441
      93.0	    1.0483	   30.3148
      94.0	    1.0485	   30.9918
      95.0	    1.0487	   31.6739
      96.0	    1.0489	   32.3597
      97.0	    1.0491	   33.0483
      98.0	    1.0493	   33.7384
      99.0	    1.0495	   34.4292
     100.0	    1.0497	   35.1198
     101.0	    1.0498	   35.8093
     102.0	    1.0500	   36.4971
     103.0	    1.0501	   37.1827
     104.0	    1.0502	   37.8657
     105.0	    1.0502	   38.5457
     106.0	    1.0502	   39.2225
     107.0	    1.0502	   39.8960
     108.0	    1.0502	   40.5662
     109.0	    1.0501	   41.2331
     110.0	    1.0500	   41.8967
     111.0	    1.0498	   42.5572
     112.0	    1.0497	   43.2147
     113.0	    1.0495	   43.8693
     114.0	    1.0493	   44.5211
     115.0	    1.0491	   45.1701
     116.0	    1.0489	   45.8165
     117.0	    1.0487	   46.4601
     118.0	    1.0485	   47.1008
     119.0	    1.0483	   47.7384
     120.0	    1.0482	   48.3725
     121.0	    1.0480	   49.0027
     122.0	    1.0479	   49.6285
     123.0	    1.0477	   50.2493
     124.0	    1.0476	   50.8643
     125.0	    1.0476	   51.4729
