    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5953
       0.0	    0.4915	   -3.1428
       1.0	    0.4915	   -3.1378
       2.0	    0.4915	   -3.1224
       3.0	    0.4915	   -3.0967
       4.0	    0.4915	   -3.0602
       5.0	    0.4914	   -3.0126
       6.0	    0.4914	   -2.9534
       6.0	    1.0371	   -1.6872
       7.0	    1.0370	   -1.6061
       8.0	    1.0370	   -1.5216
       9.0	    1.0369	   -1.4326
      10.0	    1.0368	   -1.3382
      11.0	    1.0367	   -1.2372
      12.0	    1.0366	   -1.1287
      13.0	    1.0365	   -1.0115
      14.0	    1.0364	   -0.8848
      15.0	    1.0363	   -0.7476
      16.0	    1.0362	   -0.5990
      17.0	    1.0361	   -0.4381
      18.0	    1.0360	   -0.2639
      19.0	    1.0359	   -0.0759
      20.0	    1.0357	    0.1270
      21.0	    1.0356	    0.3452
      22.0	    1.0355	    0.5797
      23.0	    1.0354	    0.8309
      24.0	    1.0353	    1.0995
      25.0	    1.0352	    1.3860
      26.0	    1.0351	    1.6910
      27.0	    1.0350	    2.0149
      28.0	    1.0349	    2.3581
      29.0	    1.0348	    2.7210
      30.0	    1.0347	    3.1039
      31.0	    1.0346	    3.5070
      32.0	    1.0346	    3.9306
      33.0	    1.0346	    4.3747
      34.0	    1.0345	    4.8395
      35.0	    1.0345	    5.3249
      36.0	    1.0345	    5.8310
      37.0	    1.0346	    6.3576
      38.0	    1.0346	    6.9046
      39.0	    1.0346	    7.4717
      40.0	    1.0347	    8.0587
      41.0	    1.0348	    8.6652
      42.0	    1.0349	    9.2909
      43.0	    1.0350	    9.9353
      44.0	    1.0351	   10.5979
      45.0	    1.0352	   11.2783
      46.0	    1.0354	   11.9757
      47.0	    1.0355	   12.6896
      48.0	    1.0356	   13.4192
      49.0	    1.0358	   14.1639
      50.0	    1.0359	   14.9229
      51.0	    1.0361	   15.6954
      52.0	    1.0362	   16.4805
      53.0	    1.0364	   17.2774
      54.0	    1.0365	   18.0850
      55.0	    1.0367	   18.9026
      56.0	    1.0368	   19.7291
      57.0	    1.0369	   20.5636
      58.0	    1.0370	   21.4049
      59.0	    1.0371	   22.2523
      60.0	    1.0372	   23.1045
      61.0	    1.0372	   23.9606
      62.0	    1.0373	   24.8196
      63.0	    1.0373	   25.6803
      64.0	    1.0373	   26.5419
      65.0	    1.0373	   27.4032
      66.0	    1.0373	   28.2633
      67.0	    1.0372	   29.1211
      68.0	    1.0371	   29.9756
      69.0	    1.0371	   30.8259
      70.0	    1.0370	   31.6711
      71.0	    1.0369	   32.5102
      72.0	    1.0367	   33.3422
      73.0	    1.0366	   34.1664
      74.0	    1.0365	   34.9819
      75.0	    1.0363	   35.7878
      76.0	    1.0362	   36.5834
      77.0	    1.0360	   37.3679
      78.0	    1.0359	   38.1405
      79.0	    1.0357	   38.9007
      80.0	    1.0356	   39.6478
      81.0	    1.0355	   40.3812
      82.0	    1.0353	   41.1002
      83.0	    1.0352	   41.8045
      84.0	    1.0351	   42.4936
      85.0	    1.0351	   43.1671
      86.0	    1.0350	   43.8246
      87.0	    1.0350	   44.4658
      88.0	    1.0350	   45.0906
      89.0	    1.0350	   45.6988
      90.0	    1.0350	   46.2903
      91.0	    1.0350	   46.8650
      92.0	    1.0351	   47.4230
      93.0	    1.0351	   47.9642
      94.0	    1.0352	   48.4889
      95.0	    1.0353	   48.9972
      96.0	    1.0354	   49.4892
      97.0	    1.0355	   49.9654
      98.0	    1.0356	   50.4259
      99.0	    1.0357	   50.8713
     100.0	    1.0358	   51.3019
     101.0	    1.0359	   51.7182
