    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.9049	   -0.5167
       1.0	    0.9049	   -0.4927
       2.0	    0.9048	   -0.4205
       3.0	    0.9047	   -0.3002
       4.0	    0.9045	   -0.1319
       5.0	    0.9042	    0.0846
       6.0	    0.9039	    0.3491
       6.0	    1.0491	   -0.5835
       7.0	    1.0488	   -0.2916
       8.0	    1.0485	    0.0036
       9.0	    1.0482	    0.3024
      10.0	    1.0478	    0.6049
      11.0	    1.0475	    0.9111
      12.0	    1.0472	    1.2211
      13.0	    1.0470	    1.5351
      14.0	    1.0467	    1.8531
      15.0	    1.0465	    2.1753
      16.0	    1.0462	    2.5018
      17.0	    1.0461	    2.8326
      18.0	    1.0459	    3.1678
      19.0	    1.0458	    3.5075
      20.0	    1.0457	    3.8518
      21.0	    1.0456	    4.2007
      22.0	    1.0456	    4.5544
      23.0	    1.0456	    4.9129
      24.0	    1.0456	    5.2763
      25.0	    1.0456	    5.6448
      26.0	    1.0457	    6.0184
      27.0	    1.0457	    6.3972
      28.0	    1.0458	    6.7815
      29.0	    1.0459	    7.1712
      30.0	    1.0460	    7.5666
      31.0	    1.0462	    7.9677
      32.0	    1.0463	    8.3746
      33.0	    1.0464	    8.7876
      34.0	    1.0466	    9.2066
      35.0	    1.0468	    9.6318
      36.0	    1.0469	   10.0632
      37.0	    1.0471	   10.5009
      38.0	    1.0473	   10.9448
      39.0	    1.0474	   11.3950
      40.0	    1.0476	   11.8514
      41.0	    1.0478	   12.3140
      42.0	    1.0480	   12.7825
      43.0	    1.0481	   13.2569
      44.0	    1.0483	   13.7370
      45.0	    1.0485	   14.2225
      46.0	    1.0487	   14.7132
      47.0	    1.0489	   15.2089
      48.0	    1.0491	   15.7091
      49.0	    1.0492	   16.2136
      50.0	    1.0494	   16.7219
      51.0	    1.0496	   17.2338
      52.0	    1.0497	   17.7487
      53.0	    1.0499	   18.2664
      54.0	    1.0500	   18.7863
      55.0	    1.0501	   19.3081
      56.0	    1.0502	   19.8315
      57.0	    1.0503	   20.3560
      58.0	    1.0503	   20.8813
      59.0	    1.0503	   21.4072
      60.0	    1.0503	   21.9333
      61.0	    1.0503	   22.4593
      62.0	    1.0502	   22.9852
      63.0	    1.0501	   23.5107
      64.0	    1.0500	   24.0357
      65.0	    1.0499	   24.5601
      66.0	    1.0497	   25.0839
      67.0	    1.0496	   25.6070
      68.0	    1.0494	   26.1295
      69.0	    1.0492	   26.6515
      70.0	    1.0490	   27.1729
      71.0	    1.0488	   27.6940
      72.0	    1.0486	   28.2149
      73.0	    1.0483	   28.7356
      74.0	    1.0481	   29.2564
      75.0	    1.0479	   29.7774
      76.0	    1.0477	   30.2988
      77.0	    1.0476	   30.8207
      78.0	    1.0474	   31.3433
      79.0	    1.0473	   31.8667
      80.0	    1.0472	   32.3910
      81.0	    1.0471	   32.9164
      82.0	    1.0471	   33.4429
      83.0	    1.0471	   33.9706
      84.0	    1.0471	   34.4996
      85.0	    1.0471	   35.0298
      86.0	    1.0472	   35.5613
      87.0	    1.0474	   36.0941
      88.0	    1.0475	   36.6282
      89.0	    1.0477	   37.1635
      90.0	    1.0479	   37.7000
      91.0	    1.0481	   38.2375
      92.0	    1.0483	   38.7762
      93.0	    1.0485	   39.3159
