    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5955
       0.0	    0.1990	   -3.9342
       1.0	    0.1990	   -3.9291
       2.0	    0.1990	   -3.9139
       3.0	    0.1990	   -3.8883
       4.0	    0.1990	   -3.8522
       5.0	    0.1990	   -3.8052
       6.0	    0.1990	   -3.7471
       6.0	    1.0371	   -1.7167
       7.0	    1.0371	   -1.6466
       8.0	    1.0371	   -1.5746
       9.0	    1.0371	   -1.5000
      10.0	    1.0370	   -1.4220
      11.0	    1.0370	   -1.3401
      12.0	    1.0370	   -1.2536
      13.0	    1.0369	   -1.1617
      14.0	    1.0369	   -1.0640
      15.0	    1.0368	   -0.9597
      16.0	    1.0368	   -0.8482
      17.0	    1.0368	   -0.7290
      18.0	    1.0367	   -0.6015
      19.0	    1.0367	   -0.4652
      20.0	    1.0366	   -0.3195
      21.0	    1.0366	   -0.1640
      22.0	    1.0365	    0.0018
      23.0	    1.0365	    0.1784
      24.0	    1.0364	    0.3660
      25.0	    1.0364	    0.5652
      26.0	    1.0363	    0.7762
      27.0	    1.0363	    0.9993
      28.0	    1.0363	    1.2349
      29.0	    1.0362	    1.4831
      30.0	    1.0362	    1.7443
      31.0	    1.0362	    2.0184
      32.0	    1.0361	    2.3058
      33.0	    1.0361	    2.6065
      34.0	    1.0361	    2.9205
      35.0	    1.0361	    3.2478
      36.0	    1.0361	    3.5886
      37.0	    1.0361	    3.9426
      38.0	    1.0361	    4.3099
      39.0	    1.0361	    4.6903
      40.0	    1.0361	    5.0836
      41.0	    1.0362	    5.4896
      42.0	    1.0362	    5.9082
      43.0	    1.0362	    6.3390
      44.0	    1.0363	    6.7817
      45.0	    1.0363	    7.2360
      46.0	    1.0364	    7.7016
      47.0	    1.0364	    8.1779
      48.0	    1.0365	    8.6647
      49.0	    1.0366	    9.1615
      50.0	    1.0366	    9.6678
      51.0	    1.0367	   10.1830
      52.0	    1.0368	   10.7067
      53.0	    1.0368	   11.2382
      54.0	    1.0369	   11.7771
      55.0	    1.0370	   12.3227
      56.0	    1.0370	   12.8745
      57.0	    1.0371	   13.4317
      58.0	    1.0371	   13.9939
      59.0	    1.0372	   14.5603
      60.0	    1.0372	   15.1302
      61.0	    1.0372	   15.7031
      62.0	    1.0372	   16.2782
      63.0	    1.0372	   16.8550
      64.0	    1.0373	   17.4327
      65.0	    1.0373	   18.0107
      66.0	    1.0372	   18.5884
      67.0	    1.0372	   19.1650
      68.0	    1.0372	   19.7400
      69.0	    1.0372	   20.3127
      70.0	    1.0371	   20.8826
      71.0	    1.0371	   21.4489
      72.0	    1.0370	   22.0111
      73.0	    1.0370	   22.5687
      74.0	    1.0369	   23.1211
      75.0	    1.0368	   23.6677
      76.0	    1.0368	   24.2080
      77.0	    1.0367	   24.7415
      78.0	    1.0366	   25.2678
      79.0	    1.0366	   25.7865
