    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5955
       0.0	    0.1808	   -3.9817
       1.0	    0.1808	   -3.9766
       2.0	    0.1808	   -3.9611
       3.0	    0.1808	   -3.9351
       4.0	    0.1808	   -3.8985
       5.0	    0.1808	   -3.8508
       6.0	    0.1808	   -3.7919
       6.0	    1.0371	   -1.7145
       7.0	    1.0371	   -1.6437
       8.0	    1.0371	   -1.5710
       9.0	    1.0371	   -1.4958
      10.0	    1.0370	   -1.4173
      11.0	    1.0370	   -1.3348
      12.0	    1.0370	   -1.2479
      13.0	    1.0369	   -1.1557
      14.0	    1.0369	   -1.0577
      15.0	    1.0369	   -0.9532
      16.0	    1.0368	   -0.8417
      17.0	    1.0368	   -0.7225
      18.0	    1.0367	   -0.5952
      19.0	    1.0367	   -0.4592
      20.0	    1.0366	   -0.3140
      21.0	    1.0366	   -0.1590
      22.0	    1.0365	    0.0060
      23.0	    1.0365	    0.1817
      24.0	    1.0364	    0.3683
      25.0	    1.0364	    0.5663
      26.0	    1.0364	    0.7759
      27.0	    1.0363	    0.9976
      28.0	    1.0363	    1.2315
      29.0	    1.0363	    1.4778
      30.0	    1.0362	    1.7369
      31.0	    1.0362	    2.0089
      32.0	    1.0362	    2.2939
      33.0	    1.0361	    2.5920
      34.0	    1.0361	    2.9032
      35.0	    1.0361	    3.2277
      36.0	    1.0361	    3.5653
      37.0	    1.0361	    3.9161
      38.0	    1.0361	    4.2799
      39.0	    1.0362	    4.6567
      40.0	    1.0362	    5.0462
      41.0	    1.0362	    5.4483
      42.0	    1.0362	    5.8627
      43.0	    1.0363	    6.2892
      44.0	    1.0363	    6.7275
      45.0	    1.0364	    7.1773
      46.0	    1.0364	    7.6381
      47.0	    1.0365	    8.1097
      48.0	    1.0365	    8.5915
      49.0	    1.0366	    9.0832
      50.0	    1.0366	    9.5843
      51.0	    1.0367	   10.0942
      52.0	    1.0368	   10.6125
      53.0	    1.0368	   11.1386
      54.0	    1.0369	   11.6719
      55.0	    1.0370	   12.2119
      56.0	    1.0370	   12.7580
      57.0	    1.0371	   13.3095
      58.0	    1.0371	   13.8659
      59.0	    1.0372	   14.4264
      60.0	    1.0372	   14.9906
      61.0	    1.0372	   15.5576
      62.0	    1.0372	   16.1269
      63.0	    1.0372	   16.6978
      64.0	    1.0373	   17.2697
      65.0	    1.0373	   17.8419
      66.0	    1.0372	   18.4138
      67.0	    1.0372	   18.9847
      68.0	    1.0372	   19.5540
      69.0	    1.0372	   20.1211
      70.0	    1.0371	   20.6854
      71.0	    1.0371	   21.2462
      72.0	    1.0370	   21.8030
      73.0	    1.0370	   22.3553
      74.0	    1.0369	   22.9024
      75.0	    1.0368	   23.4439
      76.0	    1.0368	   23.9792
      77.0	    1.0367	   24.5079
      78.0	    1.0366	   25.0294
      79.0	    1.0366	   25.5434
