    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.6128	   -2.3077
       1.0	    0.6127	   -2.2959
       2.0	    0.6127	   -2.2605
       3.0	    0.6126	   -2.2013
       4.0	    0.6124	   -2.1183
       5.0	    0.6122	   -2.0112
       6.0	    0.6119	   -1.8799
       6.0	    1.0482	    1.6978
       7.0	    1.0454	    2.3196
       8.0	    1.0424	    2.9576
       9.0	    1.0393	    3.6111
      10.0	    1.0362	    4.2792
      11.0	    1.0332	    4.9613
      12.0	    1.0302	    5.6565
      13.0	    1.0274	    6.3639
      14.0	    1.0247	    7.0821
      15.0	    1.0223	    7.8097
      16.0	    1.0201	    8.5449
      17.0	    1.0182	    9.2857
      18.0	    1.0167	   10.0298
      19.0	    1.0154	   10.7752
      20.0	    1.0145	   11.5197
      21.0	    1.0140	   12.2613
      22.0	    1.0139	   12.9983
      23.0	    1.0142	   13.7296
      24.0	    1.0148	   14.4542
      25.0	    1.0158	   15.1717
      26.0	    1.0172	   15.8821
      27.0	    1.0189	   16.5858
      28.0	    1.0209	   17.2836
      29.0	    1.0231	   17.9765
      30.0	    1.0256	   18.6660
      31.0	    1.0282	   19.3538
      32.0	    1.0309	   20.0417
      33.0	    1.0337	   20.7319
      34.0	    1.0364	   21.4268
      35.0	    1.0390	   22.1292
      36.0	    1.0414	   22.8419
      37.0	    1.0436	   23.5680
      38.0	    1.0456	   24.3106
      39.0	    1.0473	   25.0731
      40.0	    1.0487	   25.8584
      41.0	    1.0499	   26.6697
      42.0	    1.0508	   27.5094
      43.0	    1.0515	   28.3799
      44.0	    1.0521	   29.2831
      45.0	    1.0525	   30.2200
      46.0	    1.0529	   31.1916
      47.0	    1.0533	   32.1980
      48.0	    1.0537	   33.2388
      49.0	    1.0541	   34.3133
      50.0	    1.0545	   35.4200
      51.0	    1.0550	   36.5572
      52.0	    1.0555	   37.7228
      53.0	    1.0560	   38.9140
      54.0	    1.0565	   40.1278
      55.0	    1.0569	   41.3609
      56.0	    1.0572	   42.6097
      57.0	    1.0574	   43.8703
      58.0	    1.0575	   45.1387
      59.0	    1.0574	   46.4106
      60.0	    1.0572	   47.6822
      61.0	    1.0568	   48.9492
      62.0	    1.0563	   50.2080
      63.0	    1.0557	   51.4550
      64.0	    1.0551	   52.6869
      65.0	    1.0544	   53.9009
      66.0	    1.0536	   55.0944
      67.0	    1.0529	   56.2653
      68.0	    1.0521	   57.4120
      69.0	    1.0514	   58.5331
      70.0	    1.0506	   59.6278
      71.0	    1.0499	   60.6957
      72.0	    1.0491	   61.7370
      73.0	    1.0484	   62.7522
      74.0	    1.0476	   63.7424
      75.0	    1.0469	   64.7095
      76.0	    1.0461	   65.6554
      77.0	    1.0454	   66.5829
      78.0	    1.0446	   67.4950
      79.0	    1.0439	   68.3951
      80.0	    1.0433	   69.2866
      81.0	    1.0428	   70.1733
      82.0	    1.0424	   71.0588
      83.0	    1.0422	   71.9467
      84.0	    1.0421	   72.8401
      85.0	    1.0421	   73.7422
      86.0	    1.0423	   74.6557
      87.0	    1.0425	   75.5828
      88.0	    1.0430	   76.5257
      89.0	    1.0434	   77.4860
      90.0	    1.0439	   78.4651
      91.0	    1.0445	   79.4641
      92.0	    1.0449	   80.4839
      93.0	    1.0453	   81.5253
