    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8880	   -0.0416
       1.0	    0.8879	   -0.0068
       2.0	    0.8877	    0.0977
       3.0	    0.8874	    0.2717
       4.0	    0.8869	    0.5151
       5.0	    0.8862	    0.8276
       6.0	    0.8853	    1.2091
       6.0	    1.0476	   -0.0660
       7.0	    1.0466	    0.4637
       8.0	    1.0455	    0.9951
       9.0	    1.0443	    1.5286
      10.0	    1.0431	    2.0651
      11.0	    1.0419	    2.6052
      12.0	    1.0407	    3.1496
      13.0	    1.0396	    3.6991
      14.0	    1.0385	    4.2542
      15.0	    1.0375	    4.8155
      16.0	    1.0366	    5.3836
      17.0	    1.0359	    5.9589
      18.0	    1.0352	    6.5418
      19.0	    1.0347	    7.1326
      20.0	    1.0342	    7.7315
      21.0	    1.0340	    8.3386
      22.0	    1.0338	    8.9542
      23.0	    1.0338	    9.5784
      24.0	    1.0339	   10.2111
      25.0	    1.0342	   10.8524
      26.0	    1.0345	   11.5023
      27.0	    1.0350	   12.1609
      28.0	    1.0355	   12.8281
      29.0	    1.0362	   13.5039
      30.0	    1.0369	   14.1883
      31.0	    1.0376	   14.8811
      32.0	    1.0384	   15.5823
      33.0	    1.0393	   16.2917
      34.0	    1.0401	   17.0093
      35.0	    1.0409	   17.7348
      36.0	    1.0418	   18.4680
      37.0	    1.0426	   19.2086
      38.0	    1.0434	   19.9564
      39.0	    1.0441	   20.7110
      40.0	    1.0448	   21.4720
      41.0	    1.0455	   22.2391
      42.0	    1.0461	   23.0117
      43.0	    1.0467	   23.7894
      44.0	    1.0472	   24.5715
      45.0	    1.0477	   25.3575
      46.0	    1.0482	   26.1467
      47.0	    1.0486	   26.9385
      48.0	    1.0490	   27.7320
      49.0	    1.0493	   28.5267
      50.0	    1.0496	   29.3216
      51.0	    1.0499	   30.1162
      52.0	    1.0501	   30.9095
      53.0	    1.0503	   31.7010
      54.0	    1.0505	   32.4900
      55.0	    1.0507	   33.2757
      56.0	    1.0508	   34.0577
      57.0	    1.0509	   34.8353
      58.0	    1.0509	   35.6082
      59.0	    1.0510	   36.3760
      60.0	    1.0510	   37.1382
      61.0	    1.0510	   37.8948
      62.0	    1.0510	   38.6455
      63.0	    1.0510	   39.3902
      64.0	    1.0510	   40.1289
      65.0	    1.0510	   40.8616
      66.0	    1.0511	   41.5885
      67.0	    1.0511	   42.3096
      68.0	    1.0512	   43.0254
      69.0	    1.0513	   43.7359
      70.0	    1.0513	   44.4417
      71.0	    1.0514	   45.1431
      72.0	    1.0515	   45.8404
      73.0	    1.0516	   46.5341
      74.0	    1.0517	   47.2247
      75.0	    1.0517	   47.9126
      76.0	    1.0517	   48.5982
      77.0	    1.0517	   49.2820
      78.0	    1.0516	   49.9644
      79.0	    1.0515	   50.6459
      80.0	    1.0513	   51.3267
      81.0	    1.0510	   52.0073
      82.0	    1.0507	   52.6881
      83.0	    1.0503	   53.3693
      84.0	    1.0498	   54.0513
      85.0	    1.0493	   54.7344
      86.0	    1.0487	   55.4188
      87.0	    1.0481	   56.1047
      88.0	    1.0473	   56.7925
      89.0	    1.0466	   57.4822
      90.0	    1.0458	   58.1742
      91.0	    1.0449	   58.8686
      92.0	    1.0440	   59.5656
      93.0	    1.0432	   60.2656
      94.0	    1.0423	   60.9686
      95.0	    1.0414	   61.6751
      96.0	    1.0405	   62.3854
      97.0	    1.0396	   63.0999
      98.0	    1.0388	   63.8190
      99.0	    1.0381	   64.5431
     100.0	    1.0374	   65.2728
     101.0	    1.0367	   66.0086
     102.0	    1.0362	   66.7509
     103.0	    1.0357	   67.5005
     104.0	    1.0353	   68.2579
     105.0	    1.0350	   69.0236
     106.0	    1.0348	   69.7982
     107.0	    1.0347	   70.5823
     108.0	    1.0347	   71.3765
     109.0	    1.0348	   72.1812
     110.0	    1.0350	   72.9970
     111.0	    1.0353	   73.8243
     112.0	    1.0357	   74.6634
     113.0	    1.0362	   75.5147
     114.0	    1.0367	   76.3784
     115.0	    1.0374	   77.2546
     116.0	    1.0381	   78.1432
