    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9056	   -0.1028
       1.0	    0.9055	   -0.0660
       2.0	    0.9053	    0.0444
       3.0	    0.9049	    0.2284
       4.0	    0.9043	    0.4860
       5.0	    0.9035	    0.8172
       6.0	    0.9024	    1.2219
       6.0	    1.0471	    0.0521
       7.0	    1.0459	    0.5986
       8.0	    1.0446	    1.1479
       9.0	    1.0433	    1.7010
      10.0	    1.0420	    2.2585
      11.0	    1.0406	    2.8213
      12.0	    1.0392	    3.3901
      13.0	    1.0379	    3.9656
      14.0	    1.0366	    4.5484
      15.0	    1.0354	    5.1391
      16.0	    1.0343	    5.7382
      17.0	    1.0333	    6.3460
      18.0	    1.0324	    6.9629
      19.0	    1.0316	    7.5890
      20.0	    1.0309	    8.2247
      21.0	    1.0304	    8.8700
      22.0	    1.0300	    9.5249
      23.0	    1.0297	   10.1897
      24.0	    1.0295	   10.8642
      25.0	    1.0295	   11.5487
      26.0	    1.0297	   12.2432
      27.0	    1.0299	   12.9476
      28.0	    1.0303	   13.6622
      29.0	    1.0308	   14.3868
      30.0	    1.0314	   15.1216
      31.0	    1.0321	   15.8665
      32.0	    1.0329	   16.6215
      33.0	    1.0338	   17.3867
      34.0	    1.0347	   18.1619
      35.0	    1.0357	   18.9471
      36.0	    1.0367	   19.7422
      37.0	    1.0377	   20.5471
      38.0	    1.0387	   21.3615
      39.0	    1.0397	   22.1854
      40.0	    1.0407	   23.0185
      41.0	    1.0417	   23.8605
      42.0	    1.0426	   24.7112
      43.0	    1.0435	   25.5701
      44.0	    1.0444	   26.4368
      45.0	    1.0452	   27.3107
      46.0	    1.0460	   28.1914
      47.0	    1.0468	   29.0781
      48.0	    1.0475	   29.9701
      49.0	    1.0482	   30.8665
      50.0	    1.0488	   31.7666
      51.0	    1.0493	   32.6694
      52.0	    1.0498	   33.5741
      53.0	    1.0503	   34.4797
      54.0	    1.0507	   35.3852
      55.0	    1.0510	   36.2898
      56.0	    1.0512	   37.1927
      57.0	    1.0514	   38.0930
      58.0	    1.0515	   38.9899
      59.0	    1.0515	   39.8827
      60.0	    1.0515	   40.7708
      61.0	    1.0514	   41.6536
      62.0	    1.0512	   42.5305
      63.0	    1.0511	   43.4012
      64.0	    1.0509	   44.2653
      65.0	    1.0507	   45.1225
      66.0	    1.0505	   45.9726
      67.0	    1.0503	   46.8155
      68.0	    1.0501	   47.6512
      69.0	    1.0499	   48.4797
      70.0	    1.0498	   49.3013
      71.0	    1.0496	   50.1162
      72.0	    1.0495	   50.9247
      73.0	    1.0495	   51.7273
      74.0	    1.0494	   52.5242
      75.0	    1.0494	   53.3162
      76.0	    1.0494	   54.1036
      77.0	    1.0495	   54.8870
      78.0	    1.0495	   55.6669
      79.0	    1.0496	   56.4440
      80.0	    1.0496	   57.2188
      81.0	    1.0497	   57.9918
      82.0	    1.0498	   58.7635
      83.0	    1.0498	   59.5345
      84.0	    1.0498	   60.3051
      85.0	    1.0498	   61.0758
      86.0	    1.0498	   61.8469
      87.0	    1.0497	   62.6188
      88.0	    1.0496	   63.3918
      89.0	    1.0493	   64.1660
      90.0	    1.0491	   64.9417
      91.0	    1.0487	   65.7191
      92.0	    1.0482	   66.4982
      93.0	    1.0476	   67.2793
      94.0	    1.0470	   68.0624
      95.0	    1.0462	   68.8478
      96.0	    1.0454	   69.6357
      97.0	    1.0445	   70.4263
      98.0	    1.0435	   71.2200
      99.0	    1.0425	   72.0172
     100.0	    1.0415	   72.8184
     101.0	    1.0404	   73.6242
     102.0	    1.0393	   74.4350
     103.0	    1.0382	   75.2516
     104.0	    1.0371	   76.0747
     105.0	    1.0360	   76.9051
     106.0	    1.0350	   77.7435
     107.0	    1.0340	   78.5907
     108.0	    1.0332	   79.4476
     109.0	    1.0323	   80.3149
     110.0	    1.0316	   81.1936
     111.0	    1.0310	   82.0844
     112.0	    1.0305	   82.9881
     113.0	    1.0301	   83.9054
     114.0	    1.0299	   84.8369
     115.0	    1.0297	   85.7831
     116.0	    1.0298	   86.7446
