    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.6301	    0.1019
       1.0	    0.6301	    0.1356
       2.0	    0.6301	    0.2366
       3.0	    0.6300	    0.4049
       4.0	    0.6298	    0.6402
       5.0	    0.6296	    0.9425
       6.0	    0.6294	    1.3113
       6.0	    1.0449	   -0.4752
       7.0	    1.0446	   -0.1462
       8.0	    1.0443	    0.1845
       9.0	    1.0440	    0.5168
      10.0	    1.0438	    0.8506
      11.0	    1.0435	    1.1858
      12.0	    1.0433	    1.5225
      13.0	    1.0431	    1.8604
      14.0	    1.0430	    2.1997
      15.0	    1.0428	    2.5403
      16.0	    1.0428	    2.8824
      17.0	    1.0427	    3.2259
      18.0	    1.0427	    3.5711
      19.0	    1.0427	    3.9181
      20.0	    1.0428	    4.2670
      21.0	    1.0429	    4.6181
      22.0	    1.0430	    4.9717
      23.0	    1.0431	    5.3280
      24.0	    1.0433	    5.6873
      25.0	    1.0434	    6.0500
      26.0	    1.0436	    6.4164
      27.0	    1.0438	    6.7868
      28.0	    1.0440	    7.1618
      29.0	    1.0441	    7.5415
      30.0	    1.0443	    7.9264
      31.0	    1.0445	    8.3169
      32.0	    1.0446	    8.7131
      33.0	    1.0448	    9.1153
      34.0	    1.0449	    9.5238
      35.0	    1.0450	    9.9388
      36.0	    1.0451	   10.3603
      37.0	    1.0452	   10.7884
      38.0	    1.0452	   11.2230
      39.0	    1.0453	   11.6641
      40.0	    1.0453	   12.1116
      41.0	    1.0454	   12.5652
      42.0	    1.0454	   13.0246
      43.0	    1.0454	   13.4896
      44.0	    1.0454	   13.9597
      45.0	    1.0454	   14.4345
      46.0	    1.0454	   14.9135
      47.0	    1.0454	   15.3962
      48.0	    1.0455	   15.8821
      49.0	    1.0455	   16.3706
      50.0	    1.0455	   16.8611
      51.0	    1.0455	   17.3531
      52.0	    1.0455	   17.8459
      53.0	    1.0455	   18.3390
      54.0	    1.0456	   18.8319
      55.0	    1.0456	   19.3241
      56.0	    1.0456	   19.8152
      57.0	    1.0456	   20.3047
      58.0	    1.0456	   20.7922
      59.0	    1.0456	   21.2777
      60.0	    1.0456	   21.7608
      61.0	    1.0456	   22.2414
      62.0	    1.0455	   22.7196
      63.0	    1.0455	   23.1952
      64.0	    1.0454	   23.6685
      65.0	    1.0453	   24.1397
      66.0	    1.0452	   24.6088
      67.0	    1.0451	   25.0763
      68.0	    1.0450	   25.5425
      69.0	    1.0449	   26.0077
      70.0	    1.0447	   26.4724
      71.0	    1.0446	   26.9369
      72.0	    1.0445	   27.4017
      73.0	    1.0443	   27.8672
      74.0	    1.0442	   28.3339
      75.0	    1.0440	   28.8020
      76.0	    1.0439	   29.2719
      77.0	    1.0438	   29.7440
      78.0	    1.0437	   30.2184
      79.0	    1.0437	   30.6954
      80.0	    1.0436	   31.1751
      81.0	    1.0436	   31.6576
      82.0	    1.0436	   32.1429
      83.0	    1.0437	   32.6311
      84.0	    1.0437	   33.1218
      85.0	    1.0438	   33.6151
      86.0	    1.0439	   34.1108
      87.0	    1.0441	   34.6085
      88.0	    1.0442	   35.1080
      89.0	    1.0444	   35.6091
      90.0	    1.0445	   36.1113
      91.0	    1.0447	   36.6143
      92.0	    1.0449	   37.1179
      93.0	    1.0451	   37.6216
