    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.7331	   -7.1690
       1.0	    0.7331	   -7.1727
       2.0	    0.7331	   -7.1838
       3.0	    0.7331	   -7.2019
       4.0	    0.7331	   -7.2267
       5.0	    0.7331	   -7.2574
       6.0	    0.7330	   -7.2933
       6.0	    1.0537	   -2.1058
       7.0	    1.0530	   -2.0489
       8.0	    1.0520	   -1.9843
       9.0	    1.0510	   -1.9078
      10.0	    1.0499	   -1.8151
      11.0	    1.0486	   -1.7024
      12.0	    1.0474	   -1.5656
      13.0	    1.0461	   -1.4014
      14.0	    1.0449	   -1.2065
      15.0	    1.0437	   -0.9782
      16.0	    1.0425	   -0.7143
      17.0	    1.0413	   -0.4131
      18.0	    1.0402	   -0.0736
      19.0	    1.0391	    0.3047
      20.0	    1.0380	    0.7219
      21.0	    1.0369	    1.1773
      22.0	    1.0358	    1.6697
      23.0	    1.0347	    2.1976
      24.0	    1.0336	    2.7589
      25.0	    1.0325	    3.3514
      26.0	    1.0314	    3.9725
      27.0	    1.0303	    4.6195
      28.0	    1.0292	    5.2896
      29.0	    1.0282	    5.9800
      30.0	    1.0273	    6.6882
      31.0	    1.0264	    7.4115
      32.0	    1.0258	    8.1479
      33.0	    1.0253	    8.8952
      34.0	    1.0249	    9.6517
      35.0	    1.0248	   10.4160
      36.0	    1.0250	   11.1868
      37.0	    1.0254	   11.9634
      38.0	    1.0260	   12.7451
      39.0	    1.0268	   13.5316
      40.0	    1.0279	   14.3228
      41.0	    1.0292	   15.1189
      42.0	    1.0307	   15.9202
      43.0	    1.0323	   16.7276
      44.0	    1.0340	   17.5418
      45.0	    1.0358	   18.3640
      46.0	    1.0376	   19.1954
      47.0	    1.0394	   20.0376
      48.0	    1.0412	   20.8919
      49.0	    1.0429	   21.7602
      50.0	    1.0445	   22.6438
      51.0	    1.0460	   23.5443
      52.0	    1.0473	   24.4631
      53.0	    1.0486	   25.4013
      54.0	    1.0496	   26.3598
      55.0	    1.0506	   27.3391
      56.0	    1.0514	   28.3393
      57.0	    1.0521	   29.3605
      58.0	    1.0527	   30.4019
      59.0	    1.0531	   31.4626
      60.0	    1.0534	   32.5413
      61.0	    1.0537	   33.6364
      62.0	    1.0538	   34.7457
      63.0	    1.0539	   35.8669
      64.0	    1.0539	   36.9974
      65.0	    1.0538	   38.1344
      66.0	    1.0536	   39.2749
      67.0	    1.0534	   40.4157
      68.0	    1.0530	   41.5536
      69.0	    1.0527	   42.6855
      70.0	    1.0523	   43.8082
      71.0	    1.0518	   44.9187
      72.0	    1.0513	   46.0142
      73.0	    1.0509	   47.0922
      74.0	    1.0504	   48.1503
      75.0	    1.0500	   49.1866
      76.0	    1.0496	   50.1996
      77.0	    1.0493	   51.1883
      78.0	    1.0490	   52.1518
      79.0	    1.0489	   53.0902
      80.0	    1.0488	   54.0035
      81.0	    1.0488	   54.8927
      82.0	    1.0489	   55.7589
      83.0	    1.0491	   56.6037
      84.0	    1.0494	   57.4292
      85.0	    1.0497	   58.2378
      86.0	    1.0501	   59.0323
      87.0	    1.0505	   59.8154
      88.0	    1.0510	   60.5903
      89.0	    1.0514	   61.3601
      90.0	    1.0519	   62.1280
      91.0	    1.0524	   62.8970
      92.0	    1.0528	   63.6700
      93.0	    1.0532	   64.4498
      94.0	    1.0535	   65.2388
      95.0	    1.0537	   66.0393
      96.0	    1.0539	   66.8531
      97.0	    1.0540	   67.6820
      98.0	    1.0539	   68.5270
      99.0	    1.0537	   69.3893
     100.0	    1.0533	   70.2693
     101.0	    1.0528	   71.1674
     102.0	    1.0521	   72.0836
     103.0	    1.0512	   73.0173
     104.0	    1.0501	   73.9681
     105.0	    1.0488	   74.9349
     106.0	    1.0474	   75.9167
     107.0	    1.0457	   76.9120
     108.0	    1.0439	   77.9196
     109.0	    1.0420	   78.9378
     110.0	    1.0400	   79.9653
     111.0	    1.0380	   81.0006
     112.0	    1.0360	   82.0424
     113.0	    1.0340	   83.0897
     114.0	    1.0320	   84.1415
     115.0	    1.0303	   85.1973
