    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9126	   -0.2230
       1.0	    0.9125	   -0.1896
       2.0	    0.9123	   -0.0895
       3.0	    0.9120	    0.0775
       4.0	    0.9115	    0.3111
       5.0	    0.9109	    0.6115
       6.0	    0.9100	    0.9785
       6.0	    1.0479	   -0.1287
       7.0	    1.0469	    0.3703
       8.0	    1.0459	    0.8716
       9.0	    1.0449	    1.3760
      10.0	    1.0438	    1.8841
      11.0	    1.0427	    2.3968
      12.0	    1.0416	    2.9146
      13.0	    1.0406	    3.4382
      14.0	    1.0396	    3.9681
      15.0	    1.0387	    4.5048
      16.0	    1.0379	    5.0488
      17.0	    1.0372	    5.6005
      18.0	    1.0366	    6.1600
      19.0	    1.0361	    6.7275
      20.0	    1.0357	    7.3033
      21.0	    1.0355	    7.8873
      22.0	    1.0353	    8.4795
      23.0	    1.0353	    9.0801
      24.0	    1.0354	    9.6888
      25.0	    1.0356	   10.3056
      26.0	    1.0359	   10.9304
      27.0	    1.0364	   11.5631
      28.0	    1.0369	   12.2035
      29.0	    1.0374	   12.8515
      30.0	    1.0381	   13.5070
      31.0	    1.0388	   14.1698
      32.0	    1.0396	   14.8398
      33.0	    1.0403	   15.5166
      34.0	    1.0411	   16.2003
      35.0	    1.0419	   16.8904
      36.0	    1.0427	   17.5870
      37.0	    1.0435	   18.2896
      38.0	    1.0442	   18.9981
      39.0	    1.0449	   19.7123
      40.0	    1.0456	   20.4318
      41.0	    1.0462	   21.1563
      42.0	    1.0468	   21.8854
      43.0	    1.0473	   22.6189
      44.0	    1.0478	   23.3563
      45.0	    1.0483	   24.0971
      46.0	    1.0487	   24.8408
      47.0	    1.0490	   25.5869
      48.0	    1.0494	   26.3348
      49.0	    1.0497	   27.0839
      50.0	    1.0499	   27.8337
      51.0	    1.0502	   28.5834
      52.0	    1.0504	   29.3324
      53.0	    1.0506	   30.0803
      54.0	    1.0508	   30.8263
      55.0	    1.0509	   31.5699
      56.0	    1.0510	   32.3106
      57.0	    1.0511	   33.0478
      58.0	    1.0511	   33.7813
      59.0	    1.0511	   34.5105
      60.0	    1.0512	   35.2351
      61.0	    1.0512	   35.9549
      62.0	    1.0512	   36.6696
      63.0	    1.0512	   37.3792
      64.0	    1.0511	   38.0834
      65.0	    1.0512	   38.7823
      66.0	    1.0512	   39.4760
      67.0	    1.0512	   40.1644
      68.0	    1.0512	   40.8479
      69.0	    1.0513	   41.5266
      70.0	    1.0514	   42.2007
      71.0	    1.0514	   42.8707
      72.0	    1.0515	   43.5369
      73.0	    1.0515	   44.1997
      74.0	    1.0516	   44.8595
      75.0	    1.0516	   45.5168
      76.0	    1.0516	   46.1719
      77.0	    1.0516	   46.8254
      78.0	    1.0515	   47.4776
      79.0	    1.0514	   48.1291
      80.0	    1.0512	   48.7802
      81.0	    1.0510	   49.4314
      82.0	    1.0507	   50.0830
      83.0	    1.0504	   50.7354
      84.0	    1.0500	   51.3890
      85.0	    1.0495	   52.0440
      86.0	    1.0490	   52.7009
      87.0	    1.0484	   53.3597
      88.0	    1.0478	   54.0209
      89.0	    1.0471	   54.6845
      90.0	    1.0464	   55.3508
      91.0	    1.0457	   56.0200
      92.0	    1.0449	   56.6922
      93.0	    1.0440	   57.3677
      94.0	    1.0432	   58.0465
      95.0	    1.0424	   58.7291
      96.0	    1.0416	   59.4155
      97.0	    1.0408	   60.1061
      98.0	    1.0400	   60.8013
      99.0	    1.0392	   61.5013
     100.0	    1.0386	   62.2065
     101.0	    1.0380	   62.9174
     102.0	    1.0374	   63.6344
     103.0	    1.0369	   64.3578
     104.0	    1.0366	   65.0883
     105.0	    1.0363	   65.8262
     106.0	    1.0361	   66.5720
     107.0	    1.0360	   67.3261
     108.0	    1.0360	   68.0890
     109.0	    1.0360	   68.8612
     110.0	    1.0362	   69.6430
     111.0	    1.0365	   70.4348
     112.0	    1.0369	   71.2369
     113.0	    1.0373	   72.0496
     114.0	    1.0378	   72.8731
     115.0	    1.0384	   73.7075
     116.0	    1.0391	   74.5527
