    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9047	   -0.1708
       1.0	    0.9047	   -0.1375
       2.0	    0.9045	   -0.0375
       3.0	    0.9041	    0.1291
       4.0	    0.9037	    0.3622
       5.0	    0.9030	    0.6617
       6.0	    0.9022	    1.0276
       6.0	    1.0479	   -0.1370
       7.0	    1.0469	    0.3627
       8.0	    1.0459	    0.8642
       9.0	    1.0448	    1.3681
      10.0	    1.0437	    1.8749
      11.0	    1.0426	    2.3854
      12.0	    1.0415	    2.9002
      13.0	    1.0405	    3.4198
      14.0	    1.0395	    3.9448
      15.0	    1.0385	    4.4756
      16.0	    1.0376	    5.0126
      17.0	    1.0369	    5.5563
      18.0	    1.0362	    6.1068
      19.0	    1.0356	    6.6643
      20.0	    1.0351	    7.2291
      21.0	    1.0347	    7.8013
      22.0	    1.0344	    8.3808
      23.0	    1.0343	    8.9678
      24.0	    1.0342	    9.5624
      25.0	    1.0343	   10.1646
      26.0	    1.0344	   10.7744
      27.0	    1.0347	   11.3919
      28.0	    1.0350	   12.0172
      29.0	    1.0354	   12.6503
      30.0	    1.0359	   13.2912
      31.0	    1.0365	   13.9401
      32.0	    1.0371	   14.5968
      33.0	    1.0377	   15.2614
      34.0	    1.0384	   15.9339
      35.0	    1.0392	   16.6143
      36.0	    1.0399	   17.3025
      37.0	    1.0407	   17.9983
      38.0	    1.0415	   18.7017
      39.0	    1.0422	   19.4125
      40.0	    1.0430	   20.1304
      41.0	    1.0438	   20.8553
      42.0	    1.0445	   21.5869
      43.0	    1.0452	   22.3248
      44.0	    1.0459	   23.0685
      45.0	    1.0466	   23.8178
      46.0	    1.0472	   24.5719
      47.0	    1.0478	   25.3304
      48.0	    1.0484	   26.0926
      49.0	    1.0489	   26.8579
      50.0	    1.0495	   27.6255
      51.0	    1.0499	   28.3947
      52.0	    1.0503	   29.1647
      53.0	    1.0507	   29.9347
      54.0	    1.0510	   30.7041
      55.0	    1.0513	   31.4720
      56.0	    1.0515	   32.2377
      57.0	    1.0517	   33.0007
      58.0	    1.0518	   33.7602
      59.0	    1.0519	   34.5156
      60.0	    1.0520	   35.2664
      61.0	    1.0520	   36.0122
      62.0	    1.0520	   36.7525
      63.0	    1.0520	   37.4870
      64.0	    1.0520	   38.2154
      65.0	    1.0520	   38.9374
      66.0	    1.0519	   39.6529
      67.0	    1.0519	   40.3619
      68.0	    1.0519	   41.0643
      69.0	    1.0518	   41.7602
      70.0	    1.0518	   42.4498
      71.0	    1.0518	   43.1333
      72.0	    1.0517	   43.8110
      73.0	    1.0517	   44.4831
      74.0	    1.0516	   45.1502
      75.0	    1.0516	   45.8126
      76.0	    1.0515	   46.4708
      77.0	    1.0514	   47.1253
      78.0	    1.0513	   47.7767
      79.0	    1.0511	   48.4254
      80.0	    1.0510	   49.0720
      81.0	    1.0508	   49.7170
      82.0	    1.0505	   50.3610
      83.0	    1.0503	   51.0044
      84.0	    1.0500	   51.6478
      85.0	    1.0497	   52.2915
      86.0	    1.0493	   52.9361
      87.0	    1.0489	   53.5820
      88.0	    1.0485	   54.2294
      89.0	    1.0481	   54.8789
      90.0	    1.0475	   55.5307
      91.0	    1.0470	   56.1852
      92.0	    1.0464	   56.8425
      93.0	    1.0457	   57.5031
      94.0	    1.0450	   58.1672
      95.0	    1.0443	   58.8350
      96.0	    1.0435	   59.5069
      97.0	    1.0427	   60.1831
      98.0	    1.0419	   60.8641
      99.0	    1.0411	   61.5500
     100.0	    1.0403	   62.2413
     101.0	    1.0395	   62.9384
     102.0	    1.0387	   63.6416
     103.0	    1.0379	   64.3513
     104.0	    1.0372	   65.0681
     105.0	    1.0366	   65.7923
     106.0	    1.0360	   66.5244
     107.0	    1.0355	   67.2647
     108.0	    1.0351	   68.0138
     109.0	    1.0348	   68.7721
     110.0	    1.0346	   69.5399
     111.0	    1.0344	   70.3177
     112.0	    1.0344	   71.1058
     113.0	    1.0345	   71.9043
     114.0	    1.0347	   72.7137
     115.0	    1.0351	   73.5339
     116.0	    1.0355	   74.3651
