    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5960
       0.0	    0.1653	    2.9649
       1.0	    0.1652	    3.0172
       2.0	    0.1652	    3.1738
       3.0	    0.1652	    3.4343
       4.0	    0.1651	    3.7981
       5.0	    0.1650	    4.2641
       6.0	    0.1649	    4.8310
       6.0	    1.0751	    0.7480
       7.0	    1.0743	    1.3508
       8.0	    1.0736	    1.9452
       9.0	    1.0730	    2.5293
      10.0	    1.0724	    3.1012
      11.0	    1.0719	    3.6591
      12.0	    1.0715	    4.2014
      13.0	    1.0712	    4.7267
      14.0	    1.0710	    5.2337
      15.0	    1.0709	    5.7211
      16.0	    1.0708	    6.1881
      17.0	    1.0709	    6.6339
      18.0	    1.0711	    7.0580
      19.0	    1.0713	    7.4601
      20.0	    1.0716	    7.8400
      21.0	    1.0719	    8.1980
      22.0	    1.0722	    8.5345
      23.0	    1.0726	    8.8501
      24.0	    1.0729	    9.1457
      25.0	    1.0733	    9.4222
      26.0	    1.0736	    9.6810
      27.0	    1.0738	    9.9235
      28.0	    1.0741	   10.1511
      29.0	    1.0742	   10.3655
      30.0	    1.0744	   10.5683
      31.0	    1.0744	   10.7610
      32.0	    1.0745	   10.9455
      33.0	    1.0744	   11.1232
      34.0	    1.0743	   11.2955
      35.0	    1.0742	   11.4640
      36.0	    1.0740	   11.6296
      37.0	    1.0738	   11.7936
      38.0	    1.0736	   11.9567
      39.0	    1.0734	   12.1196
      40.0	    1.0731	   12.2828
      41.0	    1.0729	   12.4464
      42.0	    1.0727	   12.6106
      43.0	    1.0725	   12.7751
      44.0	    1.0723	   12.9396
      45.0	    1.0722	   13.1035
      46.0	    1.0721	   13.2660
      47.0	    1.0721	   13.4264
      48.0	    1.0722	   13.5835
      49.0	    1.0724	   13.7362
      50.0	    1.0726	   13.8833
      51.0	    1.0728	   14.0235
      52.0	    1.0732	   14.1556
      53.0	    1.0736	   14.2783
      54.0	    1.0740	   14.3903
      55.0	    1.0745	   14.4908
      56.0	    1.0751	   14.5786
      57.0	    1.0756	   14.6531
      58.0	    1.0762	   14.7138
      59.0	    1.0768	   14.7603
      60.0	    1.0773	   14.7928
      61.0	    1.0779	   14.8115
      62.0	    1.0784	   14.8169
      63.0	    1.0789	   14.8101
      64.0	    1.0793	   14.7922
      65.0	    1.0797	   14.7647
      66.0	    1.0801	   14.7294
      67.0	    1.0804	   14.6882
