    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8894	   -0.4114
       1.0	    0.8893	   -0.3765
       2.0	    0.8890	   -0.2716
       3.0	    0.8886	   -0.0970
       4.0	    0.8879	    0.1472
       5.0	    0.8869	    0.4607
       6.0	    0.8857	    0.8431
       6.0	    1.0443	    0.2373
       7.0	    1.0424	    0.8580
       8.0	    1.0403	    1.4841
       9.0	    1.0382	    2.1171
      10.0	    1.0359	    2.7590
      11.0	    1.0335	    3.4114
      12.0	    1.0311	    4.0761
      13.0	    1.0287	    4.7547
      14.0	    1.0263	    5.4487
      15.0	    1.0239	    6.1593
      16.0	    1.0216	    6.8877
      17.0	    1.0194	    7.6346
      18.0	    1.0172	    8.4008
      19.0	    1.0151	    9.1869
      20.0	    1.0131	    9.9930
      21.0	    1.0113	   10.8195
      22.0	    1.0096	   11.6665
      23.0	    1.0081	   12.5342
      24.0	    1.0067	   13.4225
      25.0	    1.0055	   14.3315
      26.0	    1.0046	   15.2613
      27.0	    1.0038	   16.2117
      28.0	    1.0033	   17.1828
      29.0	    1.0031	   18.1743
      30.0	    1.0031	   19.1862
      31.0	    1.0033	   20.2181
      32.0	    1.0038	   21.2696
      33.0	    1.0046	   22.3403
      34.0	    1.0056	   23.4298
      35.0	    1.0068	   24.5374
      36.0	    1.0083	   25.6627
      37.0	    1.0099	   26.8052
      38.0	    1.0117	   27.9642
      39.0	    1.0136	   29.1393
      40.0	    1.0156	   30.3302
      41.0	    1.0178	   31.5362
      42.0	    1.0200	   32.7572
      43.0	    1.0223	   33.9924
      44.0	    1.0247	   35.2416
      45.0	    1.0270	   36.5040
      46.0	    1.0294	   37.7789
      47.0	    1.0318	   39.0655
      48.0	    1.0342	   40.3629
      49.0	    1.0365	   41.6700
      50.0	    1.0387	   42.9855
      51.0	    1.0408	   44.3082
      52.0	    1.0428	   45.6368
      53.0	    1.0446	   46.9699
      54.0	    1.0463	   48.3062
      55.0	    1.0478	   49.6446
      56.0	    1.0490	   50.9838
      57.0	    1.0501	   52.3227
      58.0	    1.0508	   53.6604
      59.0	    1.0514	   54.9960
      60.0	    1.0517	   56.3287
      61.0	    1.0517	   57.6577
      62.0	    1.0516	   58.9823
      63.0	    1.0513	   60.3021
      64.0	    1.0508	   61.6163
      65.0	    1.0502	   62.9245
      66.0	    1.0495	   64.2262
      67.0	    1.0487	   65.5210
      68.0	    1.0479	   66.8086
      69.0	    1.0471	   68.0888
      70.0	    1.0463	   69.3616
      71.0	    1.0456	   70.6268
      72.0	    1.0449	   71.8846
      73.0	    1.0442	   73.1353
      74.0	    1.0437	   74.3790
      75.0	    1.0432	   75.6162
      76.0	    1.0429	   76.8474
      77.0	    1.0427	   78.0729
      78.0	    1.0426	   79.2933
      79.0	    1.0426	   80.5092
      80.0	    1.0427	   81.7211
      81.0	    1.0430	   82.9296
      82.0	    1.0434	   84.1353
      83.0	    1.0439	   85.3388
      84.0	    1.0445	   86.5408
      85.0	    1.0452	   87.7419
      86.0	    1.0459	   88.9427
      87.0	    1.0465	   90.1437
      88.0	    1.0472	   91.3453
      89.0	    1.0477	   92.5480
      90.0	    1.0482	   93.7521
      91.0	    1.0484	   94.9578
      92.0	    1.0485	   96.1652
      93.0	    1.0483	   97.3744
      94.0	    1.0478	   98.5856
      95.0	    1.0471	   99.7987
      96.0	    1.0461	  101.0139
      97.0	    1.0448	  102.2313
      98.0	    1.0433	  103.4513
      99.0	    1.0415	  104.6740
     100.0	    1.0394	  105.9001
     101.0	    1.0371	  107.1300
     102.0	    1.0347	  108.3644
     103.0	    1.0321	  109.6041
     104.0	    1.0294	  110.8498
     105.0	    1.0266	  112.1025
     106.0	    1.0238	  113.3631
     107.0	    1.0210	  114.6328
     108.0	    1.0182	  115.9126
     109.0	    1.0154	  117.2037
     110.0	    1.0128	  118.5076
     111.0	    1.0103	  119.8256
     112.0	    1.0080	  121.1592
     113.0	    1.0059	  122.5099
     114.0	    1.0041	  123.8792
     115.0	    1.0025	  125.2688
     116.0	    1.0012	  126.6798
