    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8803	    0.0926
       1.0	    0.8803	    0.1301
       2.0	    0.8800	    0.2426
       3.0	    0.8796	    0.4299
       4.0	    0.8790	    0.6920
       5.0	    0.8783	    1.0287
       6.0	    0.8772	    1.4396
       6.0	    1.0470	    0.0616
       7.0	    1.0458	    0.6287
       8.0	    1.0446	    1.1970
       9.0	    1.0433	    1.7672
      10.0	    1.0420	    2.3398
      11.0	    1.0408	    2.9155
      12.0	    1.0395	    3.4950
      13.0	    1.0383	    4.0788
      14.0	    1.0372	    4.6676
      15.0	    1.0362	    5.2619
      16.0	    1.0353	    5.8622
      17.0	    1.0345	    6.4689
      18.0	    1.0338	    7.0825
      19.0	    1.0333	    7.7032
      20.0	    1.0329	    8.3313
      21.0	    1.0327	    8.9670
      22.0	    1.0326	    9.6107
      23.0	    1.0327	   10.2623
      24.0	    1.0329	   10.9223
      25.0	    1.0332	   11.5906
      26.0	    1.0336	   12.2676
      27.0	    1.0342	   12.9532
      28.0	    1.0348	   13.6478
      29.0	    1.0355	   14.3513
      30.0	    1.0363	   15.0640
      31.0	    1.0372	   15.7857
      32.0	    1.0380	   16.5165
      33.0	    1.0389	   17.2565
      34.0	    1.0399	   18.0054
      35.0	    1.0408	   18.7632
      36.0	    1.0417	   19.5296
      37.0	    1.0425	   20.3045
      38.0	    1.0433	   21.0874
      39.0	    1.0441	   21.8780
      40.0	    1.0448	   22.6759
      41.0	    1.0455	   23.4806
      42.0	    1.0461	   24.2917
      43.0	    1.0467	   25.1084
      44.0	    1.0472	   25.9301
      45.0	    1.0476	   26.7561
      46.0	    1.0480	   27.5857
      47.0	    1.0484	   28.4181
      48.0	    1.0487	   29.2525
      49.0	    1.0489	   30.0879
      50.0	    1.0492	   30.9236
      51.0	    1.0494	   31.7586
      52.0	    1.0496	   32.5922
      53.0	    1.0497	   33.4235
      54.0	    1.0498	   34.2519
      55.0	    1.0499	   35.0765
      56.0	    1.0499	   35.8968
      57.0	    1.0500	   36.7122
      58.0	    1.0499	   37.5224
      59.0	    1.0499	   38.3269
      60.0	    1.0499	   39.1255
      61.0	    1.0498	   39.9181
      62.0	    1.0498	   40.7046
      63.0	    1.0497	   41.4851
      64.0	    1.0496	   42.2597
      65.0	    1.0496	   43.0287
      66.0	    1.0496	   43.7924
      67.0	    1.0496	   44.5513
      68.0	    1.0496	   45.3058
      69.0	    1.0497	   46.0564
      70.0	    1.0498	   46.8038
      71.0	    1.0499	   47.5485
      72.0	    1.0500	   48.2912
      73.0	    1.0501	   49.0325
      74.0	    1.0503	   49.7731
      75.0	    1.0504	   50.5134
      76.0	    1.0505	   51.2542
      77.0	    1.0506	   51.9957
      78.0	    1.0506	   52.7387
      79.0	    1.0506	   53.4833
      80.0	    1.0506	   54.2299
      81.0	    1.0505	   54.9789
      82.0	    1.0503	   55.7304
      83.0	    1.0501	   56.4845
      84.0	    1.0498	   57.2415
      85.0	    1.0494	   58.0012
      86.0	    1.0490	   58.7638
      87.0	    1.0484	   59.5290
      88.0	    1.0478	   60.2968
      89.0	    1.0472	   61.0671
      90.0	    1.0464	   61.8397
      91.0	    1.0456	   62.6143
      92.0	    1.0448	   63.3909
      93.0	    1.0439	   64.1693
      94.0	    1.0429	   64.9493
      95.0	    1.0420	   65.7310
      96.0	    1.0410	   66.5144
      97.0	    1.0400	   67.2995
      98.0	    1.0391	   68.0867
      99.0	    1.0382	   68.8761
     100.0	    1.0373	   69.6683
     101.0	    1.0365	   70.4636
     102.0	    1.0358	   71.2626
     103.0	    1.0352	   72.0659
     104.0	    1.0346	   72.8741
     105.0	    1.0342	   73.6881
     106.0	    1.0338	   74.5086
     107.0	    1.0336	   75.3363
     108.0	    1.0335	   76.1721
     109.0	    1.0335	   77.0168
     110.0	    1.0336	   77.8712
     111.0	    1.0338	   78.7361
     112.0	    1.0341	   79.6123
     113.0	    1.0345	   80.5004
     114.0	    1.0350	   81.4010
     115.0	    1.0356	   82.3146
     116.0	    1.0363	   83.2415
