    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.7640	   -0.3448
       1.0	    0.7639	   -0.3182
       2.0	    0.7639	   -0.2384
       3.0	    0.7638	   -0.1054
       4.0	    0.7636	    0.0806
       5.0	    0.7634	    0.3196
       6.0	    0.7632	    0.6113
       6.0	    1.0450	   -0.6029
       7.0	    1.0448	   -0.3161
       8.0	    1.0445	   -0.0271
       9.0	    1.0443	    0.2641
      10.0	    1.0440	    0.5574
      11.0	    1.0438	    0.8529
      12.0	    1.0436	    1.1504
      13.0	    1.0435	    1.4501
      14.0	    1.0433	    1.7519
      15.0	    1.0432	    2.0559
      16.0	    1.0431	    2.3622
      17.0	    1.0430	    2.6708
      18.0	    1.0430	    2.9817
      19.0	    1.0430	    3.2952
      20.0	    1.0430	    3.6113
      21.0	    1.0431	    3.9302
      22.0	    1.0431	    4.2520
      23.0	    1.0432	    4.5769
      24.0	    1.0433	    4.9052
      25.0	    1.0435	    5.2370
      26.0	    1.0436	    5.5726
      27.0	    1.0437	    5.9122
      28.0	    1.0439	    6.2561
      29.0	    1.0440	    6.6045
      30.0	    1.0442	    6.9576
      31.0	    1.0443	    7.3156
      32.0	    1.0444	    7.6788
      33.0	    1.0445	    8.0473
      34.0	    1.0447	    8.4212
      35.0	    1.0448	    8.8008
      36.0	    1.0449	    9.1860
      37.0	    1.0449	    9.5769
      38.0	    1.0450	    9.9734
      39.0	    1.0451	   10.3756
      40.0	    1.0452	   10.7833
      41.0	    1.0452	   11.1964
      42.0	    1.0453	   11.6146
      43.0	    1.0453	   12.0378
      44.0	    1.0453	   12.4655
      45.0	    1.0454	   12.8977
      46.0	    1.0454	   13.3337
      47.0	    1.0454	   13.7733
      48.0	    1.0455	   14.2161
      49.0	    1.0455	   14.6616
      50.0	    1.0455	   15.1093
      51.0	    1.0456	   15.5588
      52.0	    1.0456	   16.0097
      53.0	    1.0456	   16.4614
      54.0	    1.0457	   16.9136
      55.0	    1.0457	   17.3658
      56.0	    1.0457	   17.8177
      57.0	    1.0457	   18.2688
      58.0	    1.0457	   18.7190
      59.0	    1.0457	   19.1680
      60.0	    1.0457	   19.6155
      61.0	    1.0456	   20.0614
      62.0	    1.0456	   20.5056
      63.0	    1.0455	   20.9481
      64.0	    1.0455	   21.3888
      65.0	    1.0454	   21.8280
      66.0	    1.0453	   22.2656
      67.0	    1.0452	   22.7019
      68.0	    1.0450	   23.1370
      69.0	    1.0449	   23.5713
      70.0	    1.0448	   24.0048
      71.0	    1.0446	   24.4380
      72.0	    1.0445	   24.8711
      73.0	    1.0444	   25.3045
      74.0	    1.0442	   25.7383
      75.0	    1.0441	   26.1729
      76.0	    1.0440	   26.6085
      77.0	    1.0439	   27.0454
      78.0	    1.0438	   27.4838
      79.0	    1.0437	   27.9239
      80.0	    1.0437	   28.3657
      81.0	    1.0437	   28.8094
      82.0	    1.0437	   29.2551
      83.0	    1.0437	   29.7028
      84.0	    1.0438	   30.1524
      85.0	    1.0438	   30.6039
      86.0	    1.0439	   31.0572
      87.0	    1.0441	   31.5122
      88.0	    1.0442	   31.9687
      89.0	    1.0444	   32.4265
      90.0	    1.0445	   32.8856
      91.0	    1.0447	   33.3456
      92.0	    1.0449	   33.8063
      93.0	    1.0451	   34.2677
