    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9114	   -0.2340
       1.0	    0.9114	   -0.2012
       2.0	    0.9112	   -0.1029
       3.0	    0.9108	    0.0608
       4.0	    0.9104	    0.2901
       5.0	    0.9097	    0.5847
       6.0	    0.9089	    0.9447
       6.0	    1.0480	   -0.1500
       7.0	    1.0471	    0.3421
       8.0	    1.0461	    0.8363
       9.0	    1.0451	    1.3332
      10.0	    1.0440	    1.8335
      11.0	    1.0429	    2.3378
      12.0	    1.0418	    2.8467
      13.0	    1.0408	    3.3609
      14.0	    1.0398	    3.8808
      15.0	    1.0389	    4.4070
      16.0	    1.0380	    4.9398
      17.0	    1.0373	    5.4796
      18.0	    1.0366	    6.0265
      19.0	    1.0360	    6.5808
      20.0	    1.0355	    7.1425
      21.0	    1.0352	    7.7117
      22.0	    1.0349	    8.2885
      23.0	    1.0348	    8.8728
      24.0	    1.0348	    9.4646
      25.0	    1.0349	   10.0639
      26.0	    1.0351	   10.6705
      27.0	    1.0353	   11.2845
      28.0	    1.0357	   11.9058
      29.0	    1.0362	   12.5344
      30.0	    1.0367	   13.1702
      31.0	    1.0373	   13.8130
      32.0	    1.0380	   14.4630
      33.0	    1.0387	   15.1200
      34.0	    1.0394	   15.7839
      35.0	    1.0401	   16.4547
      36.0	    1.0409	   17.1323
      37.0	    1.0417	   17.8165
      38.0	    1.0425	   18.5073
      39.0	    1.0432	   19.2044
      40.0	    1.0440	   19.9076
      41.0	    1.0447	   20.6169
      42.0	    1.0454	   21.3318
      43.0	    1.0460	   22.0522
      44.0	    1.0467	   22.7776
      45.0	    1.0473	   23.5075
      46.0	    1.0479	   24.2417
      47.0	    1.0484	   24.9795
      48.0	    1.0489	   25.7204
      49.0	    1.0494	   26.4637
      50.0	    1.0498	   27.2089
      51.0	    1.0502	   27.9552
      52.0	    1.0506	   28.7020
      53.0	    1.0509	   29.4486
      54.0	    1.0512	   30.1943
      55.0	    1.0514	   30.9384
      56.0	    1.0516	   31.6803
      57.0	    1.0518	   32.4193
      58.0	    1.0519	   33.1549
      59.0	    1.0520	   33.8865
      60.0	    1.0520	   34.6135
      61.0	    1.0520	   35.3356
      62.0	    1.0520	   36.0523
      63.0	    1.0520	   36.7632
      64.0	    1.0520	   37.4681
      65.0	    1.0519	   38.1667
      66.0	    1.0519	   38.8590
      67.0	    1.0519	   39.5447
      68.0	    1.0519	   40.2239
      69.0	    1.0519	   40.8966
      70.0	    1.0519	   41.5629
      71.0	    1.0519	   42.2231
      72.0	    1.0519	   42.8774
      73.0	    1.0518	   43.5262
      74.0	    1.0518	   44.1697
      75.0	    1.0518	   44.8083
      76.0	    1.0517	   45.4427
      77.0	    1.0516	   46.0731
      78.0	    1.0515	   46.7002
      79.0	    1.0513	   47.3244
      80.0	    1.0511	   47.9463
      81.0	    1.0509	   48.5664
      82.0	    1.0506	   49.1853
      83.0	    1.0503	   49.8035
      84.0	    1.0500	   50.4216
      85.0	    1.0496	   51.0399
      86.0	    1.0492	   51.6592
      87.0	    1.0487	   52.2797
      88.0	    1.0482	   52.9019
      89.0	    1.0476	   53.5264
      90.0	    1.0470	   54.1533
      91.0	    1.0464	   54.7832
      92.0	    1.0458	   55.4164
      93.0	    1.0451	   56.0531
      94.0	    1.0443	   56.6938
      95.0	    1.0436	   57.3388
      96.0	    1.0428	   57.9885
      97.0	    1.0420	   58.6430
      98.0	    1.0413	   59.3029
      99.0	    1.0405	   59.9684
     100.0	    1.0397	   60.6400
     101.0	    1.0390	   61.3179
     102.0	    1.0383	   62.0026
     103.0	    1.0377	   62.6943
     104.0	    1.0371	   63.3936
     105.0	    1.0366	   64.1007
     106.0	    1.0361	   64.8160
     107.0	    1.0358	   65.5398
     108.0	    1.0355	   66.2726
     109.0	    1.0353	   67.0146
     110.0	    1.0352	   67.7662
     111.0	    1.0352	   68.5276
     112.0	    1.0353	   69.2990
     113.0	    1.0356	   70.0807
     114.0	    1.0359	   70.8727
     115.0	    1.0363	   71.6750
     116.0	    1.0369	   72.4877
