    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5960
       0.0	    0.1684	    2.9569
       1.0	    0.1684	    3.0092
       2.0	    0.1683	    3.1658
       3.0	    0.1683	    3.4264
       4.0	    0.1682	    3.7901
       5.0	    0.1681	    4.2561
       6.0	    0.1680	    4.8231
       6.0	    1.0751	    0.7477
       7.0	    1.0744	    1.3504
       8.0	    1.0736	    1.9447
       9.0	    1.0730	    2.5288
      10.0	    1.0724	    3.1007
      11.0	    1.0719	    3.6586
      12.0	    1.0715	    4.2011
      13.0	    1.0712	    4.7264
      14.0	    1.0710	    5.2335
      15.0	    1.0709	    5.7212
      16.0	    1.0709	    6.1884
      17.0	    1.0709	    6.6345
      18.0	    1.0711	    7.0589
      19.0	    1.0713	    7.4614
      20.0	    1.0716	    7.8417
      21.0	    1.0719	    8.2002
      22.0	    1.0723	    8.5372
      23.0	    1.0726	    8.8534
      24.0	    1.0730	    9.1495
      25.0	    1.0733	    9.4267
      26.0	    1.0736	    9.6861
      27.0	    1.0738	    9.9293
      28.0	    1.0741	   10.1576
      29.0	    1.0742	   10.3726
      30.0	    1.0744	   10.5761
      31.0	    1.0744	   10.7696
      32.0	    1.0745	   10.9547
      33.0	    1.0744	   11.1331
      34.0	    1.0743	   11.3061
      35.0	    1.0742	   11.4752
      36.0	    1.0740	   11.6416
      37.0	    1.0738	   11.8062
      38.0	    1.0736	   11.9699
      39.0	    1.0734	   12.1334
      40.0	    1.0731	   12.2972
      41.0	    1.0729	   12.4614
      42.0	    1.0727	   12.6261
      43.0	    1.0725	   12.7912
      44.0	    1.0723	   12.9562
      45.0	    1.0722	   13.1207
      46.0	    1.0721	   13.2838
      47.0	    1.0721	   13.4446
      48.0	    1.0722	   13.6023
      49.0	    1.0724	   13.7555
      50.0	    1.0726	   13.9032
      51.0	    1.0728	   14.0440
      52.0	    1.0732	   14.1766
      53.0	    1.0736	   14.2999
      54.0	    1.0740	   14.4127
      55.0	    1.0745	   14.5138
      56.0	    1.0751	   14.6024
      57.0	    1.0756	   14.6776
      58.0	    1.0762	   14.7391
      59.0	    1.0768	   14.7865
      60.0	    1.0773	   14.8198
      61.0	    1.0779	   14.8394
      62.0	    1.0784	   14.8459
      63.0	    1.0789	   14.8401
      64.0	    1.0793	   14.8232
      65.0	    1.0797	   14.7968
      66.0	    1.0801	   14.7625
      67.0	    1.0804	   14.7225
