    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.7306	   -7.1574
       1.0	    0.7306	   -7.1609
       2.0	    0.7306	   -7.1713
       3.0	    0.7306	   -7.1884
       4.0	    0.7306	   -7.2117
       5.0	    0.7306	   -7.2405
       6.0	    0.7306	   -7.2742
       6.0	    1.0538	   -2.0962
       7.0	    1.0530	   -2.0361
       8.0	    1.0521	   -1.9685
       9.0	    1.0510	   -1.8892
      10.0	    1.0499	   -1.7940
      11.0	    1.0487	   -1.6790
      12.0	    1.0475	   -1.5404
      13.0	    1.0462	   -1.3746
      14.0	    1.0450	   -1.1785
      15.0	    1.0438	   -0.9494
      16.0	    1.0426	   -0.6852
      17.0	    1.0414	   -0.3842
      18.0	    1.0403	   -0.0452
      19.0	    1.0392	    0.3322
      20.0	    1.0381	    0.7480
      21.0	    1.0371	    1.2017
      22.0	    1.0360	    1.6920
      23.0	    1.0349	    2.2175
      24.0	    1.0338	    2.7763
      25.0	    1.0327	    3.3659
      26.0	    1.0316	    3.9839
      27.0	    1.0305	    4.6277
      28.0	    1.0295	    5.2945
      29.0	    1.0285	    5.9816
      30.0	    1.0276	    6.6864
      31.0	    1.0268	    7.4064
      32.0	    1.0261	    8.1393
      33.0	    1.0256	    8.8833
      34.0	    1.0253	    9.6365
      35.0	    1.0252	   10.3975
      36.0	    1.0254	   11.1652
      37.0	    1.0258	   11.9386
      38.0	    1.0264	   12.7172
      39.0	    1.0272	   13.5006
      40.0	    1.0283	   14.2887
      41.0	    1.0296	   15.0817
      42.0	    1.0310	   15.8799
      43.0	    1.0326	   16.6841
      44.0	    1.0343	   17.4951
      45.0	    1.0361	   18.3140
      46.0	    1.0379	   19.1421
      47.0	    1.0397	   19.9806
      48.0	    1.0414	   20.8313
      49.0	    1.0431	   21.6956
      50.0	    1.0447	   22.5751
      51.0	    1.0462	   23.4712
      52.0	    1.0475	   24.3854
      53.0	    1.0487	   25.3186
      54.0	    1.0498	   26.2717
      55.0	    1.0507	   27.2454
      56.0	    1.0515	   28.2397
      57.0	    1.0522	   29.2546
      58.0	    1.0527	   30.2894
      59.0	    1.0532	   31.3432
      60.0	    1.0535	   32.4147
      61.0	    1.0537	   33.5023
      62.0	    1.0539	   34.6039
      63.0	    1.0539	   35.7172
      64.0	    1.0539	   36.8396
      65.0	    1.0538	   37.9683
      66.0	    1.0536	   39.1004
      67.0	    1.0534	   40.2327
      68.0	    1.0531	   41.3622
      69.0	    1.0527	   42.4856
      70.0	    1.0523	   43.5998
      71.0	    1.0518	   44.7020
      72.0	    1.0514	   45.7893
      73.0	    1.0509	   46.8591
      74.0	    1.0505	   47.9092
      75.0	    1.0501	   48.9378
      76.0	    1.0497	   49.9433
      77.0	    1.0494	   50.9247
      78.0	    1.0492	   51.8812
      79.0	    1.0490	   52.8127
      80.0	    1.0489	   53.7195
      81.0	    1.0489	   54.6023
      82.0	    1.0491	   55.4624
      83.0	    1.0492	   56.3013
      84.0	    1.0495	   57.1211
      85.0	    1.0498	   57.9241
      86.0	    1.0502	   58.7130
      87.0	    1.0506	   59.4908
      88.0	    1.0511	   60.2603
      89.0	    1.0516	   61.0248
      90.0	    1.0520	   61.7872
      91.0	    1.0525	   62.5508
      92.0	    1.0529	   63.3182
      93.0	    1.0533	   64.0923
      94.0	    1.0536	   64.8756
      95.0	    1.0538	   65.6701
      96.0	    1.0539	   66.4778
      97.0	    1.0540	   67.3003
      98.0	    1.0539	   68.1389
      99.0	    1.0537	   68.9945
     100.0	    1.0533	   69.8677
     101.0	    1.0528	   70.7588
     102.0	    1.0521	   71.6677
     103.0	    1.0512	   72.5942
     104.0	    1.0501	   73.5376
     105.0	    1.0488	   74.4970
     106.0	    1.0474	   75.4713
     107.0	    1.0457	   76.4591
     108.0	    1.0440	   77.4592
     109.0	    1.0421	   78.4699
     110.0	    1.0401	   79.4900
     111.0	    1.0381	   80.5179
     112.0	    1.0361	   81.5526
     113.0	    1.0341	   82.5927
     114.0	    1.0322	   83.6376
     115.0	    1.0305	   84.6866
