    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9127	   -0.2326
       1.0	    0.9126	   -0.1994
       2.0	    0.9125	   -0.1000
       3.0	    0.9121	    0.0657
       4.0	    0.9116	    0.2976
       5.0	    0.9110	    0.5957
       6.0	    0.9101	    0.9599
       6.0	    1.0479	   -0.1348
       7.0	    1.0470	    0.3621
       8.0	    1.0460	    0.8615
       9.0	    1.0449	    1.3639
      10.0	    1.0438	    1.8702
      11.0	    1.0428	    2.3809
      12.0	    1.0417	    2.8969
      13.0	    1.0407	    3.4187
      14.0	    1.0397	    3.9468
      15.0	    1.0388	    4.4818
      16.0	    1.0380	    5.0242
      17.0	    1.0373	    5.5741
      18.0	    1.0367	    6.1320
      19.0	    1.0362	    6.6979
      20.0	    1.0358	    7.2721
      21.0	    1.0356	    7.8545
      22.0	    1.0355	    8.4452
      23.0	    1.0354	    9.0441
      24.0	    1.0355	    9.6511
      25.0	    1.0357	   10.2662
      26.0	    1.0361	   10.8893
      27.0	    1.0365	   11.5201
      28.0	    1.0370	   12.1586
      29.0	    1.0376	   12.8047
      30.0	    1.0382	   13.4580
      31.0	    1.0389	   14.1186
      32.0	    1.0396	   14.7861
      33.0	    1.0404	   15.4605
      34.0	    1.0412	   16.1415
      35.0	    1.0420	   16.8290
      36.0	    1.0428	   17.5227
      37.0	    1.0435	   18.2223
      38.0	    1.0442	   18.9278
      39.0	    1.0449	   19.6387
      40.0	    1.0456	   20.3549
      41.0	    1.0462	   21.0760
      42.0	    1.0468	   21.8018
      43.0	    1.0473	   22.5317
      44.0	    1.0478	   23.2655
      45.0	    1.0482	   24.0027
      46.0	    1.0486	   24.7428
      47.0	    1.0490	   25.4852
      48.0	    1.0493	   26.2295
      49.0	    1.0496	   26.9749
      50.0	    1.0499	   27.7211
      51.0	    1.0502	   28.4672
      52.0	    1.0504	   29.2128
      53.0	    1.0506	   29.9573
      54.0	    1.0508	   30.7000
      55.0	    1.0509	   31.4404
      56.0	    1.0510	   32.1780
      57.0	    1.0511	   32.9123
      58.0	    1.0511	   33.6429
      59.0	    1.0512	   34.3695
      60.0	    1.0512	   35.0916
      61.0	    1.0512	   35.8091
      62.0	    1.0512	   36.5216
      63.0	    1.0512	   37.2290
      64.0	    1.0512	   37.9313
      65.0	    1.0512	   38.6284
      66.0	    1.0512	   39.3204
      67.0	    1.0512	   40.0072
      68.0	    1.0513	   40.6891
      69.0	    1.0513	   41.3664
      70.0	    1.0514	   42.0391
      71.0	    1.0515	   42.7078
      72.0	    1.0515	   43.3726
      73.0	    1.0516	   44.0341
      74.0	    1.0516	   44.6925
      75.0	    1.0516	   45.3483
      76.0	    1.0516	   46.0020
      77.0	    1.0516	   46.6540
      78.0	    1.0515	   47.3047
      79.0	    1.0514	   47.9545
      80.0	    1.0512	   48.6038
      81.0	    1.0510	   49.2532
      82.0	    1.0507	   49.9028
      83.0	    1.0504	   50.5532
      84.0	    1.0500	   51.2046
      85.0	    1.0495	   51.8574
      86.0	    1.0490	   52.5118
      87.0	    1.0484	   53.1683
      88.0	    1.0478	   53.8269
      89.0	    1.0471	   54.4879
      90.0	    1.0464	   55.1515
      91.0	    1.0456	   55.8180
      92.0	    1.0449	   56.4874
      93.0	    1.0440	   57.1601
      94.0	    1.0432	   57.8363
      95.0	    1.0424	   58.5161
      96.0	    1.0416	   59.1999
      97.0	    1.0408	   59.8879
      98.0	    1.0400	   60.5805
      99.0	    1.0393	   61.2781
     100.0	    1.0387	   61.9809
     101.0	    1.0381	   62.6895
     102.0	    1.0375	   63.4043
     103.0	    1.0371	   64.1256
     104.0	    1.0367	   64.8541
     105.0	    1.0364	   65.5900
     106.0	    1.0362	   66.3339
     107.0	    1.0361	   67.0863
     108.0	    1.0361	   67.8475
     109.0	    1.0362	   68.6180
     110.0	    1.0364	   69.3981
     111.0	    1.0366	   70.1883
     112.0	    1.0370	   70.9888
     113.0	    1.0374	   71.7999
     114.0	    1.0380	   72.6218
     115.0	    1.0386	   73.4545
     116.0	    1.0392	   74.2981
