    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9057	   -0.1223
       1.0	    0.9056	   -0.0893
       2.0	    0.9054	    0.0096
       3.0	    0.9051	    0.1745
       4.0	    0.9047	    0.4052
       5.0	    0.9041	    0.7016
       6.0	    0.9034	    1.0637
       6.0	    1.0484	   -0.1637
       7.0	    1.0475	    0.3134
       8.0	    1.0466	    0.7922
       9.0	    1.0456	    1.2731
      10.0	    1.0447	    1.7566
      11.0	    1.0437	    2.2431
      12.0	    1.0427	    2.7331
      13.0	    1.0418	    3.2272
      14.0	    1.0409	    3.7256
      15.0	    1.0401	    4.2287
      16.0	    1.0393	    4.7368
      17.0	    1.0386	    5.2502
      18.0	    1.0381	    5.7690
      19.0	    1.0376	    6.2935
      20.0	    1.0372	    6.8236
      21.0	    1.0369	    7.3596
      22.0	    1.0368	    7.9013
      23.0	    1.0367	    8.4489
      24.0	    1.0367	    9.0023
      25.0	    1.0368	    9.5617
      26.0	    1.0371	   10.1270
      27.0	    1.0374	   10.6982
      28.0	    1.0377	   11.2755
      29.0	    1.0382	   11.8589
      30.0	    1.0387	   12.4485
      31.0	    1.0392	   13.0443
      32.0	    1.0398	   13.6463
      33.0	    1.0404	   14.2548
      34.0	    1.0411	   14.8696
      35.0	    1.0417	   15.4909
      36.0	    1.0424	   16.1186
      37.0	    1.0431	   16.7527
      38.0	    1.0437	   17.3932
      39.0	    1.0444	   18.0399
      40.0	    1.0450	   18.6927
      41.0	    1.0456	   19.3515
      42.0	    1.0462	   20.0159
      43.0	    1.0468	   20.6857
      44.0	    1.0474	   21.3605
      45.0	    1.0479	   22.0399
      46.0	    1.0484	   22.7235
      47.0	    1.0489	   23.4107
      48.0	    1.0493	   24.1011
      49.0	    1.0497	   24.7938
      50.0	    1.0501	   25.4885
      51.0	    1.0505	   26.1842
      52.0	    1.0508	   26.8805
      53.0	    1.0511	   27.5765
      54.0	    1.0514	   28.2717
      55.0	    1.0516	   28.9653
      56.0	    1.0518	   29.6567
      57.0	    1.0519	   30.3452
      58.0	    1.0521	   31.0304
      59.0	    1.0522	   31.7116
      60.0	    1.0522	   32.3884
      61.0	    1.0523	   33.0603
      62.0	    1.0523	   33.7270
      63.0	    1.0523	   34.3881
      64.0	    1.0523	   35.0434
      65.0	    1.0523	   35.6927
      66.0	    1.0523	   36.3359
      67.0	    1.0523	   36.9729
      68.0	    1.0523	   37.6038
      69.0	    1.0523	   38.2287
      70.0	    1.0523	   38.8476
      71.0	    1.0523	   39.4610
      72.0	    1.0523	   40.0689
      73.0	    1.0522	   40.6718
      74.0	    1.0522	   41.2701
      75.0	    1.0521	   41.8640
      76.0	    1.0520	   42.4542
      77.0	    1.0519	   43.0410
      78.0	    1.0517	   43.6249
      79.0	    1.0516	   44.2065
      80.0	    1.0513	   44.7862
      81.0	    1.0511	   45.3646
      82.0	    1.0508	   45.9421
      83.0	    1.0505	   46.5192
      84.0	    1.0501	   47.0964
      85.0	    1.0497	   47.6741
      86.0	    1.0493	   48.2528
      87.0	    1.0489	   48.8328
      88.0	    1.0484	   49.4146
      89.0	    1.0479	   49.9985
      90.0	    1.0473	   50.5848
      91.0	    1.0468	   51.1739
      92.0	    1.0462	   51.7660
      93.0	    1.0455	   52.3614
      94.0	    1.0449	   52.9603
      95.0	    1.0443	   53.5632
      96.0	    1.0436	   54.1702
      97.0	    1.0430	   54.7816
      98.0	    1.0423	   55.3977
      99.0	    1.0417	   56.0188
     100.0	    1.0411	   56.6452
     101.0	    1.0405	   57.2773
     102.0	    1.0399	   57.9153
     103.0	    1.0394	   58.5595
     104.0	    1.0389	   59.2104
     105.0	    1.0385	   59.8682
     106.0	    1.0381	   60.5333
     107.0	    1.0378	   61.2060
     108.0	    1.0376	   61.8867
     109.0	    1.0375	   62.5755
     110.0	    1.0374	   63.2729
     111.0	    1.0374	   63.9790
     112.0	    1.0376	   64.6941
     113.0	    1.0378	   65.4184
     114.0	    1.0381	   66.1518
     115.0	    1.0384	   66.8946
     116.0	    1.0389	   67.6464
