    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.9156	   -0.4310
       1.0	    0.9156	   -0.4050
       2.0	    0.9155	   -0.3269
       3.0	    0.9153	   -0.1967
       4.0	    0.9151	   -0.0144
       5.0	    0.9148	    0.2200
       6.0	    0.9144	    0.5064
       6.0	    1.0489	   -0.4804
       7.0	    1.0486	   -0.1542
       8.0	    1.0482	    0.1757
       9.0	    1.0478	    0.5094
      10.0	    1.0474	    0.8471
      11.0	    1.0470	    1.1888
      12.0	    1.0466	    1.5348
      13.0	    1.0462	    1.8853
      14.0	    1.0458	    2.2403
      15.0	    1.0455	    2.5999
      16.0	    1.0452	    2.9644
      17.0	    1.0449	    3.3338
      18.0	    1.0447	    3.7082
      19.0	    1.0445	    4.0877
      20.0	    1.0443	    4.4723
      21.0	    1.0442	    4.8621
      22.0	    1.0441	    5.2573
      23.0	    1.0440	    5.6579
      24.0	    1.0440	    6.0639
      25.0	    1.0440	    6.4754
      26.0	    1.0440	    6.8926
      27.0	    1.0441	    7.3156
      28.0	    1.0441	    7.7444
      29.0	    1.0443	    8.1792
      30.0	    1.0444	    8.6202
      31.0	    1.0445	    9.0673
      32.0	    1.0447	    9.5208
      33.0	    1.0449	    9.9808
      34.0	    1.0451	   10.4473
      35.0	    1.0453	   10.9205
      36.0	    1.0455	   11.4004
      37.0	    1.0457	   11.8871
      38.0	    1.0460	   12.3807
      39.0	    1.0462	   12.8810
      40.0	    1.0465	   13.3881
      41.0	    1.0467	   13.9019
      42.0	    1.0470	   14.4223
      43.0	    1.0473	   14.9492
      44.0	    1.0475	   15.4824
      45.0	    1.0478	   16.0216
      46.0	    1.0481	   16.5666
      47.0	    1.0483	   17.1171
      48.0	    1.0486	   17.6728
      49.0	    1.0489	   18.2333
      50.0	    1.0491	   18.7981
      51.0	    1.0493	   19.3670
      52.0	    1.0496	   19.9393
      53.0	    1.0497	   20.5148
      54.0	    1.0499	   21.0930
      55.0	    1.0501	   21.6733
      56.0	    1.0502	   22.2555
      57.0	    1.0503	   22.8390
      58.0	    1.0503	   23.4236
      59.0	    1.0503	   24.0087
      60.0	    1.0503	   24.5942
      61.0	    1.0503	   25.1797
      62.0	    1.0502	   25.7649
      63.0	    1.0500	   26.3498
      64.0	    1.0499	   26.9340
      65.0	    1.0497	   27.5174
      66.0	    1.0495	   28.1000
      67.0	    1.0492	   28.6818
      68.0	    1.0490	   29.2626
      69.0	    1.0487	   29.8426
      70.0	    1.0484	   30.4217
      71.0	    1.0481	   31.0001
      72.0	    1.0478	   31.5779
      73.0	    1.0475	   32.1551
      74.0	    1.0472	   32.7320
      75.0	    1.0469	   33.3086
      76.0	    1.0467	   33.8852
      77.0	    1.0464	   34.4619
      78.0	    1.0462	   35.0388
      79.0	    1.0461	   35.6161
      80.0	    1.0459	   36.1939
      81.0	    1.0458	   36.7722
      82.0	    1.0458	   37.3513
      83.0	    1.0458	   37.9312
      84.0	    1.0458	   38.5119
      85.0	    1.0459	   39.0936
      86.0	    1.0460	   39.6761
      87.0	    1.0461	   40.2596
      88.0	    1.0463	   40.8440
      89.0	    1.0466	   41.4293
      90.0	    1.0468	   42.0155
      91.0	    1.0471	   42.6025
      92.0	    1.0474	   43.1904
      93.0	    1.0478	   43.7791
