    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8822	    0.0820
       1.0	    0.8821	    0.1193
       2.0	    0.8819	    0.2311
       3.0	    0.8815	    0.4172
       4.0	    0.8809	    0.6777
       5.0	    0.8801	    1.0122
       6.0	    0.8791	    1.4206
       6.0	    1.0470	    0.0466
       7.0	    1.0459	    0.6088
       8.0	    1.0447	    1.1723
       9.0	    1.0434	    1.7376
      10.0	    1.0422	    2.3055
      11.0	    1.0409	    2.8765
      12.0	    1.0397	    3.4512
      13.0	    1.0385	    4.0304
      14.0	    1.0374	    4.6145
      15.0	    1.0364	    5.2042
      16.0	    1.0355	    5.7999
      17.0	    1.0347	    6.4021
      18.0	    1.0341	    7.0110
      19.0	    1.0336	    7.6272
      20.0	    1.0332	    8.2507
      21.0	    1.0330	    8.8819
      22.0	    1.0329	    9.5209
      23.0	    1.0330	   10.1680
      24.0	    1.0332	   10.8233
      25.0	    1.0335	   11.4869
      26.0	    1.0339	   12.1591
      27.0	    1.0344	   12.8399
      28.0	    1.0351	   13.5295
      29.0	    1.0358	   14.2279
      30.0	    1.0365	   14.9353
      31.0	    1.0374	   15.6516
      32.0	    1.0382	   16.3770
      33.0	    1.0391	   17.1112
      34.0	    1.0400	   17.8543
      35.0	    1.0409	   18.6060
      36.0	    1.0418	   19.3663
      37.0	    1.0426	   20.1347
      38.0	    1.0434	   20.9110
      39.0	    1.0442	   21.6949
      40.0	    1.0449	   22.4859
      41.0	    1.0455	   23.2836
      42.0	    1.0461	   24.0874
      43.0	    1.0467	   24.8967
      44.0	    1.0472	   25.7109
      45.0	    1.0476	   26.5293
      46.0	    1.0480	   27.3512
      47.0	    1.0484	   28.1757
      48.0	    1.0487	   29.0022
      49.0	    1.0490	   29.8297
      50.0	    1.0492	   30.6574
      51.0	    1.0494	   31.4844
      52.0	    1.0496	   32.3101
      53.0	    1.0497	   33.1335
      54.0	    1.0498	   33.9540
      55.0	    1.0499	   34.7709
      56.0	    1.0500	   35.5836
      57.0	    1.0500	   36.3916
      58.0	    1.0500	   37.1944
      59.0	    1.0500	   37.9917
      60.0	    1.0499	   38.7833
      61.0	    1.0499	   39.5690
      62.0	    1.0498	   40.3488
      63.0	    1.0498	   41.1228
      64.0	    1.0497	   41.8911
      65.0	    1.0497	   42.6539
      66.0	    1.0497	   43.4117
      67.0	    1.0497	   44.1647
      68.0	    1.0497	   44.9134
      69.0	    1.0498	   45.6585
      70.0	    1.0499	   46.4003
      71.0	    1.0500	   47.1396
      72.0	    1.0501	   47.8770
      73.0	    1.0502	   48.6129
      74.0	    1.0503	   49.3482
      75.0	    1.0505	   50.0832
      76.0	    1.0506	   50.8186
      77.0	    1.0506	   51.5547
      78.0	    1.0507	   52.2922
      79.0	    1.0506	   53.0312
      80.0	    1.0506	   53.7722
      81.0	    1.0505	   54.5154
      82.0	    1.0503	   55.2610
      83.0	    1.0501	   56.0092
      84.0	    1.0498	   56.7600
      85.0	    1.0494	   57.5135
      86.0	    1.0490	   58.2697
      87.0	    1.0484	   59.0284
      88.0	    1.0478	   59.7897
      89.0	    1.0472	   60.5533
      90.0	    1.0464	   61.3191
      91.0	    1.0457	   62.0869
      92.0	    1.0448	   62.8566
      93.0	    1.0439	   63.6280
      94.0	    1.0430	   64.4011
      95.0	    1.0420	   65.1758
      96.0	    1.0411	   65.9523
      97.0	    1.0401	   66.7305
      98.0	    1.0392	   67.5108
      99.0	    1.0383	   68.2935
     100.0	    1.0375	   69.0789
     101.0	    1.0367	   69.8675
     102.0	    1.0360	   70.6598
     103.0	    1.0354	   71.4565
     104.0	    1.0349	   72.2582
     105.0	    1.0344	   73.0657
     106.0	    1.0341	   73.8797
     107.0	    1.0339	   74.7009
     108.0	    1.0338	   75.5303
     109.0	    1.0338	   76.3685
     110.0	    1.0339	   77.2165
     111.0	    1.0341	   78.0749
     112.0	    1.0344	   78.9444
     113.0	    1.0348	   79.8259
     114.0	    1.0353	   80.7197
     115.0	    1.0359	   81.6264
     116.0	    1.0366	   82.5463
