    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9072	   -0.1383
       1.0	    0.9072	   -0.1055
       2.0	    0.9070	   -0.0070
       3.0	    0.9067	    0.1572
       4.0	    0.9063	    0.3869
       5.0	    0.9057	    0.6821
       6.0	    0.9049	    1.0427
       6.0	    1.0481	   -0.1673
       7.0	    1.0473	    0.3135
       8.0	    1.0463	    0.7962
       9.0	    1.0453	    1.2813
      10.0	    1.0443	    1.7692
      11.0	    1.0433	    2.2606
      12.0	    1.0423	    2.7559
      13.0	    1.0413	    3.2557
      14.0	    1.0404	    3.7603
      15.0	    1.0395	    4.2703
      16.0	    1.0387	    4.7858
      17.0	    1.0380	    5.3073
      18.0	    1.0374	    5.8349
      19.0	    1.0369	    6.3688
      20.0	    1.0365	    6.9091
      21.0	    1.0362	    7.4559
      22.0	    1.0360	    8.0092
      23.0	    1.0359	    8.5691
      24.0	    1.0359	    9.1355
      25.0	    1.0360	    9.7085
      26.0	    1.0362	   10.2881
      27.0	    1.0364	   10.8742
      28.0	    1.0368	   11.4669
      29.0	    1.0373	   12.0663
      30.0	    1.0378	   12.6723
      31.0	    1.0383	   13.2850
      32.0	    1.0389	   13.9045
      33.0	    1.0396	   14.5306
      34.0	    1.0402	   15.1636
      35.0	    1.0409	   15.8032
      36.0	    1.0416	   16.4496
      37.0	    1.0423	   17.1027
      38.0	    1.0430	   17.7623
      39.0	    1.0437	   18.4284
      40.0	    1.0444	   19.1008
      41.0	    1.0450	   19.7793
      42.0	    1.0456	   20.4637
      43.0	    1.0462	   21.1536
      44.0	    1.0468	   21.8487
      45.0	    1.0474	   22.5486
      46.0	    1.0479	   23.2529
      47.0	    1.0485	   23.9609
      48.0	    1.0489	   24.6722
      49.0	    1.0494	   25.3862
      50.0	    1.0498	   26.1022
      51.0	    1.0502	   26.8195
      52.0	    1.0506	   27.5375
      53.0	    1.0509	   28.2556
      54.0	    1.0512	   28.9730
      55.0	    1.0514	   29.6890
      56.0	    1.0516	   30.4032
      57.0	    1.0518	   31.1148
      58.0	    1.0519	   31.8233
      59.0	    1.0520	   32.5282
      60.0	    1.0521	   33.2289
      61.0	    1.0522	   33.9251
      62.0	    1.0522	   34.6165
      63.0	    1.0522	   35.3025
      64.0	    1.0522	   35.9831
      65.0	    1.0522	   36.6581
      66.0	    1.0522	   37.3272
      67.0	    1.0522	   37.9905
      68.0	    1.0522	   38.6479
      69.0	    1.0522	   39.2995
      70.0	    1.0522	   39.9455
      71.0	    1.0522	   40.5860
      72.0	    1.0522	   41.2213
      73.0	    1.0521	   41.8517
      74.0	    1.0521	   42.4775
      75.0	    1.0520	   43.0991
      76.0	    1.0519	   43.7170
      77.0	    1.0518	   44.3315
      78.0	    1.0517	   44.9431
      79.0	    1.0515	   45.5523
      80.0	    1.0513	   46.1596
      81.0	    1.0510	   46.7655
      82.0	    1.0507	   47.3703
      83.0	    1.0504	   47.9747
      84.0	    1.0500	   48.5791
      85.0	    1.0496	   49.1839
      86.0	    1.0491	   49.7896
      87.0	    1.0486	   50.3966
      88.0	    1.0481	   51.0052
      89.0	    1.0476	   51.6159
      90.0	    1.0470	   52.2289
      91.0	    1.0464	   52.8448
      92.0	    1.0457	   53.4637
      93.0	    1.0451	   54.0860
      94.0	    1.0444	   54.7120
      95.0	    1.0437	   55.3421
      96.0	    1.0430	   55.9766
      97.0	    1.0423	   56.6158
      98.0	    1.0417	   57.2601
      99.0	    1.0410	   57.9098
     100.0	    1.0403	   58.5653
     101.0	    1.0397	   59.2270
     102.0	    1.0391	   59.8952
     103.0	    1.0386	   60.5703
     104.0	    1.0381	   61.2526
     105.0	    1.0377	   61.9426
     106.0	    1.0373	   62.6406
     107.0	    1.0370	   63.3469
     108.0	    1.0368	   64.0620
     109.0	    1.0366	   64.7860
     110.0	    1.0366	   65.5193
     111.0	    1.0366	   66.2622
     112.0	    1.0367	   67.0149
     113.0	    1.0369	   67.7775
     114.0	    1.0372	   68.5500
     115.0	    1.0376	   69.3326
     116.0	    1.0381	   70.1250
