    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.9167	   -0.3926
       1.0	    0.9166	   -0.3658
       2.0	    0.9165	   -0.2851
       3.0	    0.9163	   -0.1507
       4.0	    0.9161	    0.0375
       5.0	    0.9157	    0.2795
       6.0	    0.9153	    0.5752
       6.0	    1.0489	   -0.4374
       7.0	    1.0485	   -0.0968
       8.0	    1.0481	    0.2475
       9.0	    1.0476	    0.5957
      10.0	    1.0472	    0.9480
      11.0	    1.0467	    1.3045
      12.0	    1.0463	    1.6654
      13.0	    1.0459	    2.0309
      14.0	    1.0455	    2.4012
      15.0	    1.0451	    2.7763
      16.0	    1.0448	    3.1565
      17.0	    1.0444	    3.5417
      18.0	    1.0442	    3.9322
      19.0	    1.0439	    4.3280
      20.0	    1.0437	    4.7292
      21.0	    1.0436	    5.1358
      22.0	    1.0434	    5.5479
      23.0	    1.0434	    5.9657
      24.0	    1.0433	    6.3891
      25.0	    1.0433	    6.8183
      26.0	    1.0433	    7.2533
      27.0	    1.0434	    7.6943
      28.0	    1.0434	    8.1413
      29.0	    1.0435	    8.5946
      30.0	    1.0437	    9.0541
      31.0	    1.0438	    9.5201
      32.0	    1.0440	    9.9926
      33.0	    1.0442	   10.4718
      34.0	    1.0444	   10.9577
      35.0	    1.0447	   11.4506
      36.0	    1.0449	   11.9503
      37.0	    1.0452	   12.4571
      38.0	    1.0454	   12.9710
      39.0	    1.0457	   13.4918
      40.0	    1.0460	   14.0197
      41.0	    1.0463	   14.5546
      42.0	    1.0466	   15.0963
      43.0	    1.0469	   15.6447
      44.0	    1.0472	   16.1996
      45.0	    1.0475	   16.7609
      46.0	    1.0478	   17.3282
      47.0	    1.0481	   17.9012
      48.0	    1.0484	   18.4796
      49.0	    1.0487	   19.0630
      50.0	    1.0490	   19.6510
      51.0	    1.0492	   20.2432
      52.0	    1.0495	   20.8391
      53.0	    1.0497	   21.4382
      54.0	    1.0499	   22.0401
      55.0	    1.0501	   22.6443
      56.0	    1.0502	   23.2505
      57.0	    1.0503	   23.8580
      58.0	    1.0503	   24.4666
      59.0	    1.0503	   25.0759
      60.0	    1.0503	   25.6855
      61.0	    1.0502	   26.2951
      62.0	    1.0501	   26.9045
      63.0	    1.0500	   27.5134
      64.0	    1.0498	   28.1216
      65.0	    1.0496	   28.7290
      66.0	    1.0493	   29.3354
      67.0	    1.0491	   29.9409
      68.0	    1.0488	   30.5455
      69.0	    1.0485	   31.1490
      70.0	    1.0481	   31.7515
      71.0	    1.0478	   32.3532
      72.0	    1.0475	   32.9542
      73.0	    1.0471	   33.5545
      74.0	    1.0468	   34.1543
      75.0	    1.0465	   34.7537
      76.0	    1.0462	   35.3529
      77.0	    1.0460	   35.9520
      78.0	    1.0457	   36.5512
      79.0	    1.0455	   37.1507
      80.0	    1.0454	   37.7505
      81.0	    1.0453	   38.3508
      82.0	    1.0452	   38.9516
      83.0	    1.0452	   39.5532
      84.0	    1.0452	   40.1554
      85.0	    1.0453	   40.7584
      86.0	    1.0454	   41.3622
      87.0	    1.0456	   41.9669
      88.0	    1.0458	   42.5723
      89.0	    1.0461	   43.1785
      90.0	    1.0464	   43.7855
      91.0	    1.0467	   44.3932
      92.0	    1.0471	   45.0017
      93.0	    1.0474	   45.6109
