    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8865	   -0.0206
       1.0	    0.8864	    0.0146
       2.0	    0.8862	    0.1200
       3.0	    0.8858	    0.2957
       4.0	    0.8853	    0.5415
       5.0	    0.8846	    0.8571
       6.0	    0.8837	    1.2423
       6.0	    1.0476	   -0.0557
       7.0	    1.0465	    0.4774
       8.0	    1.0454	    1.0120
       9.0	    1.0442	    1.5488
      10.0	    1.0430	    2.0883
      11.0	    1.0418	    2.6313
      12.0	    1.0407	    3.1785
      13.0	    1.0395	    3.7306
      14.0	    1.0384	    4.2882
      15.0	    1.0374	    4.8519
      16.0	    1.0365	    5.4222
      17.0	    1.0357	    5.9995
      18.0	    1.0351	    6.5843
      19.0	    1.0345	    7.1769
      20.0	    1.0341	    7.7774
      21.0	    1.0339	    8.3862
      22.0	    1.0337	    9.0033
      23.0	    1.0337	    9.6288
      24.0	    1.0338	   10.2630
      25.0	    1.0341	   10.9057
      26.0	    1.0344	   11.5571
      27.0	    1.0349	   12.2172
      28.0	    1.0355	   12.8860
      29.0	    1.0361	   13.5636
      30.0	    1.0368	   14.2497
      31.0	    1.0376	   14.9446
      32.0	    1.0384	   15.6479
      33.0	    1.0392	   16.3597
      34.0	    1.0401	   17.0798
      35.0	    1.0409	   17.8080
      36.0	    1.0418	   18.5441
      37.0	    1.0426	   19.2878
      38.0	    1.0434	   20.0389
      39.0	    1.0441	   20.7970
      40.0	    1.0448	   21.5617
      41.0	    1.0455	   22.3326
      42.0	    1.0461	   23.1092
      43.0	    1.0467	   23.8909
      44.0	    1.0473	   24.6772
      45.0	    1.0477	   25.4675
      46.0	    1.0482	   26.2610
      47.0	    1.0486	   27.0572
      48.0	    1.0490	   27.8551
      49.0	    1.0493	   28.6541
      50.0	    1.0496	   29.4534
      51.0	    1.0499	   30.2522
      52.0	    1.0501	   31.0497
      53.0	    1.0503	   31.8452
      54.0	    1.0505	   32.6380
      55.0	    1.0507	   33.4275
      56.0	    1.0508	   34.2130
      57.0	    1.0509	   34.9940
      58.0	    1.0509	   35.7701
      59.0	    1.0509	   36.5408
      60.0	    1.0510	   37.3058
      61.0	    1.0510	   38.0650
      62.0	    1.0510	   38.8180
      63.0	    1.0510	   39.5648
      64.0	    1.0510	   40.3054
      65.0	    1.0510	   41.0400
      66.0	    1.0510	   41.7685
      67.0	    1.0511	   42.4912
      68.0	    1.0511	   43.2083
      69.0	    1.0512	   43.9203
      70.0	    1.0513	   44.6274
      71.0	    1.0514	   45.3301
      72.0	    1.0515	   46.0287
      73.0	    1.0516	   46.7238
      74.0	    1.0516	   47.4159
      75.0	    1.0517	   48.1053
      76.0	    1.0517	   48.7926
      77.0	    1.0517	   49.4782
      78.0	    1.0516	   50.1625
      79.0	    1.0515	   50.8460
      80.0	    1.0513	   51.5291
      81.0	    1.0510	   52.2121
      82.0	    1.0507	   52.8955
      83.0	    1.0503	   53.5794
      84.0	    1.0498	   54.2643
      85.0	    1.0493	   54.9504
      86.0	    1.0487	   55.6379
      87.0	    1.0481	   56.3271
      88.0	    1.0474	   57.0182
      89.0	    1.0466	   57.7113
      90.0	    1.0458	   58.4068
      91.0	    1.0449	   59.1046
      92.0	    1.0441	   59.8051
      93.0	    1.0432	   60.5085
      94.0	    1.0422	   61.2149
      95.0	    1.0413	   61.9247
      96.0	    1.0404	   62.6382
      97.0	    1.0396	   63.3558
      98.0	    1.0388	   64.0778
      99.0	    1.0380	   64.8048
     100.0	    1.0373	   65.5371
     101.0	    1.0366	   66.2754
     102.0	    1.0361	   67.0201
     103.0	    1.0356	   67.7719
     104.0	    1.0352	   68.5313
     105.0	    1.0349	   69.2989
     106.0	    1.0347	   70.0754
     107.0	    1.0346	   70.8612
     108.0	    1.0346	   71.6570
     109.0	    1.0347	   72.4634
     110.0	    1.0349	   73.2807
     111.0	    1.0352	   74.1095
     112.0	    1.0356	   74.9502
     113.0	    1.0361	   75.8030
     114.0	    1.0367	   76.6683
     115.0	    1.0373	   77.5462
     116.0	    1.0381	   78.4365
