    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.9166	   -0.3977
       1.0	    0.9165	   -0.3710
       2.0	    0.9164	   -0.2906
       3.0	    0.9163	   -0.1568
       4.0	    0.9160	    0.0307
       5.0	    0.9157	    0.2716
       6.0	    0.9152	    0.5661
       6.0	    1.0489	   -0.4431
       7.0	    1.0485	   -0.1044
       8.0	    1.0481	    0.2380
       9.0	    1.0476	    0.5843
      10.0	    1.0472	    0.9346
      11.0	    1.0468	    1.2892
      12.0	    1.0463	    1.6481
      13.0	    1.0459	    2.0116
      14.0	    1.0455	    2.3799
      15.0	    1.0452	    2.7530
      16.0	    1.0448	    3.1310
      17.0	    1.0445	    3.5142
      18.0	    1.0442	    3.9026
      19.0	    1.0440	    4.2962
      20.0	    1.0438	    4.6952
      21.0	    1.0437	    5.0996
      22.0	    1.0435	    5.5095
      23.0	    1.0434	    5.9249
      24.0	    1.0434	    6.3461
      25.0	    1.0434	    6.7729
      26.0	    1.0434	    7.2056
      27.0	    1.0435	    7.6442
      28.0	    1.0435	    8.0888
      29.0	    1.0436	    8.5396
      30.0	    1.0438	    8.9967
      31.0	    1.0439	    9.4601
      32.0	    1.0441	    9.9301
      33.0	    1.0443	   10.4068
      34.0	    1.0445	   10.8902
      35.0	    1.0447	   11.3804
      36.0	    1.0450	   11.8776
      37.0	    1.0452	   12.3817
      38.0	    1.0455	   12.8928
      39.0	    1.0458	   13.4110
      40.0	    1.0461	   13.9361
      41.0	    1.0463	   14.4682
      42.0	    1.0466	   15.0071
      43.0	    1.0469	   15.5527
      44.0	    1.0472	   16.1047
      45.0	    1.0475	   16.6631
      46.0	    1.0478	   17.2274
      47.0	    1.0481	   17.7974
      48.0	    1.0484	   18.3728
      49.0	    1.0487	   18.9532
      50.0	    1.0490	   19.5381
      51.0	    1.0492	   20.1272
      52.0	    1.0495	   20.7200
      53.0	    1.0497	   21.3160
      54.0	    1.0499	   21.9147
      55.0	    1.0501	   22.5158
      56.0	    1.0502	   23.1188
      57.0	    1.0503	   23.7232
      58.0	    1.0503	   24.3286
      59.0	    1.0503	   24.9347
      60.0	    1.0503	   25.5411
      61.0	    1.0502	   26.1475
      62.0	    1.0501	   26.7537
      63.0	    1.0500	   27.3594
      64.0	    1.0498	   27.9644
      65.0	    1.0496	   28.5686
      66.0	    1.0494	   29.1720
      67.0	    1.0491	   29.7743
      68.0	    1.0488	   30.3757
      69.0	    1.0485	   30.9761
      70.0	    1.0482	   31.5756
      71.0	    1.0478	   32.1742
      72.0	    1.0475	   32.7720
      73.0	    1.0472	   33.3693
      74.0	    1.0469	   33.9660
      75.0	    1.0466	   34.5624
      76.0	    1.0463	   35.1586
      77.0	    1.0460	   35.7548
      78.0	    1.0458	   36.3511
      79.0	    1.0456	   36.9476
      80.0	    1.0455	   37.5445
      81.0	    1.0453	   38.1419
      82.0	    1.0453	   38.7398
      83.0	    1.0453	   39.3385
      84.0	    1.0453	   39.9379
      85.0	    1.0454	   40.5380
      86.0	    1.0455	   41.1390
      87.0	    1.0457	   41.7408
      88.0	    1.0459	   42.3435
      89.0	    1.0462	   42.9469
      90.0	    1.0465	   43.5511
      91.0	    1.0468	   44.1561
      92.0	    1.0471	   44.7619
      93.0	    1.0475	   45.3683
