    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9127	   -0.2298
       1.0	    0.9127	   -0.1966
       2.0	    0.9125	   -0.0969
       3.0	    0.9121	    0.0691
       4.0	    0.9117	    0.3016
       5.0	    0.9110	    0.6004
       6.0	    0.9102	    0.9656
       6.0	    1.0479	   -0.1332
       7.0	    1.0470	    0.3642
       8.0	    1.0459	    0.8640
       9.0	    1.0449	    1.3669
      10.0	    1.0438	    1.8736
      11.0	    1.0427	    2.3849
      12.0	    1.0417	    2.9013
      13.0	    1.0407	    3.4234
      14.0	    1.0397	    3.9520
      15.0	    1.0388	    4.4874
      16.0	    1.0380	    5.0301
      17.0	    1.0373	    5.5804
      18.0	    1.0367	    6.1386
      19.0	    1.0362	    6.7049
      20.0	    1.0358	    7.2794
      21.0	    1.0356	    7.8621
      22.0	    1.0354	    8.4531
      23.0	    1.0354	    9.0523
      24.0	    1.0355	    9.6597
      25.0	    1.0357	   10.2751
      26.0	    1.0360	   10.8985
      27.0	    1.0364	   11.5297
      28.0	    1.0369	   12.1686
      29.0	    1.0375	   12.8151
      30.0	    1.0382	   13.4689
      31.0	    1.0389	   14.1300
      32.0	    1.0396	   14.7981
      33.0	    1.0404	   15.4731
      34.0	    1.0412	   16.1547
      35.0	    1.0420	   16.8428
      36.0	    1.0427	   17.5372
      37.0	    1.0435	   18.2376
      38.0	    1.0442	   18.9438
      39.0	    1.0449	   19.6556
      40.0	    1.0456	   20.3726
      41.0	    1.0462	   21.0946
      42.0	    1.0468	   21.8212
      43.0	    1.0473	   22.5521
      44.0	    1.0478	   23.2868
      45.0	    1.0482	   24.0249
      46.0	    1.0486	   24.7659
      47.0	    1.0490	   25.5093
      48.0	    1.0493	   26.2545
      49.0	    1.0497	   27.0010
      50.0	    1.0499	   27.7480
      51.0	    1.0502	   28.4951
      52.0	    1.0504	   29.2416
      53.0	    1.0506	   29.9869
      54.0	    1.0508	   30.7304
      55.0	    1.0509	   31.4716
      56.0	    1.0510	   32.2100
      57.0	    1.0511	   32.9450
      58.0	    1.0511	   33.6763
      59.0	    1.0512	   34.4035
      60.0	    1.0512	   35.1261
      61.0	    1.0512	   35.8441
      62.0	    1.0512	   36.5571
      63.0	    1.0512	   37.2649
      64.0	    1.0512	   37.9676
      65.0	    1.0512	   38.6650
      66.0	    1.0512	   39.3572
      67.0	    1.0512	   40.0443
      68.0	    1.0513	   40.7265
      69.0	    1.0513	   41.4039
      70.0	    1.0514	   42.0769
      71.0	    1.0514	   42.7457
      72.0	    1.0515	   43.4107
      73.0	    1.0516	   44.0723
      74.0	    1.0516	   44.7309
      75.0	    1.0516	   45.3870
      76.0	    1.0516	   46.0409
      77.0	    1.0516	   46.6931
      78.0	    1.0515	   47.3440
      79.0	    1.0514	   47.9941
      80.0	    1.0512	   48.6438
      81.0	    1.0510	   49.2935
      82.0	    1.0507	   49.9435
      83.0	    1.0504	   50.5943
      84.0	    1.0500	   51.2462
      85.0	    1.0495	   51.8995
      86.0	    1.0490	   52.5545
      87.0	    1.0484	   53.2115
      88.0	    1.0478	   53.8707
      89.0	    1.0471	   54.5323
      90.0	    1.0464	   55.1966
      91.0	    1.0457	   55.8637
      92.0	    1.0449	   56.5338
      93.0	    1.0441	   57.2072
      94.0	    1.0432	   57.8840
      95.0	    1.0424	   58.5645
      96.0	    1.0416	   59.2489
      97.0	    1.0408	   59.9375
      98.0	    1.0400	   60.6307
      99.0	    1.0393	   61.3288
     100.0	    1.0386	   62.0321
     101.0	    1.0380	   62.7412
     102.0	    1.0375	   63.4564
     103.0	    1.0370	   64.1782
     104.0	    1.0367	   64.9070
     105.0	    1.0364	   65.6433
     106.0	    1.0362	   66.3876
     107.0	    1.0361	   67.1402
     108.0	    1.0361	   67.9017
     109.0	    1.0362	   68.6724
     110.0	    1.0363	   69.4528
     111.0	    1.0366	   70.2432
     112.0	    1.0370	   71.0439
     113.0	    1.0374	   71.8552
     114.0	    1.0379	   72.6772
     115.0	    1.0385	   73.5102
     116.0	    1.0392	   74.3540
