    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9106	   -0.1620
       1.0	    0.9106	   -0.1298
       2.0	    0.9104	   -0.0333
       3.0	    0.9101	    0.1274
       4.0	    0.9097	    0.3525
       5.0	    0.9092	    0.6416
       6.0	    0.9085	    0.9949
       6.0	    1.0488	   -0.2067
       7.0	    1.0480	    0.2541
       8.0	    1.0471	    0.7165
       9.0	    1.0462	    1.1809
      10.0	    1.0453	    1.6479
      11.0	    1.0444	    2.1178
      12.0	    1.0436	    2.5912
      13.0	    1.0427	    3.0685
      14.0	    1.0419	    3.5499
      15.0	    1.0412	    4.0360
      16.0	    1.0405	    4.5269
      17.0	    1.0399	    5.0230
      18.0	    1.0394	    5.5243
      19.0	    1.0390	    6.0310
      20.0	    1.0387	    6.5433
      21.0	    1.0385	    7.0611
      22.0	    1.0384	    7.5845
      23.0	    1.0384	    8.1136
      24.0	    1.0385	    8.6483
      25.0	    1.0387	    9.1886
      26.0	    1.0389	    9.7346
      27.0	    1.0393	   10.2863
      28.0	    1.0396	   10.8436
      29.0	    1.0401	   11.4068
      30.0	    1.0406	   11.9757
      31.0	    1.0411	   12.5505
      32.0	    1.0417	   13.1311
      33.0	    1.0423	   13.7177
      34.0	    1.0429	   14.3102
      35.0	    1.0435	   14.9086
      36.0	    1.0441	   15.5129
      37.0	    1.0447	   16.1231
      38.0	    1.0452	   16.7391
      39.0	    1.0458	   17.3607
      40.0	    1.0464	   17.9878
      41.0	    1.0469	   18.6201
      42.0	    1.0474	   19.2575
      43.0	    1.0479	   19.8997
      44.0	    1.0483	   20.5462
      45.0	    1.0488	   21.1966
      46.0	    1.0492	   21.8506
      47.0	    1.0496	   22.5076
      48.0	    1.0499	   23.1670
      49.0	    1.0503	   23.8284
      50.0	    1.0506	   24.4910
      51.0	    1.0509	   25.1543
      52.0	    1.0512	   25.8176
      53.0	    1.0514	   26.4803
      54.0	    1.0516	   27.1417
      55.0	    1.0518	   27.8012
      56.0	    1.0520	   28.4582
      57.0	    1.0521	   29.1122
      58.0	    1.0522	   29.7625
      59.0	    1.0523	   30.4088
      60.0	    1.0523	   31.0504
      61.0	    1.0524	   31.6871
      62.0	    1.0524	   32.3185
      63.0	    1.0525	   32.9444
      64.0	    1.0525	   33.5644
      65.0	    1.0525	   34.1784
      66.0	    1.0525	   34.7864
      67.0	    1.0526	   35.3883
      68.0	    1.0526	   35.9841
      69.0	    1.0526	   36.5740
      70.0	    1.0526	   37.1582
      71.0	    1.0526	   37.7368
      72.0	    1.0526	   38.3102
      73.0	    1.0526	   38.8787
      74.0	    1.0525	   39.4426
      75.0	    1.0525	   40.0024
      76.0	    1.0524	   40.5585
      77.0	    1.0522	   41.1113
      78.0	    1.0520	   41.6615
      79.0	    1.0518	   42.2093
      80.0	    1.0516	   42.7555
      81.0	    1.0513	   43.3003
      82.0	    1.0510	   43.8444
      83.0	    1.0506	   44.3883
      84.0	    1.0502	   44.9324
      85.0	    1.0498	   45.4771
      86.0	    1.0494	   46.0229
      87.0	    1.0489	   46.5702
      88.0	    1.0484	   47.1195
      89.0	    1.0479	   47.6710
      90.0	    1.0473	   48.2252
      91.0	    1.0468	   48.7823
      92.0	    1.0462	   49.3426
      93.0	    1.0456	   49.9065
      94.0	    1.0450	   50.4743
      95.0	    1.0444	   51.0461
      96.0	    1.0438	   51.6224
      97.0	    1.0433	   52.2033
      98.0	    1.0427	   52.7891
      99.0	    1.0422	   53.3802
     100.0	    1.0417	   53.9768
     101.0	    1.0412	   54.5791
     102.0	    1.0408	   55.1875
     103.0	    1.0404	   55.8023
     104.0	    1.0400	   56.4237
     105.0	    1.0398	   57.0520
     106.0	    1.0395	   57.6875
     107.0	    1.0394	   58.3305
     108.0	    1.0393	   58.9811
     109.0	    1.0393	   59.6398
     110.0	    1.0393	   60.3066
     111.0	    1.0395	   60.9818
     112.0	    1.0397	   61.6654
     113.0	    1.0400	   62.3577
     114.0	    1.0403	   63.0585
     115.0	    1.0408	   63.7679
     116.0	    1.0413	   64.4856
