    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9035	   -0.0873
       1.0	    0.9034	   -0.0503
       2.0	    0.9032	    0.0605
       3.0	    0.9028	    0.2452
       4.0	    0.9022	    0.5038
       5.0	    0.9014	    0.8362
       6.0	    0.9003	    1.2424
       6.0	    1.0470	    0.0620
       7.0	    1.0459	    0.6116
       8.0	    1.0446	    1.1642
       9.0	    1.0433	    1.7203
      10.0	    1.0419	    2.2808
      11.0	    1.0405	    2.8465
      12.0	    1.0392	    3.4180
      13.0	    1.0379	    3.9962
      14.0	    1.0366	    4.5815
      15.0	    1.0354	    5.1746
      16.0	    1.0343	    5.7760
      17.0	    1.0332	    6.3860
      18.0	    1.0323	    7.0049
      19.0	    1.0315	    7.6329
      20.0	    1.0309	    8.2703
      21.0	    1.0303	    8.9172
      22.0	    1.0299	    9.5737
      23.0	    1.0297	   10.2398
      24.0	    1.0295	   10.9157
      25.0	    1.0296	   11.6013
      26.0	    1.0297	   12.2969
      27.0	    1.0300	   13.0023
      28.0	    1.0304	   13.7178
      29.0	    1.0309	   14.4434
      30.0	    1.0315	   15.1790
      31.0	    1.0322	   15.9248
      32.0	    1.0330	   16.6806
      33.0	    1.0339	   17.4466
      34.0	    1.0348	   18.2227
      35.0	    1.0357	   19.0088
      36.0	    1.0367	   19.8049
      37.0	    1.0377	   20.6107
      38.0	    1.0388	   21.4263
      39.0	    1.0398	   22.2513
      40.0	    1.0408	   23.0856
      41.0	    1.0417	   23.9289
      42.0	    1.0427	   24.7810
      43.0	    1.0436	   25.6414
      44.0	    1.0444	   26.5096
      45.0	    1.0452	   27.3852
      46.0	    1.0460	   28.2676
      47.0	    1.0468	   29.1561
      48.0	    1.0475	   30.0499
      49.0	    1.0481	   30.9483
      50.0	    1.0488	   31.8503
      51.0	    1.0493	   32.7551
      52.0	    1.0498	   33.6618
      53.0	    1.0503	   34.5695
      54.0	    1.0506	   35.4771
      55.0	    1.0510	   36.3838
      56.0	    1.0512	   37.2888
      57.0	    1.0514	   38.1912
      58.0	    1.0515	   39.0902
      59.0	    1.0515	   39.9852
      60.0	    1.0515	   40.8754
      61.0	    1.0514	   41.7602
      62.0	    1.0513	   42.6393
      63.0	    1.0511	   43.5120
      64.0	    1.0509	   44.3782
      65.0	    1.0507	   45.2374
      66.0	    1.0505	   46.0895
      67.0	    1.0503	   46.9343
      68.0	    1.0501	   47.7720
      69.0	    1.0499	   48.6026
      70.0	    1.0498	   49.4261
      71.0	    1.0497	   50.2430
      72.0	    1.0496	   51.0535
      73.0	    1.0495	   51.8580
      74.0	    1.0495	   52.6570
      75.0	    1.0495	   53.4509
      76.0	    1.0495	   54.2402
      77.0	    1.0495	   55.0257
      78.0	    1.0495	   55.8077
      79.0	    1.0496	   56.5868
      80.0	    1.0497	   57.3636
      81.0	    1.0497	   58.1386
      82.0	    1.0498	   58.9124
      83.0	    1.0498	   59.6854
      84.0	    1.0498	   60.4581
      85.0	    1.0498	   61.2309
      86.0	    1.0498	   62.0041
      87.0	    1.0497	   62.7780
      88.0	    1.0495	   63.5531
      89.0	    1.0493	   64.3294
      90.0	    1.0490	   65.1071
      91.0	    1.0486	   65.8865
      92.0	    1.0482	   66.6676
      93.0	    1.0476	   67.4507
      94.0	    1.0470	   68.2358
      95.0	    1.0462	   69.0231
      96.0	    1.0454	   69.8129
      97.0	    1.0445	   70.6055
      98.0	    1.0435	   71.4012
      99.0	    1.0425	   72.2003
     100.0	    1.0415	   73.0035
     101.0	    1.0404	   73.8112
     102.0	    1.0393	   74.6240
     103.0	    1.0382	   75.4426
     104.0	    1.0371	   76.2678
     105.0	    1.0361	   77.1003
     106.0	    1.0351	   77.9408
     107.0	    1.0341	   78.7903
     108.0	    1.0333	   79.6495
     109.0	    1.0325	   80.5192
     110.0	    1.0317	   81.4003
     111.0	    1.0311	   82.2936
     112.0	    1.0306	   83.1999
     113.0	    1.0302	   84.1198
     114.0	    1.0300	   85.0541
     115.0	    1.0298	   86.0032
     116.0	    1.0299	   86.9675
