    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8745	    0.1145
       1.0	    0.8744	    0.1529
       2.0	    0.8741	    0.2683
       3.0	    0.8737	    0.4605
       4.0	    0.8731	    0.7293
       5.0	    0.8722	    1.0747
       6.0	    0.8711	    1.4962
       6.0	    1.0465	    0.0861
       7.0	    1.0452	    0.6691
       8.0	    1.0439	    1.2527
       9.0	    1.0425	    1.8375
      10.0	    1.0411	    2.4242
      11.0	    1.0396	    3.0135
      12.0	    1.0383	    3.6060
      13.0	    1.0369	    4.2024
      14.0	    1.0357	    4.8034
      15.0	    1.0345	    5.4097
      16.0	    1.0334	    6.0217
      17.0	    1.0325	    6.6400
      18.0	    1.0317	    7.2651
      19.0	    1.0311	    7.8974
      20.0	    1.0306	    8.5374
      21.0	    1.0303	    9.1853
      22.0	    1.0301	    9.8417
      23.0	    1.0301	   10.5067
      24.0	    1.0302	   11.1809
      25.0	    1.0305	   11.8645
      26.0	    1.0309	   12.5579
      27.0	    1.0315	   13.2614
      28.0	    1.0321	   13.9754
      29.0	    1.0328	   14.7001
      30.0	    1.0337	   15.4359
      31.0	    1.0346	   16.1828
      32.0	    1.0355	   16.9411
      33.0	    1.0365	   17.7107
      34.0	    1.0376	   18.4917
      35.0	    1.0386	   19.2840
      36.0	    1.0396	   20.0874
      37.0	    1.0406	   20.9017
      38.0	    1.0416	   21.7265
      39.0	    1.0426	   22.5615
      40.0	    1.0434	   23.4062
      41.0	    1.0443	   24.2600
      42.0	    1.0450	   25.1224
      43.0	    1.0457	   25.9925
      44.0	    1.0464	   26.8696
      45.0	    1.0470	   27.7528
      46.0	    1.0475	   28.6412
      47.0	    1.0480	   29.5337
      48.0	    1.0484	   30.4294
      49.0	    1.0488	   31.3271
      50.0	    1.0491	   32.2256
      51.0	    1.0494	   33.1239
      52.0	    1.0496	   34.0207
      53.0	    1.0498	   34.9149
      54.0	    1.0500	   35.8056
      55.0	    1.0501	   36.6916
      56.0	    1.0502	   37.5720
      57.0	    1.0502	   38.4460
      58.0	    1.0503	   39.3129
      59.0	    1.0503	   40.1720
      60.0	    1.0502	   41.0228
      61.0	    1.0502	   41.8649
      62.0	    1.0501	   42.6981
      63.0	    1.0501	   43.5222
      64.0	    1.0500	   44.3372
      65.0	    1.0500	   45.1433
      66.0	    1.0499	   45.9407
      67.0	    1.0499	   46.7297
      68.0	    1.0500	   47.5109
      69.0	    1.0500	   48.2847
      70.0	    1.0500	   49.0519
      71.0	    1.0501	   49.8130
      72.0	    1.0502	   50.5689
      73.0	    1.0503	   51.3203
      74.0	    1.0503	   52.0680
      75.0	    1.0504	   52.8128
      76.0	    1.0504	   53.5555
      77.0	    1.0504	   54.2968
      78.0	    1.0504	   55.0373
      79.0	    1.0504	   55.7779
      80.0	    1.0503	   56.5191
      81.0	    1.0501	   57.2614
      82.0	    1.0499	   58.0054
      83.0	    1.0496	   58.7515
      84.0	    1.0493	   59.5000
      85.0	    1.0489	   60.2514
      86.0	    1.0484	   61.0059
      87.0	    1.0479	   61.7636
      88.0	    1.0473	   62.5247
      89.0	    1.0466	   63.2893
      90.0	    1.0458	   64.0573
      91.0	    1.0450	   64.8288
      92.0	    1.0441	   65.6036
      93.0	    1.0431	   66.3820
      94.0	    1.0421	   67.1637
      95.0	    1.0410	   67.9488
      96.0	    1.0400	   68.7375
      97.0	    1.0389	   69.5299
      98.0	    1.0378	   70.3262
      99.0	    1.0368	   71.1267
     100.0	    1.0358	   71.9318
     101.0	    1.0349	   72.7419
     102.0	    1.0340	   73.5576
     103.0	    1.0333	   74.3794
     104.0	    1.0326	   75.2080
     105.0	    1.0321	   76.0440
     106.0	    1.0316	   76.8882
     107.0	    1.0313	   77.7413
     108.0	    1.0311	   78.6040
     109.0	    1.0311	   79.4772
     110.0	    1.0311	   80.3615
     111.0	    1.0313	   81.2577
     112.0	    1.0316	   82.1665
     113.0	    1.0321	   83.0884
     114.0	    1.0326	   84.0238
     115.0	    1.0333	   84.9733
     116.0	    1.0341	   85.9370
