    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9061	   -0.1263
       1.0	    0.9060	   -0.0934
       2.0	    0.9058	    0.0052
       3.0	    0.9056	    0.1696
       4.0	    0.9051	    0.3996
       5.0	    0.9046	    0.6951
       6.0	    0.9038	    1.0561
       6.0	    1.0484	   -0.1710
       7.0	    1.0475	    0.3037
       8.0	    1.0466	    0.7801
       9.0	    1.0457	    1.2585
      10.0	    1.0447	    1.7396
      11.0	    1.0437	    2.2236
      12.0	    1.0428	    2.7112
      13.0	    1.0419	    3.2026
      14.0	    1.0410	    3.6984
      15.0	    1.0402	    4.1989
      16.0	    1.0394	    4.7044
      17.0	    1.0387	    5.2151
      18.0	    1.0382	    5.7312
      19.0	    1.0377	    6.2528
      20.0	    1.0373	    6.7801
      21.0	    1.0371	    7.3131
      22.0	    1.0369	    7.8519
      23.0	    1.0368	    8.3965
      24.0	    1.0369	    8.9469
      25.0	    1.0370	    9.5031
      26.0	    1.0372	   10.0653
      27.0	    1.0375	   10.6333
      28.0	    1.0379	   11.2074
      29.0	    1.0383	   11.7875
      30.0	    1.0388	   12.3737
      31.0	    1.0393	   12.9661
      32.0	    1.0399	   13.5647
      33.0	    1.0405	   14.1697
      34.0	    1.0412	   14.7810
      35.0	    1.0418	   15.3987
      36.0	    1.0425	   16.0228
      37.0	    1.0431	   16.6532
      38.0	    1.0438	   17.2900
      39.0	    1.0444	   17.9330
      40.0	    1.0451	   18.5820
      41.0	    1.0457	   19.2369
      42.0	    1.0463	   19.8975
      43.0	    1.0468	   20.5633
      44.0	    1.0474	   21.2342
      45.0	    1.0479	   21.9097
      46.0	    1.0484	   22.5893
      47.0	    1.0489	   23.2726
      48.0	    1.0493	   23.9589
      49.0	    1.0497	   24.6476
      50.0	    1.0501	   25.3382
      51.0	    1.0505	   26.0299
      52.0	    1.0508	   26.7222
      53.0	    1.0511	   27.4142
      54.0	    1.0514	   28.1053
      55.0	    1.0516	   28.7949
      56.0	    1.0518	   29.4823
      57.0	    1.0520	   30.1669
      58.0	    1.0521	   30.8481
      59.0	    1.0522	   31.5254
      60.0	    1.0522	   32.1983
      61.0	    1.0523	   32.8663
      62.0	    1.0523	   33.5292
      63.0	    1.0523	   34.1865
      64.0	    1.0523	   34.8381
      65.0	    1.0523	   35.4836
      66.0	    1.0523	   36.1231
      67.0	    1.0523	   36.7565
      68.0	    1.0523	   37.3838
      69.0	    1.0523	   38.0051
      70.0	    1.0523	   38.6206
      71.0	    1.0523	   39.2304
      72.0	    1.0523	   39.8349
      73.0	    1.0523	   40.4343
      74.0	    1.0522	   41.0291
      75.0	    1.0521	   41.6196
      76.0	    1.0520	   42.2064
      77.0	    1.0519	   42.7898
      78.0	    1.0517	   43.3703
      79.0	    1.0516	   43.9485
      80.0	    1.0513	   44.5248
      81.0	    1.0511	   45.0998
      82.0	    1.0508	   45.6739
      83.0	    1.0505	   46.2476
      84.0	    1.0501	   46.8214
      85.0	    1.0497	   47.3957
      86.0	    1.0493	   47.9709
      87.0	    1.0489	   48.5475
      88.0	    1.0484	   49.1259
      89.0	    1.0479	   49.7063
      90.0	    1.0473	   50.2891
      91.0	    1.0468	   50.8747
      92.0	    1.0462	   51.4632
      93.0	    1.0456	   52.0551
      94.0	    1.0450	   52.6505
      95.0	    1.0443	   53.2498
      96.0	    1.0437	   53.8532
      97.0	    1.0430	   54.4610
      98.0	    1.0424	   55.0735
      99.0	    1.0418	   55.6910
     100.0	    1.0411	   56.3138
     101.0	    1.0406	   56.9422
     102.0	    1.0400	   57.5765
     103.0	    1.0395	   58.2170
     104.0	    1.0390	   58.8642
     105.0	    1.0386	   59.5182
     106.0	    1.0383	   60.1795
     107.0	    1.0380	   60.8483
     108.0	    1.0378	   61.5250
     109.0	    1.0376	   62.2098
     110.0	    1.0376	   62.9032
     111.0	    1.0376	   63.6052
     112.0	    1.0377	   64.3162
     113.0	    1.0379	   65.0362
     114.0	    1.0382	   65.7654
     115.0	    1.0386	   66.5037
     116.0	    1.0390	   67.2511
