    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9121	   -0.2377
       1.0	    0.9120	   -0.2048
       2.0	    0.9119	   -0.1060
       3.0	    0.9115	    0.0587
       4.0	    0.9110	    0.2891
       5.0	    0.9104	    0.5853
       6.0	    0.9096	    0.9472
       6.0	    1.0479	   -0.1352
       7.0	    1.0470	    0.3616
       8.0	    1.0460	    0.8608
       9.0	    1.0449	    1.3632
      10.0	    1.0439	    1.8695
      11.0	    1.0428	    2.3803
      12.0	    1.0417	    2.8965
      13.0	    1.0407	    3.4185
      14.0	    1.0397	    3.9470
      15.0	    1.0389	    4.4824
      16.0	    1.0380	    5.0253
      17.0	    1.0373	    5.5759
      18.0	    1.0367	    6.1344
      19.0	    1.0362	    6.7011
      20.0	    1.0359	    7.2761
      21.0	    1.0356	    7.8595
      22.0	    1.0355	    8.4511
      23.0	    1.0355	    9.0509
      24.0	    1.0356	    9.6590
      25.0	    1.0358	   10.2750
      26.0	    1.0361	   10.8990
      27.0	    1.0365	   11.5308
      28.0	    1.0370	   12.1701
      29.0	    1.0376	   12.8169
      30.0	    1.0382	   13.4709
      31.0	    1.0389	   14.1320
      32.0	    1.0397	   14.8000
      33.0	    1.0404	   15.4747
      34.0	    1.0412	   16.1560
      35.0	    1.0420	   16.8435
      36.0	    1.0427	   17.5372
      37.0	    1.0435	   18.2368
      38.0	    1.0442	   18.9420
      39.0	    1.0449	   19.6526
      40.0	    1.0456	   20.3684
      41.0	    1.0462	   21.0891
      42.0	    1.0467	   21.8143
      43.0	    1.0472	   22.5437
      44.0	    1.0477	   23.2768
      45.0	    1.0482	   24.0133
      46.0	    1.0486	   24.7527
      47.0	    1.0489	   25.4945
      48.0	    1.0493	   26.2381
      49.0	    1.0496	   26.9830
      50.0	    1.0499	   27.7285
      51.0	    1.0501	   28.4742
      52.0	    1.0504	   29.2194
      53.0	    1.0506	   29.9635
      54.0	    1.0507	   30.7060
      55.0	    1.0509	   31.4463
      56.0	    1.0510	   32.1840
      57.0	    1.0511	   32.9186
      58.0	    1.0512	   33.6496
      59.0	    1.0512	   34.3767
      60.0	    1.0512	   35.0996
      61.0	    1.0512	   35.8179
      62.0	    1.0512	   36.5314
      63.0	    1.0512	   37.2401
      64.0	    1.0512	   37.9437
      65.0	    1.0512	   38.6423
      66.0	    1.0512	   39.3358
      67.0	    1.0513	   40.0243
      68.0	    1.0513	   40.7080
      69.0	    1.0514	   41.3871
      70.0	    1.0514	   42.0618
      71.0	    1.0515	   42.7323
      72.0	    1.0515	   43.3991
      73.0	    1.0516	   44.0624
      74.0	    1.0516	   44.7227
      75.0	    1.0517	   45.3804
      76.0	    1.0517	   46.0358
      77.0	    1.0516	   46.6894
      78.0	    1.0515	   47.3417
      79.0	    1.0514	   47.9929
      80.0	    1.0512	   48.6436
      81.0	    1.0510	   49.2941
      82.0	    1.0507	   49.9449
      83.0	    1.0504	   50.5962
      84.0	    1.0499	   51.2484
      85.0	    1.0495	   51.9019
      86.0	    1.0490	   52.5570
      87.0	    1.0484	   53.2139
      88.0	    1.0478	   53.8729
      89.0	    1.0471	   54.5342
      90.0	    1.0464	   55.1981
      91.0	    1.0456	   55.8648
      92.0	    1.0448	   56.5345
      93.0	    1.0440	   57.2074
      94.0	    1.0432	   57.8838
      95.0	    1.0424	   58.5640
      96.0	    1.0416	   59.2481
      97.0	    1.0408	   59.9366
      98.0	    1.0400	   60.6298
      99.0	    1.0393	   61.3280
     100.0	    1.0387	   62.0317
     101.0	    1.0381	   62.7413
     102.0	    1.0376	   63.4571
     103.0	    1.0371	   64.1798
     104.0	    1.0368	   64.9097
     105.0	    1.0365	   65.6472
     106.0	    1.0363	   66.3929
     107.0	    1.0362	   67.1471
     108.0	    1.0362	   67.9103
     109.0	    1.0363	   68.6829
     110.0	    1.0365	   69.4653
     111.0	    1.0367	   70.2578
     112.0	    1.0371	   71.0607
     113.0	    1.0375	   71.8742
     114.0	    1.0380	   72.6986
     115.0	    1.0386	   73.5338
     116.0	    1.0393	   74.3800
