    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5959
       0.0	    0.0748	    3.2415
       1.0	    0.0747	    3.2948
       2.0	    0.0747	    3.4546
       3.0	    0.0747	    3.7203
       4.0	    0.0747	    4.0913
       5.0	    0.0746	    4.5664
       6.0	    0.0746	    5.1443
       6.0	    1.0749	    0.7915
       7.0	    1.0741	    1.4081
       8.0	    1.0733	    2.0159
       9.0	    1.0725	    2.6126
      10.0	    1.0719	    3.1964
      11.0	    1.0713	    3.7653
      12.0	    1.0709	    4.3177
      13.0	    1.0706	    4.8521
      14.0	    1.0703	    5.3669
      15.0	    1.0702	    5.8612
      16.0	    1.0702	    6.3337
      17.0	    1.0703	    6.7839
      18.0	    1.0705	    7.2110
      19.0	    1.0708	    7.6148
      20.0	    1.0711	    7.9952
      21.0	    1.0714	    8.3524
      22.0	    1.0718	    8.6869
      23.0	    1.0722	    8.9993
      24.0	    1.0726	    9.2905
      25.0	    1.0730	    9.5617
      26.0	    1.0733	    9.8142
      27.0	    1.0736	   10.0496
      28.0	    1.0739	   10.2694
      29.0	    1.0741	   10.4754
      30.0	    1.0742	   10.6694
      31.0	    1.0743	   10.8530
      32.0	    1.0743	   11.0281
      33.0	    1.0743	   11.1962
      34.0	    1.0742	   11.3591
      35.0	    1.0741	   11.5181
      36.0	    1.0739	   11.6745
      37.0	    1.0737	   11.8293
      38.0	    1.0735	   11.9836
      39.0	    1.0732	   12.1379
      40.0	    1.0730	   12.2927
      41.0	    1.0727	   12.4483
      42.0	    1.0725	   12.6047
      43.0	    1.0722	   12.7616
      44.0	    1.0721	   12.9186
      45.0	    1.0719	   13.0752
      46.0	    1.0719	   13.2305
      47.0	    1.0718	   13.3835
      48.0	    1.0719	   13.5331
      49.0	    1.0720	   13.6781
      50.0	    1.0722	   13.8172
      51.0	    1.0725	   13.9490
      52.0	    1.0729	   14.0721
      53.0	    1.0733	   14.1851
      54.0	    1.0738	   14.2868
      55.0	    1.0743	   14.3759
      56.0	    1.0748	   14.4516
      57.0	    1.0754	   14.5129
      58.0	    1.0760	   14.5593
      59.0	    1.0766	   14.5906
      60.0	    1.0772	   14.6067
      61.0	    1.0778	   14.6079
      62.0	    1.0783	   14.5949
      63.0	    1.0789	   14.5686
      64.0	    1.0793	   14.5304
      65.0	    1.0798	   14.4819
      66.0	    1.0801	   14.4249
      67.0	    1.0804	   14.3617
      68.0	    1.0807	   14.2945
      69.0	    1.0809	   14.2260
      70.0	    1.0810	   14.1589
      71.0	    1.0810	   14.0960
      72.0	    1.0810	   14.0401
      73.0	    1.0809	   13.9941
      74.0	    1.0808	   13.9607
      75.0	    1.0806	   13.9428
      76.0	    1.0804	   13.9427
      77.0	    1.0802	   13.9629
      78.0	    1.0800	   14.0053
      79.0	    1.0798	   14.0717
      80.0	    1.0796	   14.1636
      81.0	    1.0795	   14.2822
      82.0	    1.0794	   14.4281
      83.0	    1.0794	   14.6017
      84.0	    1.0794	   14.8029
      85.0	    1.0795	   15.0315
      86.0	    1.0796	   15.2866
      87.0	    1.0798	   15.5672
      88.0	    1.0800	   15.8719
      89.0	    1.0802	   16.1989
      90.0	    1.0805	   16.5463
      91.0	    1.0808	   16.9122
      92.0	    1.0810	   17.2942
      93.0	    1.0813	   17.6900
      94.0	    1.0815	   18.0973
      95.0	    1.0816	   18.5138
      96.0	    1.0818	   18.9373
      97.0	    1.0819	   19.3656
      98.0	    1.0819	   19.7968
      99.0	    1.0819	   20.2292
     100.0	    1.0819	   20.6612
     101.0	    1.0818	   21.0917
     102.0	    1.0816	   21.5197
     103.0	    1.0814	   21.9444
     104.0	    1.0812	   22.3656
     105.0	    1.0809	   22.7832
     106.0	    1.0806	   23.1972
     107.0	    1.0802	   23.6083
     108.0	    1.0798	   24.0170
     109.0	    1.0793	   24.4243
     110.0	    1.0789	   24.8313
     111.0	    1.0783	   25.2390
     112.0	    1.0778	   25.6489
     113.0	    1.0773	   26.0622
     114.0	    1.0768	   26.4801
     115.0	    1.0763	   26.9040
     116.0	    1.0758	   27.3349
     117.0	    1.0753	   27.7737
     118.0	    1.0749	   28.2213
     119.0	    1.0746	   28.6779
     120.0	    1.0743	   29.1440
     121.0	    1.0741	   29.6194
     122.0	    1.0739	   30.1037
     123.0	    1.0738	   30.5963
     124.0	    1.0738	   31.0960
     125.0	    1.0738	   31.6017
     126.0	    1.0738	   32.1115
     127.0	    1.0738	   32.6238
     128.0	    1.0739	   33.1363
     129.0	    1.0739	   33.6468
     130.0	    1.0740	   34.1528
     131.0	    1.0740	   34.6516
     132.0	    1.0739	   35.1407
     133.0	    1.0738	   35.6175
     134.0	    1.0737	   36.0792
     135.0	    1.0736	   36.5233
     136.0	    1.0734	   36.9475
     137.0	    1.0732	   37.3496
     138.0	    1.0729	   37.7276
     139.0	    1.0726	   38.0798
     140.0	    1.0723	   38.4047
     141.0	    1.0720	   38.7014
     142.0	    1.0717	   38.9690
     143.0	    1.0713	   39.2072
     144.0	    1.0710	   39.4160
     145.0	    1.0707	   39.5958
     146.0	    1.0705	   39.7472
     147.0	    1.0702	   39.8715
     148.0	    1.0701	   39.9699
     149.0	    1.0699	   40.0441
     150.0	    1.0699	   40.0961
     151.0	    1.0699	   40.1279
     152.0	    1.0700	   40.1419
     153.0	    1.0701	   40.1405
     154.0	    1.0704	   40.1260
     155.0	    1.0707	   40.1010
     156.0	    1.0711	   40.0679
     157.0	    1.0716	   40.0291
     158.0	    1.0721	   39.9869
     159.0	    1.0727	   39.9433
     160.0	    1.0733	   39.9006
     161.0	    1.0740	   39.8603
     162.0	    1.0747	   39.8243
     163.0	    1.0754	   39.7938
     164.0	    1.0761	   39.7701
     165.0	    1.0768	   39.7541
     166.0	    1.0775	   39.7465
     167.0	    1.0781	   39.7478
     168.0	    1.0786	   39.7581
     169.0	    1.0791	   39.7775
     170.0	    1.0796	   39.8057
     171.0	    1.0799	   39.8423
     172.0	    1.0802	   39.8865
     173.0	    1.0804	   39.9377
     174.0	    1.0805	   39.9948
     175.0	    1.0805	   40.0568
     176.0	    1.0804	   40.1227
     177.0	    1.0803	   40.1913
     178.0	    1.0801	   40.2616
     179.0	    1.0798	   40.3325
     180.0	    1.0795	   40.4031
     181.0	    1.0791	   40.4725
     182.0	    1.0788	   40.5401
     183.0	    1.0784	   40.6053
     184.0	    1.0780	   40.6679
     185.0	    1.0777	   40.7278
     186.0	    1.0774	   40.7849
     187.0	    1.0772	   40.8396
     188.0	    1.0770	   40.8924
     189.0	    1.0769	   40.9438
     190.0	    1.0769	   40.9946
     191.0	    1.0770	   41.0459
     192.0	    1.0773	   41.0985
     193.0	    1.0776	   41.1539
     194.0	    1.0779	   41.2130
     195.0	    1.0784	   41.2775
     196.0	    1.0789	   41.3486
     197.0	    1.0795	   41.4280
     198.0	    1.0801	   41.5171
     199.0	    1.0806	   41.6176
     200.0	    1.0812	   41.7311
     201.0	    1.0818	   41.8592
     202.0	    1.0823	   42.0036
     203.0	    1.0828	   42.1656
     204.0	    1.0832	   42.3469
     205.0	    1.0835	   42.5488
     206.0	    1.0838	   42.7724
     207.0	    1.0840	   43.0188
     208.0	    1.0841	   43.2888
     209.0	    1.0841	   43.5831
     210.0	    1.0840	   43.9019
     211.0	    1.0838	   44.2453
     212.0	    1.0835	   44.6131
     213.0	    1.0832	   45.0049
     214.0	    1.0828	   45.4200
     215.0	    1.0823	   45.8573
     216.0	    1.0817	   46.3156
     217.0	    1.0811	   46.7934
     218.0	    1.0804	   47.2891
     219.0	    1.0797	   47.8007
     220.0	    1.0789	   48.3263
     221.0	    1.0782	   48.8636
     222.0	    1.0774	   49.4104
     223.0	    1.0767	   49.9644
     224.0	    1.0760	   50.5231
     225.0	    1.0754	   51.0841
     226.0	    1.0748	   51.6450
     227.0	    1.0743	   52.2032
     228.0	    1.0739	   52.7564
     229.0	    1.0735	   53.3022
     230.0	    1.0733	   53.8383
     231.0	    1.0731	   54.3626
     232.0	    1.0730	   54.8731
     233.0	    1.0730	   55.3678
     234.0	    1.0731	   55.8452
     235.0	    1.0732	   56.3038
     236.0	    1.0733	   56.7425
     237.0	    1.0735	   57.1604
     238.0	    1.0737	   57.5570
     239.0	    1.0738	   57.9319
     240.0	    1.0740	   58.2851
     241.0	    1.0742	   58.6170
     242.0	    1.0743	   58.9282
     243.0	    1.0744	   59.2194
     244.0	    1.0744	   59.4918
     245.0	    1.0744	   59.7466
     246.0	    1.0744	   59.9851
     247.0	    1.0743	   60.2090
     248.0	    1.0741	   60.4198
     249.0	    1.0739	   60.6192
     250.0	    1.0737	   60.8087
     251.0	    1.0734	   60.9901
     252.0	    1.0731	   61.1647
     253.0	    1.0727	   61.3340
     254.0	    1.0723	   61.4992
     255.0	    1.0720	   61.6615
     256.0	    1.0716	   61.8215
     257.0	    1.0713	   61.9800
     258.0	    1.0710	   62.1375
     259.0	    1.0708	   62.2940
     260.0	    1.0706	   62.4495
     261.0	    1.0704	   62.6037
     262.0	    1.0704	   62.7560
     263.0	    1.0704	   62.9057
     264.0	    1.0705	   63.0517
     265.0	    1.0707	   63.1930
     266.0	    1.0709	   63.3281
     267.0	    1.0712	   63.4557
     268.0	    1.0716	   63.5742
     269.0	    1.0720	   63.6822
     270.0	    1.0725	   63.7781
     271.0	    1.0730	   63.8603
     272.0	    1.0735	   63.9277
     273.0	    1.0741	   63.9789
     274.0	    1.0746	   64.0130
     275.0	    1.0752	   64.0293
     276.0	    1.0757	   64.0272
     277.0	    1.0763	   64.0066
     278.0	    1.0768	   63.9677
     279.0	    1.0772	   63.9108
     280.0	    1.0777	   63.8368
     281.0	    1.0780	   63.7468
     282.0	    1.0784	   63.6423
     283.0	    1.0787	   63.5249
     284.0	    1.0789	   63.3968
     285.0	    1.0791	   63.2601
     286.0	    1.0792	   63.1174
     287.0	    1.0792	   62.9713
     288.0	    1.0792	   62.8244
     289.0	    1.0792	   62.6798
     290.0	    1.0791	   62.5401
     291.0	    1.0789	   62.4083
     292.0	    1.0788	   62.2871
     293.0	    1.0787	   62.1790
     294.0	    1.0785	   62.0865
     295.0	    1.0784	   62.0118
     296.0	    1.0783	   61.9567
     297.0	    1.0783	   61.9230
     298.0	    1.0783	   61.9117
     299.0	    1.0784	   61.9239
     300.0	    1.0786	   61.9600


    * 节点"BUS-2    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0544	   -1.1366
       0.0	    0.7581	    0.9226
       1.0	    0.7580	    0.9759
       2.0	    0.7579	    1.1356
       3.0	    0.7576	    1.4014
       4.0	    0.7573	    1.7723
       5.0	    0.7569	    2.2474
       6.0	    0.7563	    2.8253
       6.0	    1.0595	    0.8626
       7.0	    1.0586	    1.4792
       8.0	    1.0579	    2.0870
       9.0	    1.0571	    2.6837
      10.0	    1.0565	    3.2675
      11.0	    1.0560	    3.8364
      12.0	    1.0555	    4.3888
      13.0	    1.0552	    4.9231
      14.0	    1.0550	    5.4380
      15.0	    1.0549	    5.9322
      16.0	    1.0549	    6.4048
      17.0	    1.0550	    6.8549
      18.0	    1.0551	    7.2821
      19.0	    1.0554	    7.6859
      20.0	    1.0557	    8.0663
      21.0	    1.0560	    8.4235
      22.0	    1.0564	    8.7580
      23.0	    1.0568	    9.0703
      24.0	    1.0572	    9.3615
      25.0	    1.0576	    9.6328
      26.0	    1.0579	    9.8853
      27.0	    1.0582	   10.1207
      28.0	    1.0584	   10.3405
      29.0	    1.0586	   10.5465
      30.0	    1.0588	   10.7404
      31.0	    1.0589	   10.9241
      32.0	    1.0589	   11.0991
      33.0	    1.0589	   11.2673
      34.0	    1.0588	   11.4302
      35.0	    1.0587	   11.5892
      36.0	    1.0585	   11.7455
      37.0	    1.0583	   11.9004
      38.0	    1.0581	   12.0546
      39.0	    1.0578	   12.2090
      40.0	    1.0576	   12.3638
      41.0	    1.0573	   12.5194
      42.0	    1.0571	   12.6757
      43.0	    1.0569	   12.8326
      44.0	    1.0567	   12.9897
      45.0	    1.0565	   13.1462
      46.0	    1.0565	   13.3015
      47.0	    1.0565	   13.4545
      48.0	    1.0565	   13.6042
      49.0	    1.0566	   13.7492
      50.0	    1.0569	   13.8883
      51.0	    1.0571	   14.0200
      52.0	    1.0575	   14.1431
      53.0	    1.0579	   14.2561
      54.0	    1.0583	   14.3578
      55.0	    1.0589	   14.4470
      56.0	    1.0594	   14.5227
      57.0	    1.0600	   14.5840
      58.0	    1.0606	   14.6304
      59.0	    1.0612	   14.6617
      60.0	    1.0617	   14.6777
      61.0	    1.0623	   14.6789
      62.0	    1.0629	   14.6659
      63.0	    1.0634	   14.6397
      64.0	    1.0638	   14.6015
      65.0	    1.0643	   14.5530
      66.0	    1.0646	   14.4960
      67.0	    1.0649	   14.4327
      68.0	    1.0652	   14.3656
      69.0	    1.0653	   14.2971
      70.0	    1.0654	   14.2300
      71.0	    1.0655	   14.1670
      72.0	    1.0654	   14.1111
      73.0	    1.0654	   14.0651
      74.0	    1.0652	   14.0318
      75.0	    1.0651	   14.0139
      76.0	    1.0649	   14.0138
      77.0	    1.0647	   14.0339
      78.0	    1.0645	   14.0763
      79.0	    1.0643	   14.1428
      80.0	    1.0641	   14.2347
      81.0	    1.0640	   14.3533
      82.0	    1.0639	   14.4991
      83.0	    1.0639	   14.6727
      84.0	    1.0639	   14.8740
      85.0	    1.0640	   15.1026
      86.0	    1.0641	   15.3577
      87.0	    1.0643	   15.6383
      88.0	    1.0645	   15.9429
      89.0	    1.0647	   16.2699
      90.0	    1.0650	   16.6174
      91.0	    1.0653	   16.9832
      92.0	    1.0655	   17.3652
      93.0	    1.0657	   17.7611
      94.0	    1.0659	   18.1684
      95.0	    1.0661	   18.5849
      96.0	    1.0662	   19.0084
      97.0	    1.0663	   19.4367
      98.0	    1.0664	   19.8679
      99.0	    1.0664	   20.3003
     100.0	    1.0663	   20.7323
     101.0	    1.0662	   21.1628
     102.0	    1.0661	   21.5908
     103.0	    1.0659	   22.0155
     104.0	    1.0657	   22.4367
     105.0	    1.0654	   22.8542
     106.0	    1.0651	   23.2683
     107.0	    1.0647	   23.6793
     108.0	    1.0643	   24.0881
     109.0	    1.0638	   24.4954
     110.0	    1.0634	   24.9023
     111.0	    1.0629	   25.3101
     112.0	    1.0623	   25.7200
     113.0	    1.0618	   26.1332
     114.0	    1.0613	   26.5512
     115.0	    1.0608	   26.9751
     116.0	    1.0603	   27.4060
     117.0	    1.0599	   27.8448
     118.0	    1.0595	   28.2923
     119.0	    1.0592	   28.7490
     120.0	    1.0589	   29.2151
     121.0	    1.0587	   29.6905
     122.0	    1.0585	   30.1748
     123.0	    1.0584	   30.6674
     124.0	    1.0584	   31.1671
     125.0	    1.0584	   31.6727
     126.0	    1.0584	   32.1826
