    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5955
       0.0	    0.1900	   -3.9577
       1.0	    0.1900	   -3.9526
       2.0	    0.1900	   -3.9372
       3.0	    0.1900	   -3.9115
       4.0	    0.1900	   -3.8751
       5.0	    0.1900	   -3.8278
       6.0	    0.1900	   -3.7693
       6.0	    1.0371	   -1.7157
       7.0	    1.0371	   -1.6453
       8.0	    1.0371	   -1.5729
       9.0	    1.0371	   -1.4980
      10.0	    1.0370	   -1.4197
      11.0	    1.0370	   -1.3376
      12.0	    1.0370	   -1.2508
      13.0	    1.0369	   -1.1589
      14.0	    1.0369	   -1.0610
      15.0	    1.0368	   -0.9566
      16.0	    1.0368	   -0.8451
      17.0	    1.0368	   -0.7260
      18.0	    1.0367	   -0.5986
      19.0	    1.0367	   -0.4624
      20.0	    1.0366	   -0.3170
      21.0	    1.0366	   -0.1618
      22.0	    1.0365	    0.0036
      23.0	    1.0365	    0.1797
      24.0	    1.0364	    0.3668
      25.0	    1.0364	    0.5654
      26.0	    1.0364	    0.7757
      27.0	    1.0363	    0.9980
      28.0	    1.0363	    1.2327
      29.0	    1.0362	    1.4800
      30.0	    1.0362	    1.7401
      31.0	    1.0362	    2.0132
      32.0	    1.0362	    2.2993
      33.0	    1.0361	    2.5987
      34.0	    1.0361	    2.9113
      35.0	    1.0361	    3.2371
      36.0	    1.0361	    3.5763
      37.0	    1.0361	    3.9287
      38.0	    1.0361	    4.2942
      39.0	    1.0361	    4.6728
      40.0	    1.0362	    5.0641
      41.0	    1.0362	    5.4682
      42.0	    1.0362	    5.8846
      43.0	    1.0363	    6.3133
      44.0	    1.0363	    6.7537
      45.0	    1.0363	    7.2058
      46.0	    1.0364	    7.6689
      47.0	    1.0365	    8.1429
      48.0	    1.0365	    8.6272
      49.0	    1.0366	    9.1214
      50.0	    1.0366	    9.6250
      51.0	    1.0367	   10.1375
      52.0	    1.0368	   10.6585
      53.0	    1.0368	   11.1873
      54.0	    1.0369	   11.7233
      55.0	    1.0370	   12.2661
      56.0	    1.0370	   12.8150
      57.0	    1.0371	   13.3694
      58.0	    1.0371	   13.9286
      59.0	    1.0372	   14.4920
      60.0	    1.0372	   15.0590
      61.0	    1.0372	   15.6289
      62.0	    1.0372	   16.2011
      63.0	    1.0372	   16.7749
      64.0	    1.0373	   17.3497
      65.0	    1.0373	   17.9248
      66.0	    1.0372	   18.4995
      67.0	    1.0372	   19.0732
      68.0	    1.0372	   19.6454
      69.0	    1.0372	   20.2152
      70.0	    1.0371	   20.7822
      71.0	    1.0371	   21.3458
      72.0	    1.0370	   21.9053
      73.0	    1.0370	   22.4602
      74.0	    1.0369	   23.0099
      75.0	    1.0368	   23.5539
      76.0	    1.0368	   24.0917
      77.0	    1.0367	   24.6227
      78.0	    1.0366	   25.1466
      79.0	    1.0366	   25.6629
