    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9127	   -0.2311
       1.0	    0.9127	   -0.1979
       2.0	    0.9125	   -0.0984
       3.0	    0.9121	    0.0675
       4.0	    0.9117	    0.2997
       5.0	    0.9110	    0.5982
       6.0	    0.9102	    0.9630
       6.0	    1.0479	   -0.1340
       7.0	    1.0470	    0.3632
       8.0	    1.0459	    0.8627
       9.0	    1.0449	    1.3654
      10.0	    1.0438	    1.8719
      11.0	    1.0428	    2.3829
      12.0	    1.0417	    2.8991
      13.0	    1.0407	    3.4211
      14.0	    1.0397	    3.9494
      15.0	    1.0388	    4.4846
      16.0	    1.0380	    5.0271
      17.0	    1.0373	    5.5772
      18.0	    1.0367	    6.1353
      19.0	    1.0362	    6.7014
      20.0	    1.0358	    7.2757
      21.0	    1.0356	    7.8582
      22.0	    1.0354	    8.4490
      23.0	    1.0354	    9.0481
      24.0	    1.0355	    9.6553
      25.0	    1.0357	   10.2705
      26.0	    1.0360	   10.8938
      27.0	    1.0365	   11.5248
      28.0	    1.0370	   12.1635
      29.0	    1.0375	   12.8097
      30.0	    1.0382	   13.4633
      31.0	    1.0389	   14.1241
      32.0	    1.0396	   14.7919
      33.0	    1.0404	   15.4666
      34.0	    1.0412	   16.1479
      35.0	    1.0420	   16.8357
      36.0	    1.0428	   17.5297
      37.0	    1.0435	   18.2298
      38.0	    1.0442	   18.9356
      39.0	    1.0449	   19.6470
      40.0	    1.0456	   20.3636
      41.0	    1.0462	   21.0852
      42.0	    1.0468	   21.8113
      43.0	    1.0473	   22.5418
      44.0	    1.0478	   23.2760
      45.0	    1.0482	   24.0137
      46.0	    1.0486	   24.7543
      47.0	    1.0490	   25.4972
      48.0	    1.0493	   26.2419
      49.0	    1.0496	   26.9879
      50.0	    1.0499	   27.7345
      51.0	    1.0502	   28.4812
      52.0	    1.0504	   29.2272
      53.0	    1.0506	   29.9721
      54.0	    1.0508	   30.7152
      55.0	    1.0509	   31.4560
      56.0	    1.0510	   32.1940
      57.0	    1.0511	   32.9287
      58.0	    1.0511	   33.6596
      59.0	    1.0512	   34.3865
      60.0	    1.0512	   35.1089
      61.0	    1.0512	   35.8265
      62.0	    1.0512	   36.5393
      63.0	    1.0512	   37.2469
      64.0	    1.0512	   37.9494
      65.0	    1.0512	   38.6466
      66.0	    1.0512	   39.3387
      67.0	    1.0512	   40.0257
      68.0	    1.0513	   40.7077
      69.0	    1.0513	   41.3850
      70.0	    1.0514	   42.0578
      71.0	    1.0515	   42.7265
      72.0	    1.0515	   43.3914
      73.0	    1.0516	   44.0529
      74.0	    1.0516	   44.7114
      75.0	    1.0516	   45.3673
      76.0	    1.0516	   46.0211
      77.0	    1.0516	   46.6732
      78.0	    1.0515	   47.3240
      79.0	    1.0514	   47.9739
      80.0	    1.0512	   48.6234
      81.0	    1.0510	   49.2729
      82.0	    1.0507	   49.9227
      83.0	    1.0504	   50.5733
      84.0	    1.0500	   51.2249
      85.0	    1.0495	   51.8780
      86.0	    1.0490	   52.5327
      87.0	    1.0484	   53.1894
      88.0	    1.0478	   53.8483
      89.0	    1.0471	   54.5096
      90.0	    1.0464	   55.1736
      91.0	    1.0456	   55.8404
      92.0	    1.0449	   56.5102
      93.0	    1.0441	   57.1832
      94.0	    1.0432	   57.8597
      95.0	    1.0424	   58.5398
      96.0	    1.0416	   59.2239
      97.0	    1.0408	   59.9123
      98.0	    1.0400	   60.6051
      99.0	    1.0393	   61.3029
     100.0	    1.0386	   62.0061
     101.0	    1.0380	   62.7149
     102.0	    1.0375	   63.4298
     103.0	    1.0371	   64.1514
     104.0	    1.0367	   64.8800
     105.0	    1.0364	   65.6161
     106.0	    1.0362	   66.3602
     107.0	    1.0361	   67.1126
     108.0	    1.0361	   67.8740
     109.0	    1.0362	   68.6446
     110.0	    1.0364	   69.4248
     111.0	    1.0366	   70.2150
     112.0	    1.0370	   71.0156
     113.0	    1.0374	   71.8268
     114.0	    1.0379	   72.6487
     115.0	    1.0385	   73.4815
     116.0	    1.0392	   74.3252
