    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8800	    0.0944
       1.0	    0.8799	    0.1319
       2.0	    0.8797	    0.2445
       3.0	    0.8793	    0.4320
       4.0	    0.8787	    0.6944
       5.0	    0.8779	    1.0314
       6.0	    0.8769	    1.4428
       6.0	    1.0470	    0.0642
       7.0	    1.0458	    0.6322
       8.0	    1.0446	    1.2014
       9.0	    1.0433	    1.7724
      10.0	    1.0420	    2.3459
      11.0	    1.0407	    2.9224
      12.0	    1.0395	    3.5027
      13.0	    1.0383	    4.0874
      14.0	    1.0372	    4.6770
      15.0	    1.0361	    5.2721
      16.0	    1.0352	    5.8732
      17.0	    1.0344	    6.4808
      18.0	    1.0338	    7.0952
      19.0	    1.0333	    7.7167
      20.0	    1.0329	    8.3456
      21.0	    1.0327	    8.9822
      22.0	    1.0326	    9.6266
      23.0	    1.0326	   10.2791
      24.0	    1.0328	   10.9399
      25.0	    1.0331	   11.6091
      26.0	    1.0336	   12.2869
      27.0	    1.0341	   12.9735
      28.0	    1.0348	   13.6690
      29.0	    1.0355	   14.3734
      30.0	    1.0363	   15.0870
      31.0	    1.0371	   15.8097
      32.0	    1.0380	   16.5415
      33.0	    1.0389	   17.2825
      34.0	    1.0398	   18.0325
      35.0	    1.0407	   18.7914
      36.0	    1.0416	   19.5589
      37.0	    1.0425	   20.3349
      38.0	    1.0433	   21.1190
      39.0	    1.0441	   21.9108
      40.0	    1.0448	   22.7099
      41.0	    1.0455	   23.5159
      42.0	    1.0461	   24.3282
      43.0	    1.0467	   25.1463
      44.0	    1.0472	   25.9693
      45.0	    1.0476	   26.7967
      46.0	    1.0480	   27.6277
      47.0	    1.0484	   28.4615
      48.0	    1.0487	   29.2972
      49.0	    1.0489	   30.1341
      50.0	    1.0492	   30.9712
      51.0	    1.0494	   31.8076
      52.0	    1.0496	   32.6426
      53.0	    1.0497	   33.4754
      54.0	    1.0498	   34.3051
      55.0	    1.0499	   35.1311
      56.0	    1.0499	   35.9528
      57.0	    1.0499	   36.7696
      58.0	    1.0499	   37.5810
      59.0	    1.0499	   38.3868
      60.0	    1.0499	   39.1867
      61.0	    1.0498	   39.9805
      62.0	    1.0497	   40.7682
      63.0	    1.0497	   41.5499
      64.0	    1.0496	   42.3256
      65.0	    1.0496	   43.0958
      66.0	    1.0496	   43.8606
      67.0	    1.0496	   44.6205
      68.0	    1.0496	   45.3760
      69.0	    1.0497	   46.1276
      70.0	    1.0498	   46.8760
      71.0	    1.0499	   47.6217
      72.0	    1.0500	   48.3654
      73.0	    1.0501	   49.1077
      74.0	    1.0503	   49.8492
      75.0	    1.0504	   50.5906
      76.0	    1.0505	   51.3323
      77.0	    1.0505	   52.0748
      78.0	    1.0506	   52.8187
      79.0	    1.0506	   53.5644
      80.0	    1.0505	   54.3120
      81.0	    1.0504	   55.0620
      82.0	    1.0503	   55.8146
      83.0	    1.0501	   56.5699
      84.0	    1.0498	   57.3279
      85.0	    1.0494	   58.0888
      86.0	    1.0490	   58.8524
      87.0	    1.0484	   59.6188
      88.0	    1.0479	   60.3878
      89.0	    1.0472	   61.1593
      90.0	    1.0464	   61.9331
      91.0	    1.0456	   62.7090
      92.0	    1.0448	   63.4868
      93.0	    1.0439	   64.2664
      94.0	    1.0429	   65.0477
      95.0	    1.0420	   65.8306
      96.0	    1.0410	   66.6152
      97.0	    1.0400	   67.4016
      98.0	    1.0390	   68.1900
      99.0	    1.0381	   68.9807
     100.0	    1.0373	   69.7741
     101.0	    1.0365	   70.5706
     102.0	    1.0358	   71.3707
     103.0	    1.0351	   72.1752
     104.0	    1.0346	   72.9847
     105.0	    1.0341	   73.7998
     106.0	    1.0338	   74.6215
     107.0	    1.0336	   75.4503
     108.0	    1.0334	   76.2873
     109.0	    1.0334	   77.1332
     110.0	    1.0335	   77.9888
     111.0	    1.0337	   78.8549
     112.0	    1.0340	   79.7323
     113.0	    1.0344	   80.6216
     114.0	    1.0350	   81.5234
     115.0	    1.0356	   82.4383
     116.0	    1.0363	   83.3665
