    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8855	    0.0557
       1.0	    0.8855	    0.0924
       2.0	    0.8852	    0.2024
       3.0	    0.8849	    0.3858
       4.0	    0.8843	    0.6423
       5.0	    0.8836	    0.9717
       6.0	    0.8826	    1.3739
       6.0	    1.0471	    0.0156
       7.0	    1.0460	    0.5676
       8.0	    1.0449	    1.1210
       9.0	    1.0437	    1.6764
      10.0	    1.0424	    2.2344
      11.0	    1.0412	    2.7957
      12.0	    1.0400	    3.3609
      13.0	    1.0389	    3.9307
      14.0	    1.0378	    4.5055
      15.0	    1.0369	    5.0861
      16.0	    1.0360	    5.6727
      17.0	    1.0353	    6.2660
      18.0	    1.0346	    6.8661
      19.0	    1.0341	    7.4735
      20.0	    1.0338	    8.0884
      21.0	    1.0336	    8.7110
      22.0	    1.0335	    9.3414
      23.0	    1.0336	    9.9798
      24.0	    1.0337	   10.6264
      25.0	    1.0340	   11.2813
      26.0	    1.0345	   11.9445
      27.0	    1.0350	   12.6163
      28.0	    1.0356	   13.2965
      29.0	    1.0363	   13.9854
      30.0	    1.0370	   14.6830
      31.0	    1.0378	   15.3892
      32.0	    1.0386	   16.1040
      33.0	    1.0395	   16.8274
      34.0	    1.0403	   17.5592
      35.0	    1.0412	   18.2993
      36.0	    1.0420	   19.0475
      37.0	    1.0428	   19.8034
      38.0	    1.0436	   20.5669
      39.0	    1.0443	   21.3375
      40.0	    1.0450	   22.1148
      41.0	    1.0456	   22.8984
      42.0	    1.0462	   23.6878
      43.0	    1.0467	   24.4823
      44.0	    1.0472	   25.2814
      45.0	    1.0476	   26.0845
      46.0	    1.0480	   26.8908
      47.0	    1.0483	   27.6996
      48.0	    1.0487	   28.5102
      49.0	    1.0489	   29.3217
      50.0	    1.0492	   30.1334
      51.0	    1.0494	   30.9444
      52.0	    1.0496	   31.7542
      53.0	    1.0498	   32.5618
      54.0	    1.0499	   33.3667
      55.0	    1.0500	   34.1681
      56.0	    1.0500	   34.9657
      57.0	    1.0501	   35.7588
      58.0	    1.0501	   36.5471
      59.0	    1.0501	   37.3304
      60.0	    1.0501	   38.1083
      61.0	    1.0500	   38.8807
      62.0	    1.0500	   39.6477
      63.0	    1.0499	   40.4092
      64.0	    1.0499	   41.1655
      65.0	    1.0499	   41.9168
      66.0	    1.0499	   42.6632
      67.0	    1.0499	   43.4054
      68.0	    1.0499	   44.1435
      69.0	    1.0500	   44.8783
      70.0	    1.0501	   45.6100
      71.0	    1.0502	   46.3394
      72.0	    1.0503	   47.0669
      73.0	    1.0504	   47.7932
      74.0	    1.0505	   48.5186
      75.0	    1.0506	   49.2439
      76.0	    1.0507	   49.9694
      77.0	    1.0507	   50.6956
      78.0	    1.0508	   51.4228
      79.0	    1.0507	   52.1515
      80.0	    1.0507	   52.8819
      81.0	    1.0505	   53.6142
      82.0	    1.0504	   54.3487
      83.0	    1.0501	   55.0854
      84.0	    1.0498	   55.8245
      85.0	    1.0494	   56.5660
      86.0	    1.0489	   57.3098
      87.0	    1.0484	   58.0560
      88.0	    1.0478	   58.8044
      89.0	    1.0472	   59.5549
      90.0	    1.0464	   60.3074
      91.0	    1.0457	   61.0618
      92.0	    1.0448	   61.8179
      93.0	    1.0440	   62.5758
      94.0	    1.0431	   63.3352
      95.0	    1.0421	   64.0963
      96.0	    1.0412	   64.8592
      97.0	    1.0403	   65.6240
      98.0	    1.0394	   66.3909
      99.0	    1.0386	   67.1603
     100.0	    1.0378	   67.9326
     101.0	    1.0371	   68.7083
     102.0	    1.0364	   69.4879
     103.0	    1.0358	   70.2720
     104.0	    1.0354	   71.0613
     105.0	    1.0350	   71.8565
     106.0	    1.0347	   72.6582
     107.0	    1.0345	   73.4674
     108.0	    1.0343	   74.2848
     109.0	    1.0343	   75.1110
     110.0	    1.0344	   75.9469
     111.0	    1.0346	   76.7933
     112.0	    1.0349	   77.6507
     113.0	    1.0353	   78.5198
     114.0	    1.0358	   79.4012
     115.0	    1.0364	   80.2952
     116.0	    1.0370	   81.2022
