    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9039	   -0.1105
       1.0	    0.9038	   -0.0747
       2.0	    0.9036	    0.0327
       3.0	    0.9032	    0.2117
       4.0	    0.9027	    0.4622
       5.0	    0.9019	    0.7842
       6.0	    0.9009	    1.1776
       6.0	    1.0473	   -0.0302
       7.0	    1.0463	    0.5048
       8.0	    1.0451	    1.0420
       9.0	    1.0439	    1.5823
      10.0	    1.0427	    2.1265
      11.0	    1.0415	    2.6751
      12.0	    1.0403	    3.2291
      13.0	    1.0391	    3.7891
      14.0	    1.0380	    4.3558
      15.0	    1.0370	    4.9296
      16.0	    1.0361	    5.5112
      17.0	    1.0352	    6.1010
      18.0	    1.0345	    6.6992
      19.0	    1.0340	    7.3061
      20.0	    1.0335	    7.9220
      21.0	    1.0332	    8.5470
      22.0	    1.0330	    9.1811
      23.0	    1.0330	    9.8245
      24.0	    1.0331	   10.4772
      25.0	    1.0333	   11.1391
      26.0	    1.0337	   11.8102
      27.0	    1.0342	   12.4905
      28.0	    1.0347	   13.1800
      29.0	    1.0354	   13.8784
      30.0	    1.0362	   14.5858
      31.0	    1.0370	   15.3018
      32.0	    1.0379	   16.0265
      33.0	    1.0388	   16.7595
      34.0	    1.0397	   17.5007
      35.0	    1.0407	   18.2497
      36.0	    1.0416	   19.0064
      37.0	    1.0426	   19.7703
      38.0	    1.0435	   20.5412
      39.0	    1.0443	   21.3188
      40.0	    1.0451	   22.1026
      41.0	    1.0458	   22.8922
      42.0	    1.0465	   23.6872
      43.0	    1.0471	   24.4870
      44.0	    1.0476	   25.2913
      45.0	    1.0481	   26.0993
      46.0	    1.0485	   26.9104
      47.0	    1.0489	   27.7240
      48.0	    1.0492	   28.5393
      49.0	    1.0495	   29.3557
      50.0	    1.0497	   30.1723
      51.0	    1.0499	   30.9885
      52.0	    1.0501	   31.8034
      53.0	    1.0502	   32.6163
      54.0	    1.0503	   33.4266
      55.0	    1.0503	   34.2335
      56.0	    1.0504	   35.0366
      57.0	    1.0504	   35.8351
      58.0	    1.0503	   36.6288
      59.0	    1.0503	   37.4172
      60.0	    1.0502	   38.2000
      61.0	    1.0502	   38.9769
      62.0	    1.0501	   39.7478
      63.0	    1.0500	   40.5126
      64.0	    1.0500	   41.2713
      65.0	    1.0500	   42.0241
      66.0	    1.0500	   42.7710
      67.0	    1.0500	   43.5123
      68.0	    1.0500	   44.2483
      69.0	    1.0501	   44.9795
      70.0	    1.0502	   45.7062
      71.0	    1.0503	   46.4290
      72.0	    1.0504	   47.1484
      73.0	    1.0505	   47.8650
      74.0	    1.0506	   48.5793
      75.0	    1.0508	   49.2919
      76.0	    1.0508	   50.0034
      77.0	    1.0509	   50.7143
      78.0	    1.0509	   51.4252
      79.0	    1.0509	   52.1365
      80.0	    1.0508	   52.8488
      81.0	    1.0507	   53.5624
      82.0	    1.0505	   54.2778
      83.0	    1.0503	   54.9952
      84.0	    1.0500	   55.7150
      85.0	    1.0496	   56.4374
      86.0	    1.0491	   57.1626
      87.0	    1.0486	   57.8907
      88.0	    1.0479	   58.6219
      89.0	    1.0472	   59.3561
      90.0	    1.0465	   60.0935
      91.0	    1.0457	   60.8339
      92.0	    1.0448	   61.5775
      93.0	    1.0438	   62.3241
      94.0	    1.0428	   63.0738
      95.0	    1.0418	   63.8267
      96.0	    1.0408	   64.5829
      97.0	    1.0398	   65.3425
      98.0	    1.0388	   66.1058
      99.0	    1.0379	   66.8730
     100.0	    1.0370	   67.6445
     101.0	    1.0362	   68.4207
     102.0	    1.0355	   69.2021
     103.0	    1.0348	   69.9891
     104.0	    1.0343	   70.7824
     105.0	    1.0339	   71.5825
     106.0	    1.0336	   72.3900
     107.0	    1.0334	   73.2054
     108.0	    1.0334	   74.0294
     109.0	    1.0334	   74.8626
     110.0	    1.0336	   75.7056
     111.0	    1.0339	   76.5589
     112.0	    1.0343	   77.4230
     113.0	    1.0348	   78.2984
     114.0	    1.0355	   79.1854
     115.0	    1.0362	   80.0842
     116.0	    1.0370	   80.9952
