    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9048	   -0.1152
       1.0	    0.9047	   -0.0821
       2.0	    0.9045	    0.0174
       3.0	    0.9042	    0.1831
       4.0	    0.9038	    0.4150
       5.0	    0.9032	    0.7130
       6.0	    0.9025	    1.0770
       6.0	    1.0483	   -0.1514
       7.0	    1.0475	    0.3299
       8.0	    1.0465	    0.8128
       9.0	    1.0456	    1.2978
      10.0	    1.0446	    1.7855
      11.0	    1.0436	    2.2762
      12.0	    1.0426	    2.7705
      13.0	    1.0416	    3.2689
      14.0	    1.0407	    3.7716
      15.0	    1.0399	    4.2792
      16.0	    1.0391	    4.7919
      17.0	    1.0384	    5.3099
      18.0	    1.0378	    5.8334
      19.0	    1.0374	    6.3626
      20.0	    1.0370	    6.8977
      21.0	    1.0367	    7.4385
      22.0	    1.0365	    7.9853
      23.0	    1.0364	    8.5380
      24.0	    1.0365	    9.0966
      25.0	    1.0366	    9.6613
      26.0	    1.0368	   10.2319
      27.0	    1.0371	   10.8086
      28.0	    1.0375	   11.3915
      29.0	    1.0380	   11.9805
      30.0	    1.0385	   12.5757
      31.0	    1.0390	   13.1773
      32.0	    1.0396	   13.7852
      33.0	    1.0403	   14.3996
      34.0	    1.0409	   15.0205
      35.0	    1.0416	   15.6478
      36.0	    1.0423	   16.2817
      37.0	    1.0430	   16.9221
      38.0	    1.0436	   17.5688
      39.0	    1.0443	   18.2219
      40.0	    1.0449	   18.8812
      41.0	    1.0456	   19.5464
      42.0	    1.0462	   20.2174
      43.0	    1.0468	   20.8938
      44.0	    1.0473	   21.5753
      45.0	    1.0479	   22.2615
      46.0	    1.0484	   22.9519
      47.0	    1.0488	   23.6459
      48.0	    1.0493	   24.3431
      49.0	    1.0497	   25.0427
      50.0	    1.0501	   25.7442
      51.0	    1.0505	   26.4469
      52.0	    1.0508	   27.1501
      53.0	    1.0511	   27.8530
      54.0	    1.0514	   28.5550
      55.0	    1.0516	   29.2555
      56.0	    1.0518	   29.9537
      57.0	    1.0519	   30.6490
      58.0	    1.0520	   31.3409
      59.0	    1.0521	   32.0289
      60.0	    1.0522	   32.7123
      61.0	    1.0522	   33.3908
      62.0	    1.0523	   34.0640
      63.0	    1.0523	   34.7316
      64.0	    1.0523	   35.3934
      65.0	    1.0523	   36.0490
      66.0	    1.0523	   36.6985
      67.0	    1.0523	   37.3418
      68.0	    1.0523	   37.9789
      69.0	    1.0523	   38.6099
      70.0	    1.0523	   39.2350
      71.0	    1.0523	   39.8543
      72.0	    1.0522	   40.4683
      73.0	    1.0522	   41.0771
      74.0	    1.0522	   41.6813
      75.0	    1.0521	   42.2811
      76.0	    1.0520	   42.8771
      77.0	    1.0519	   43.4698
      78.0	    1.0517	   44.0596
      79.0	    1.0515	   44.6469
      80.0	    1.0513	   45.2325
      81.0	    1.0511	   45.8167
      82.0	    1.0508	   46.4000
      83.0	    1.0505	   46.9829
      84.0	    1.0501	   47.5659
      85.0	    1.0497	   48.1495
      86.0	    1.0493	   48.7341
      87.0	    1.0489	   49.3201
      88.0	    1.0484	   49.9078
      89.0	    1.0478	   50.4976
      90.0	    1.0473	   51.0899
      91.0	    1.0467	   51.6849
      92.0	    1.0461	   52.2830
      93.0	    1.0455	   52.8845
      94.0	    1.0448	   53.4895
      95.0	    1.0442	   54.0984
      96.0	    1.0435	   54.7115
      97.0	    1.0429	   55.3291
      98.0	    1.0422	   55.9514
      99.0	    1.0415	   56.5787
     100.0	    1.0409	   57.2114
     101.0	    1.0403	   57.8498
     102.0	    1.0397	   58.4941
     103.0	    1.0392	   59.1448
     104.0	    1.0387	   59.8021
     105.0	    1.0383	   60.4665
     106.0	    1.0379	   61.1382
     107.0	    1.0376	   61.8175
     108.0	    1.0374	   62.5049
     109.0	    1.0373	   63.2006
     110.0	    1.0372	   63.9050
     111.0	    1.0372	   64.6181
     112.0	    1.0373	   65.3404
     113.0	    1.0375	   66.0719
     114.0	    1.0378	   66.8128
     115.0	    1.0382	   67.5630
     116.0	    1.0387	   68.3226
