    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.8337	   -0.4844
       1.0	    0.8337	   -0.4603
       2.0	    0.8337	   -0.3879
       3.0	    0.8336	   -0.2674
       4.0	    0.8334	   -0.0987
       5.0	    0.8332	    0.1181
       6.0	    0.8330	    0.3828
       6.0	    1.0451	   -0.6438
       7.0	    1.0448	   -0.3704
       8.0	    1.0446	   -0.0946
       9.0	    1.0444	    0.1838
      10.0	    1.0441	    0.4647
      11.0	    1.0439	    0.7481
      12.0	    1.0437	    1.0341
      13.0	    1.0435	    1.3227
      14.0	    1.0434	    1.6139
      15.0	    1.0432	    1.9078
      16.0	    1.0431	    2.2044
      17.0	    1.0430	    2.5039
      18.0	    1.0430	    2.8062
      19.0	    1.0430	    3.1115
      20.0	    1.0430	    3.4198
      21.0	    1.0430	    3.7313
      22.0	    1.0430	    4.0461
      23.0	    1.0431	    4.3642
      24.0	    1.0432	    4.6860
      25.0	    1.0433	    5.0114
      26.0	    1.0434	    5.3407
      27.0	    1.0435	    5.6741
      28.0	    1.0436	    6.0117
      29.0	    1.0438	    6.3537
      30.0	    1.0439	    6.7003
      31.0	    1.0440	    7.0516
      32.0	    1.0441	    7.4078
      33.0	    1.0443	    7.7690
      34.0	    1.0444	    8.1354
      35.0	    1.0445	    8.5071
      36.0	    1.0446	    8.8840
      37.0	    1.0447	    9.2662
      38.0	    1.0448	    9.6538
      39.0	    1.0449	   10.0466
      40.0	    1.0449	   10.4446
      41.0	    1.0450	   10.8477
      42.0	    1.0451	   11.2557
      43.0	    1.0451	   11.6685
      44.0	    1.0452	   12.0857
      45.0	    1.0453	   12.5072
      46.0	    1.0453	   12.9326
      47.0	    1.0454	   13.3615
      48.0	    1.0454	   13.7937
      49.0	    1.0455	   14.2288
      50.0	    1.0456	   14.6663
      51.0	    1.0456	   15.1059
      52.0	    1.0456	   15.5471
      53.0	    1.0457	   15.9895
      54.0	    1.0457	   16.4328
      55.0	    1.0457	   16.8766
      56.0	    1.0458	   17.3205
      57.0	    1.0458	   17.7641
      58.0	    1.0458	   18.2073
      59.0	    1.0457	   18.6497
      60.0	    1.0457	   19.0911
      61.0	    1.0457	   19.5313
      62.0	    1.0456	   19.9702
      63.0	    1.0455	   20.4078
      64.0	    1.0454	   20.8440
      65.0	    1.0453	   21.2787
      66.0	    1.0452	   21.7122
      67.0	    1.0451	   22.1444
      68.0	    1.0450	   22.5754
      69.0	    1.0448	   23.0055
      70.0	    1.0447	   23.4349
      71.0	    1.0445	   23.8636
      72.0	    1.0444	   24.2920
      73.0	    1.0442	   24.7203
      74.0	    1.0441	   25.1487
      75.0	    1.0440	   25.5775
      76.0	    1.0439	   26.0068
      77.0	    1.0438	   26.4369
      78.0	    1.0437	   26.8679
      79.0	    1.0436	   27.3000
      80.0	    1.0436	   27.7334
      81.0	    1.0435	   28.1681
      82.0	    1.0435	   28.6043
      83.0	    1.0436	   29.0420
      84.0	    1.0436	   29.4812
      85.0	    1.0437	   29.9219
      86.0	    1.0438	   30.3641
      87.0	    1.0439	   30.8077
      88.0	    1.0440	   31.2526
      89.0	    1.0442	   31.6987
      90.0	    1.0444	   32.1460
      91.0	    1.0446	   32.5942
      92.0	    1.0447	   33.0433
