    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8901	    0.0383
       1.0	    0.8900	    0.0760
       2.0	    0.8897	    0.1890
       3.0	    0.8893	    0.3774
       4.0	    0.8887	    0.6409
       5.0	    0.8879	    0.9795
       6.0	    0.8869	    1.3930
       6.0	    1.0467	    0.0226
       7.0	    1.0455	    0.5849
       8.0	    1.0442	    1.1485
       9.0	    1.0429	    1.7138
      10.0	    1.0416	    2.2817
      11.0	    1.0402	    2.8528
      12.0	    1.0389	    3.4278
      13.0	    1.0376	    4.0075
      14.0	    1.0364	    4.5925
      15.0	    1.0353	    5.1834
      16.0	    1.0343	    5.7809
      17.0	    1.0334	    6.3853
      18.0	    1.0326	    6.9973
      19.0	    1.0320	    7.6171
      20.0	    1.0315	    8.2451
      21.0	    1.0311	    8.8817
      22.0	    1.0309	    9.5271
      23.0	    1.0308	   10.1817
      24.0	    1.0309	   10.8456
      25.0	    1.0311	   11.5191
      26.0	    1.0315	   12.2025
      27.0	    1.0319	   12.8960
      28.0	    1.0325	   13.5997
      29.0	    1.0332	   14.3138
      30.0	    1.0339	   15.0385
      31.0	    1.0348	   15.7737
      32.0	    1.0357	   16.5196
      33.0	    1.0366	   17.2761
      34.0	    1.0376	   18.0431
      35.0	    1.0386	   18.8204
      36.0	    1.0396	   19.6079
      37.0	    1.0406	   20.4052
      38.0	    1.0416	   21.2121
      39.0	    1.0425	   22.0281
      40.0	    1.0434	   22.8528
      41.0	    1.0442	   23.6857
      42.0	    1.0450	   24.5261
      43.0	    1.0457	   25.3736
      44.0	    1.0464	   26.2272
      45.0	    1.0470	   27.0864
      46.0	    1.0475	   27.9501
      47.0	    1.0480	   28.8176
      48.0	    1.0484	   29.6879
      49.0	    1.0488	   30.5599
      50.0	    1.0492	   31.4327
      51.0	    1.0495	   32.3052
      52.0	    1.0497	   33.1765
      53.0	    1.0499	   34.0455
      54.0	    1.0501	   34.9112
      55.0	    1.0502	   35.7728
      56.0	    1.0503	   36.6294
      57.0	    1.0504	   37.4803
      58.0	    1.0504	   38.3247
      59.0	    1.0504	   39.1620
      60.0	    1.0503	   39.9919
      61.0	    1.0503	   40.8139
      62.0	    1.0502	   41.6278
      63.0	    1.0502	   42.4333
      64.0	    1.0501	   43.2305
      65.0	    1.0501	   44.0194
      66.0	    1.0500	   44.8002
      67.0	    1.0500	   45.5731
      68.0	    1.0500	   46.3386
      69.0	    1.0501	   47.0970
      70.0	    1.0501	   47.8489
      71.0	    1.0502	   48.5948
      72.0	    1.0502	   49.3354
      73.0	    1.0503	   50.0714
      74.0	    1.0504	   50.8035
      75.0	    1.0504	   51.5323
      76.0	    1.0505	   52.2586
      77.0	    1.0505	   52.9829
      78.0	    1.0505	   53.7061
      79.0	    1.0504	   54.4287
      80.0	    1.0503	   55.1512
      81.0	    1.0501	   55.8743
      82.0	    1.0499	   56.5985
      83.0	    1.0497	   57.3242
      84.0	    1.0493	   58.0518
      85.0	    1.0489	   58.7817
      86.0	    1.0485	   59.5143
      87.0	    1.0479	   60.2497
      88.0	    1.0473	   60.9882
      89.0	    1.0467	   61.7298
      90.0	    1.0459	   62.4749
      91.0	    1.0451	   63.2233
      92.0	    1.0442	   63.9752
      93.0	    1.0433	   64.7306
      94.0	    1.0423	   65.4897
      95.0	    1.0413	   66.2524
      96.0	    1.0402	   67.0191
      97.0	    1.0392	   67.7897
      98.0	    1.0381	   68.5648
      99.0	    1.0371	   69.3444
     100.0	    1.0361	   70.1291
     101.0	    1.0352	   70.9192
     102.0	    1.0344	   71.7153
     103.0	    1.0336	   72.5179
     104.0	    1.0330	   73.3275
     105.0	    1.0324	   74.1449
     106.0	    1.0320	   74.9705
     107.0	    1.0317	   75.8051
     108.0	    1.0315	   76.6494
     109.0	    1.0314	   77.5040
     110.0	    1.0315	   78.3695
     111.0	    1.0316	   79.2466
     112.0	    1.0320	   80.1357
     113.0	    1.0324	   81.0375
     114.0	    1.0329	   81.9522
     115.0	    1.0336	   82.8801
     116.0	    1.0344	   83.8214
