    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5958
       0.0	    0.6563	   -0.0054
       1.0	    0.6563	    0.0267
       2.0	    0.6563	    0.1229
       3.0	    0.6562	    0.2832
       4.0	    0.6560	    0.5075
       5.0	    0.6558	    0.7955
       6.0	    0.6556	    1.1469
       6.0	    1.0449	   -0.5028
       7.0	    1.0447	   -0.1830
       8.0	    1.0444	    0.1387
       9.0	    1.0441	    0.4621
      10.0	    1.0438	    0.7871
      11.0	    1.0436	    1.1137
      12.0	    1.0434	    1.4418
      13.0	    1.0432	    1.7713
      14.0	    1.0430	    2.1024
      15.0	    1.0429	    2.4350
      16.0	    1.0428	    2.7691
      17.0	    1.0428	    3.1049
      18.0	    1.0428	    3.4425
      19.0	    1.0428	    3.7820
      20.0	    1.0429	    4.1236
      21.0	    1.0429	    4.4674
      22.0	    1.0430	    4.8139
      23.0	    1.0432	    5.1631
      24.0	    1.0433	    5.5153
      25.0	    1.0435	    5.8710
      26.0	    1.0436	    6.2304
      27.0	    1.0438	    6.5939
      28.0	    1.0440	    6.9618
      29.0	    1.0441	    7.3344
      30.0	    1.0443	    7.7121
      31.0	    1.0445	    8.0952
      32.0	    1.0446	    8.4840
      33.0	    1.0447	    8.8786
      34.0	    1.0449	    9.2794
      35.0	    1.0450	    9.6864
      36.0	    1.0451	   10.0997
      37.0	    1.0451	   10.5195
      38.0	    1.0452	   10.9456
      39.0	    1.0453	   11.3781
      40.0	    1.0453	   11.8167
      41.0	    1.0453	   12.2613
      42.0	    1.0454	   12.7116
      43.0	    1.0454	   13.1672
      44.0	    1.0454	   13.6279
      45.0	    1.0454	   14.0933
      46.0	    1.0454	   14.5628
      47.0	    1.0454	   15.0359
      48.0	    1.0455	   15.5123
      49.0	    1.0455	   15.9912
      50.0	    1.0455	   16.4722
      51.0	    1.0455	   16.9547
      52.0	    1.0455	   17.4381
      53.0	    1.0456	   17.9220
      54.0	    1.0456	   18.4057
      55.0	    1.0456	   18.8889
      56.0	    1.0456	   19.3711
      57.0	    1.0456	   19.8519
      58.0	    1.0456	   20.3310
      59.0	    1.0456	   20.8081
      60.0	    1.0456	   21.2830
      61.0	    1.0456	   21.7557
      62.0	    1.0456	   22.2260
      63.0	    1.0455	   22.6940
      64.0	    1.0454	   23.1598
      65.0	    1.0453	   23.6235
      66.0	    1.0452	   24.0853
      67.0	    1.0451	   24.5455
      68.0	    1.0450	   25.0045
      69.0	    1.0449	   25.4625
      70.0	    1.0448	   25.9199
      71.0	    1.0446	   26.3772
      72.0	    1.0445	   26.8347
      73.0	    1.0443	   27.2928
      74.0	    1.0442	   27.7519
      75.0	    1.0441	   28.2123
      76.0	    1.0440	   28.6744
      77.0	    1.0438	   29.1385
      78.0	    1.0438	   29.6048
      79.0	    1.0437	   30.0734
      80.0	    1.0437	   30.5446
      81.0	    1.0436	   31.0185
      82.0	    1.0437	   31.4950
      83.0	    1.0437	   31.9741
      84.0	    1.0437	   32.4557
      85.0	    1.0438	   32.9398
      86.0	    1.0439	   33.4261
      87.0	    1.0441	   33.9144
      88.0	    1.0442	   34.4044
      89.0	    1.0444	   34.8960
      90.0	    1.0446	   35.3887
      91.0	    1.0447	   35.8822
      92.0	    1.0449	   36.3764
      93.0	    1.0451	   36.8708
