    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9014	   -0.0882
       1.0	    0.9013	   -0.0520
       2.0	    0.9011	    0.0567
       3.0	    0.9007	    0.2378
       4.0	    0.9002	    0.4912
       5.0	    0.8994	    0.8171
       6.0	    0.8984	    1.2151
       6.0	    1.0473	   -0.0053
       7.0	    1.0462	    0.5379
       8.0	    1.0450	    1.0835
       9.0	    1.0437	    1.6321
      10.0	    1.0425	    2.1845
      11.0	    1.0412	    2.7415
      12.0	    1.0400	    3.3040
      13.0	    1.0388	    3.8725
      14.0	    1.0377	    4.4478
      15.0	    1.0366	    5.0304
      16.0	    1.0357	    5.6209
      17.0	    1.0348	    6.2196
      18.0	    1.0341	    6.8270
      19.0	    1.0335	    7.4432
      20.0	    1.0330	    8.0686
      21.0	    1.0327	    8.7032
      22.0	    1.0325	    9.3472
      23.0	    1.0325	   10.0005
      24.0	    1.0326	   10.6633
      25.0	    1.0328	   11.3356
      26.0	    1.0332	   12.0172
      27.0	    1.0337	   12.7083
      28.0	    1.0342	   13.4087
      29.0	    1.0349	   14.1183
      30.0	    1.0357	   14.8370
      31.0	    1.0366	   15.5647
      32.0	    1.0375	   16.3012
      33.0	    1.0384	   17.0462
      34.0	    1.0394	   17.7997
      35.0	    1.0404	   18.5612
      36.0	    1.0414	   19.3305
      37.0	    1.0423	   20.1073
      38.0	    1.0432	   20.8913
      39.0	    1.0441	   21.6821
      40.0	    1.0449	   22.4794
      41.0	    1.0457	   23.2826
      42.0	    1.0464	   24.0914
      43.0	    1.0470	   24.9052
      44.0	    1.0476	   25.7235
      45.0	    1.0481	   26.5456
      46.0	    1.0485	   27.3710
      47.0	    1.0489	   28.1990
      48.0	    1.0492	   29.0288
      49.0	    1.0495	   29.8597
      50.0	    1.0497	   30.6908
      51.0	    1.0499	   31.5215
      52.0	    1.0501	   32.3508
      53.0	    1.0502	   33.1782
      54.0	    1.0502	   34.0029
      55.0	    1.0503	   34.8241
      56.0	    1.0503	   35.6414
      57.0	    1.0503	   36.4541
      58.0	    1.0502	   37.2617
      59.0	    1.0502	   38.0639
      60.0	    1.0501	   38.8603
      61.0	    1.0500	   39.6507
      62.0	    1.0500	   40.4350
      63.0	    1.0499	   41.2129
      64.0	    1.0498	   41.9846
      65.0	    1.0498	   42.7501
      66.0	    1.0498	   43.5096
      67.0	    1.0498	   44.2634
      68.0	    1.0498	   45.0118
      69.0	    1.0499	   45.7551
      70.0	    1.0500	   46.4939
      71.0	    1.0501	   47.2286
      72.0	    1.0503	   47.9598
      73.0	    1.0504	   48.6882
      74.0	    1.0505	   49.4142
      75.0	    1.0506	   50.1385
      76.0	    1.0507	   50.8616
      77.0	    1.0508	   51.5842
      78.0	    1.0509	   52.3068
      79.0	    1.0508	   53.0298
      80.0	    1.0508	   53.7539
      81.0	    1.0507	   54.4793
      82.0	    1.0505	   55.2066
      83.0	    1.0503	   55.9360
      84.0	    1.0500	   56.6678
      85.0	    1.0496	   57.4024
      86.0	    1.0491	   58.1399
      87.0	    1.0486	   58.8804
      88.0	    1.0479	   59.6240
      89.0	    1.0472	   60.3709
      90.0	    1.0464	   61.1209
      91.0	    1.0456	   61.8742
      92.0	    1.0447	   62.6306
      93.0	    1.0437	   63.3901
      94.0	    1.0427	   64.1529
      95.0	    1.0417	   64.9188
      96.0	    1.0406	   65.6881
      97.0	    1.0396	   66.4609
      98.0	    1.0386	   67.2373
      99.0	    1.0376	   68.0177
     100.0	    1.0367	   68.8025
     101.0	    1.0358	   69.5920
     102.0	    1.0350	   70.3867
     103.0	    1.0344	   71.1872
     104.0	    1.0338	   71.9939
     105.0	    1.0334	   72.8075
     106.0	    1.0331	   73.6286
     107.0	    1.0329	   74.4577
     108.0	    1.0328	   75.2956
     109.0	    1.0329	   76.1427
     110.0	    1.0331	   76.9998
     111.0	    1.0334	   77.8673
     112.0	    1.0338	   78.7458
     113.0	    1.0343	   79.6358
     114.0	    1.0350	   80.5376
     115.0	    1.0357	   81.4515
     116.0	    1.0365	   82.3777
