    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9061	   -0.1066
       1.0	    0.9060	   -0.0698
       2.0	    0.9058	    0.0405
       3.0	    0.9054	    0.2243
       4.0	    0.9048	    0.4817
       5.0	    0.9040	    0.8126
       6.0	    0.9029	    1.2170
       6.0	    1.0471	    0.0499
       7.0	    1.0459	    0.5956
       8.0	    1.0446	    1.1443
       9.0	    1.0433	    1.6966
      10.0	    1.0420	    2.2535
      11.0	    1.0406	    2.8156
      12.0	    1.0392	    3.3838
      13.0	    1.0379	    3.9587
      14.0	    1.0367	    4.5410
      15.0	    1.0355	    5.1312
      16.0	    1.0343	    5.7297
      17.0	    1.0333	    6.3371
      18.0	    1.0324	    6.9536
      19.0	    1.0316	    7.5794
      20.0	    1.0309	    8.2147
      21.0	    1.0304	    8.8596
      22.0	    1.0300	    9.5143
      23.0	    1.0297	   10.1788
      24.0	    1.0295	   10.8531
      25.0	    1.0295	   11.5374
      26.0	    1.0297	   12.2317
      27.0	    1.0299	   12.9360
      28.0	    1.0303	   13.6504
      29.0	    1.0308	   14.3749
      30.0	    1.0314	   15.1096
      31.0	    1.0321	   15.8544
      32.0	    1.0329	   16.6094
      33.0	    1.0338	   17.3744
      34.0	    1.0347	   18.1495
      35.0	    1.0356	   18.9346
      36.0	    1.0366	   19.7296
      37.0	    1.0376	   20.5343
      38.0	    1.0387	   21.3486
      39.0	    1.0397	   22.1724
      40.0	    1.0407	   23.0053
      41.0	    1.0417	   23.8471
      42.0	    1.0426	   24.6975
      43.0	    1.0435	   25.5562
      44.0	    1.0444	   26.4226
      45.0	    1.0452	   27.2963
      46.0	    1.0460	   28.1767
      47.0	    1.0468	   29.0631
      48.0	    1.0475	   29.9547
      49.0	    1.0482	   30.8508
      50.0	    1.0488	   31.7506
      51.0	    1.0493	   32.6530
      52.0	    1.0498	   33.5573
      53.0	    1.0503	   34.4625
      54.0	    1.0507	   35.3677
      55.0	    1.0510	   36.2719
      56.0	    1.0512	   37.1744
      57.0	    1.0514	   38.0743
      58.0	    1.0515	   38.9708
      59.0	    1.0515	   39.8632
      60.0	    1.0515	   40.7509
      61.0	    1.0514	   41.6333
      62.0	    1.0512	   42.5099
      63.0	    1.0511	   43.3802
      64.0	    1.0509	   44.2439
      65.0	    1.0507	   45.1007
      66.0	    1.0505	   45.9505
      67.0	    1.0503	   46.7930
      68.0	    1.0501	   47.6283
      69.0	    1.0499	   48.4565
      70.0	    1.0497	   49.2778
      71.0	    1.0496	   50.0923
      72.0	    1.0495	   50.9005
      73.0	    1.0495	   51.7026
      74.0	    1.0494	   52.4992
      75.0	    1.0494	   53.2908
      76.0	    1.0494	   54.0778
      77.0	    1.0495	   54.8608
      78.0	    1.0495	   55.6404
      79.0	    1.0496	   56.4171
      80.0	    1.0496	   57.1915
      81.0	    1.0497	   57.9641
      82.0	    1.0498	   58.7354
      83.0	    1.0498	   59.5060
      84.0	    1.0498	   60.2762
      85.0	    1.0498	   61.0465
      86.0	    1.0498	   61.8172
      87.0	    1.0497	   62.5888
      88.0	    1.0496	   63.3613
      89.0	    1.0494	   64.1352
      90.0	    1.0491	   64.9105
      91.0	    1.0487	   65.6875
      92.0	    1.0482	   66.4663
      93.0	    1.0477	   67.2469
      94.0	    1.0470	   68.0297
      95.0	    1.0463	   68.8147
      96.0	    1.0454	   69.6023
      97.0	    1.0445	   70.3925
      98.0	    1.0435	   71.1859
      99.0	    1.0425	   71.9827
     100.0	    1.0415	   72.7836
     101.0	    1.0404	   73.5889
     102.0	    1.0392	   74.3994
     103.0	    1.0381	   75.2156
     104.0	    1.0371	   76.0384
     105.0	    1.0360	   76.8683
     106.0	    1.0350	   77.7063
     107.0	    1.0340	   78.5531
     108.0	    1.0331	   79.4095
     109.0	    1.0323	   80.2765
     110.0	    1.0316	   81.1547
     111.0	    1.0310	   82.0450
     112.0	    1.0305	   82.9481
     113.0	    1.0301	   83.8649
     114.0	    1.0298	   84.7958
     115.0	    1.0297	   85.7415
     116.0	    1.0297	   86.7024
