    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9158	   -0.2247
       1.0	    0.9158	   -0.1886
       2.0	    0.9155	   -0.0806
       3.0	    0.9151	    0.0995
       4.0	    0.9145	    0.3518
       5.0	    0.9137	    0.6761
       6.0	    0.9126	    1.0725
       6.0	    1.0469	    0.0320
       7.0	    1.0457	    0.5723
       8.0	    1.0444	    1.1163
       9.0	    1.0430	    1.6651
      10.0	    1.0416	    2.2195
      11.0	    1.0401	    2.7807
      12.0	    1.0387	    3.3496
      13.0	    1.0373	    3.9269
      14.0	    1.0359	    4.5135
      15.0	    1.0346	    5.1101
      16.0	    1.0333	    5.7173
      17.0	    1.0322	    6.3354
      18.0	    1.0311	    6.9648
      19.0	    1.0302	    7.6058
      20.0	    1.0294	    8.2585
      21.0	    1.0287	    8.9231
      22.0	    1.0281	    9.5995
      23.0	    1.0277	   10.2877
      24.0	    1.0274	   10.9878
      25.0	    1.0273	   11.6996
      26.0	    1.0273	   12.4231
      27.0	    1.0274	   13.1583
      28.0	    1.0277	   13.9051
      29.0	    1.0282	   14.6632
      30.0	    1.0287	   15.4327
      31.0	    1.0294	   16.2132
      32.0	    1.0302	   17.0048
      33.0	    1.0311	   17.8071
      34.0	    1.0321	   18.6200
      35.0	    1.0331	   19.4431
      36.0	    1.0342	   20.2764
      37.0	    1.0354	   21.1195
      38.0	    1.0366	   21.9721
      39.0	    1.0378	   22.8340
      40.0	    1.0389	   23.7049
      41.0	    1.0401	   24.5845
      42.0	    1.0412	   25.4725
      43.0	    1.0423	   26.3684
      44.0	    1.0434	   27.2718
      45.0	    1.0444	   28.1822
      46.0	    1.0454	   29.0990
      47.0	    1.0463	   30.0215
      48.0	    1.0471	   30.9492
      49.0	    1.0479	   31.8810
      50.0	    1.0486	   32.8163
      51.0	    1.0493	   33.7542
      52.0	    1.0498	   34.6937
      53.0	    1.0503	   35.6340
      54.0	    1.0507	   36.5741
      55.0	    1.0510	   37.5132
      56.0	    1.0512	   38.4504
      57.0	    1.0513	   39.3850
      58.0	    1.0514	   40.3162
      59.0	    1.0513	   41.2432
      60.0	    1.0512	   42.1655
      61.0	    1.0510	   43.0824
      62.0	    1.0508	   43.9935
      63.0	    1.0505	   44.8982
      64.0	    1.0502	   45.7962
      65.0	    1.0499	   46.6873
      66.0	    1.0496	   47.5711
      67.0	    1.0493	   48.4475
      68.0	    1.0491	   49.3165
      69.0	    1.0488	   50.1781
      70.0	    1.0486	   51.0325
      71.0	    1.0485	   51.8799
      72.0	    1.0484	   52.7205
      73.0	    1.0483	   53.5548
      74.0	    1.0483	   54.3833
      75.0	    1.0483	   55.2063
      76.0	    1.0484	   56.0245
      77.0	    1.0485	   56.8384
      78.0	    1.0486	   57.6485
      79.0	    1.0488	   58.4555
      80.0	    1.0489	   59.2600
      81.0	    1.0491	   60.0624
      82.0	    1.0493	   60.8634
      83.0	    1.0495	   61.6635
      84.0	    1.0496	   62.4631
      85.0	    1.0497	   63.2628
      86.0	    1.0498	   64.0630
      87.0	    1.0498	   64.8641
      88.0	    1.0497	   65.6663
      89.0	    1.0496	   66.4700
      90.0	    1.0494	   67.2754
      91.0	    1.0490	   68.0826
      92.0	    1.0485	   68.8918
      93.0	    1.0479	   69.7032
      94.0	    1.0472	   70.5168
      95.0	    1.0464	   71.3329
      96.0	    1.0454	   72.1516
      97.0	    1.0444	   72.9732
      98.0	    1.0432	   73.7980
      99.0	    1.0420	   74.6263
     100.0	    1.0407	   75.4586
     101.0	    1.0393	   76.2953
     102.0	    1.0380	   77.1372
     103.0	    1.0366	   77.9848
     104.0	    1.0353	   78.8388
     105.0	    1.0340	   79.6999
     106.0	    1.0327	   80.5690
     107.0	    1.0315	   81.4468
     108.0	    1.0304	   82.3343
     109.0	    1.0294	   83.2322
     110.0	    1.0286	   84.1414
     111.0	    1.0278	   85.0627
     112.0	    1.0272	   85.9970
     113.0	    1.0268	   86.9450
     114.0	    1.0265	   87.9074
     115.0	    1.0264	   88.8849
     116.0	    1.0264	   89.8779
