    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.6844	   -6.6454
       1.0	    0.6844	   -6.6448
       2.0	    0.6844	   -6.6428
       3.0	    0.6844	   -6.6392
       4.0	    0.6845	   -6.6336
       5.0	    0.6846	   -6.6256
       6.0	    0.6847	   -6.6144
       6.0	    1.0538	   -1.8425
       7.0	    1.0532	   -1.7000
       8.0	    1.0524	   -1.5535
       9.0	    1.0515	   -1.3998
      10.0	    1.0506	   -1.2357
      11.0	    1.0495	   -1.0579
      12.0	    1.0485	   -0.8634
      13.0	    1.0474	   -0.6492
      14.0	    1.0462	   -0.4126
      15.0	    1.0451	   -0.1511
      16.0	    1.0440	    0.1373
      17.0	    1.0429	    0.4542
      18.0	    1.0418	    0.8012
      19.0	    1.0407	    1.1790
      20.0	    1.0396	    1.5882
      21.0	    1.0386	    2.0288
      22.0	    1.0376	    2.5005
      23.0	    1.0367	    3.0028
      24.0	    1.0357	    3.5345
      25.0	    1.0348	    4.0944
      26.0	    1.0339	    4.6810
      27.0	    1.0331	    5.2927
      28.0	    1.0324	    5.9276
      29.0	    1.0317	    6.5839
      30.0	    1.0311	    7.2597
      31.0	    1.0306	    7.9532
      32.0	    1.0302	    8.6627
      33.0	    1.0300	    9.3865
      34.0	    1.0299	   10.1231
      35.0	    1.0300	   10.8712
      36.0	    1.0303	   11.6296
      37.0	    1.0307	   12.3974
      38.0	    1.0313	   13.1737
      39.0	    1.0321	   13.9580
      40.0	    1.0331	   14.7496
      41.0	    1.0342	   15.5485
      42.0	    1.0354	   16.3545
      43.0	    1.0367	   17.1676
      44.0	    1.0382	   17.9881
      45.0	    1.0396	   18.8164
      46.0	    1.0411	   19.6529
      47.0	    1.0427	   20.4983
      48.0	    1.0441	   21.3532
      49.0	    1.0456	   22.2184
      50.0	    1.0469	   23.0947
      51.0	    1.0482	   23.9829
      52.0	    1.0494	   24.8835
      53.0	    1.0504	   25.7972
      54.0	    1.0513	   26.7245
      55.0	    1.0521	   27.6656
      56.0	    1.0528	   28.6205
      57.0	    1.0534	   29.5891
      58.0	    1.0538	   30.5710
      59.0	    1.0541	   31.5655
      60.0	    1.0543	   32.5716
      61.0	    1.0544	   33.5882
      62.0	    1.0545	   34.6138
      63.0	    1.0544	   35.6468
      64.0	    1.0543	   36.6853
      65.0	    1.0542	   37.7275
      66.0	    1.0539	   38.7710
      67.0	    1.0537	   39.8138
      68.0	    1.0534	   40.8535
      69.0	    1.0531	   41.8878
      70.0	    1.0527	   42.9146
      71.0	    1.0524	   43.9316
      72.0	    1.0520	   44.9367
      73.0	    1.0517	   45.9282
      74.0	    1.0513	   46.9044
      75.0	    1.0511	   47.8637
      76.0	    1.0508	   48.8050
      77.0	    1.0506	   49.7274
      78.0	    1.0505	   50.6304
      79.0	    1.0504	   51.5137
      80.0	    1.0504	   52.3774
      81.0	    1.0504	   53.2220
      82.0	    1.0506	   54.0481
      83.0	    1.0508	   54.8570
      84.0	    1.0510	   55.6499
      85.0	    1.0513	   56.4285
      86.0	    1.0517	   57.1948
      87.0	    1.0521	   57.9506
      88.0	    1.0525	   58.6983
      89.0	    1.0529	   59.4402
      90.0	    1.0533	   60.1784
      91.0	    1.0537	   60.9154
      92.0	    1.0540	   61.6534
      93.0	    1.0542	   62.3944
      94.0	    1.0544	   63.1406
      95.0	    1.0545	   63.8936
      96.0	    1.0545	   64.6553
      97.0	    1.0544	   65.4270
      98.0	    1.0542	   66.2101
      99.0	    1.0538	   67.0055
     100.0	    1.0533	   67.8140
     101.0	    1.0526	   68.6364
     102.0	    1.0519	   69.4729
     103.0	    1.0509	   70.3237
     104.0	    1.0498	   71.1888
     105.0	    1.0486	   72.0681
     106.0	    1.0473	   72.9610
     107.0	    1.0459	   73.8671
     108.0	    1.0444	   74.7858
     109.0	    1.0428	   75.7163
     110.0	    1.0411	   76.6579
     111.0	    1.0395	   77.6099
     112.0	    1.0378	   78.5716
     113.0	    1.0363	   79.5423
     114.0	    1.0348	   80.5215
     115.0	    1.0334	   81.5087
