    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8863	   -0.0194
       1.0	    0.8863	    0.0158
       2.0	    0.8861	    0.1214
       3.0	    0.8857	    0.2972
       4.0	    0.8852	    0.5431
       5.0	    0.8845	    0.8589
       6.0	    0.8836	    1.2443
       6.0	    1.0476	   -0.0550
       7.0	    1.0465	    0.4784
       8.0	    1.0454	    1.0133
       9.0	    1.0442	    1.5502
      10.0	    1.0430	    2.0900
      11.0	    1.0418	    2.6332
      12.0	    1.0406	    3.1807
      13.0	    1.0395	    3.7330
      14.0	    1.0384	    4.2908
      15.0	    1.0374	    4.8546
      16.0	    1.0365	    5.4251
      17.0	    1.0357	    6.0026
      18.0	    1.0351	    6.5876
      19.0	    1.0345	    7.1803
      20.0	    1.0341	    7.7810
      21.0	    1.0338	    8.3899
      22.0	    1.0337	    9.0072
      23.0	    1.0337	    9.6329
      24.0	    1.0338	   10.2672
      25.0	    1.0341	   10.9101
      26.0	    1.0344	   11.5617
      27.0	    1.0349	   12.2220
      28.0	    1.0355	   12.8910
      29.0	    1.0361	   13.5687
      30.0	    1.0368	   14.2550
      31.0	    1.0376	   14.9500
      32.0	    1.0384	   15.6536
      33.0	    1.0392	   16.3656
      34.0	    1.0401	   17.0859
      35.0	    1.0409	   17.8144
      36.0	    1.0418	   18.5507
      37.0	    1.0426	   19.2948
      38.0	    1.0434	   20.0461
      39.0	    1.0441	   20.8045
      40.0	    1.0448	   21.5695
      41.0	    1.0455	   22.3407
      42.0	    1.0461	   23.1176
      43.0	    1.0467	   23.8997
      44.0	    1.0473	   24.6863
      45.0	    1.0477	   25.4769
      46.0	    1.0482	   26.2708
      47.0	    1.0486	   27.0673
      48.0	    1.0490	   27.8656
      49.0	    1.0493	   28.6649
      50.0	    1.0496	   29.4645
      51.0	    1.0499	   30.2636
      52.0	    1.0501	   31.0615
      53.0	    1.0503	   31.8574
      54.0	    1.0505	   32.6505
      55.0	    1.0507	   33.4403
      56.0	    1.0508	   34.2261
      57.0	    1.0508	   35.0074
      58.0	    1.0509	   35.7838
      59.0	    1.0509	   36.5548
      60.0	    1.0510	   37.3201
      61.0	    1.0510	   38.0794
      62.0	    1.0510	   38.8327
      63.0	    1.0510	   39.5797
      64.0	    1.0510	   40.3206
      65.0	    1.0510	   41.0553
      66.0	    1.0510	   41.7840
      67.0	    1.0511	   42.5069
      68.0	    1.0511	   43.2243
      69.0	    1.0512	   43.9364
      70.0	    1.0513	   44.6437
      71.0	    1.0514	   45.3465
      72.0	    1.0515	   46.0454
      73.0	    1.0516	   46.7407
      74.0	    1.0516	   47.4329
      75.0	    1.0517	   48.1225
      76.0	    1.0517	   48.8100
      77.0	    1.0517	   49.4958
      78.0	    1.0516	   50.1803
      79.0	    1.0515	   50.8640
      80.0	    1.0513	   51.5473
      81.0	    1.0510	   52.2306
      82.0	    1.0507	   52.9142
      83.0	    1.0503	   53.5984
      84.0	    1.0498	   54.2835
      85.0	    1.0493	   54.9698
      86.0	    1.0487	   55.6576
      87.0	    1.0481	   56.3471
      88.0	    1.0474	   57.0385
      89.0	    1.0466	   57.7319
      90.0	    1.0458	   58.4277
      91.0	    1.0449	   59.1258
      92.0	    1.0441	   59.8266
      93.0	    1.0432	   60.5302
      94.0	    1.0422	   61.2370
      95.0	    1.0413	   61.9471
      96.0	    1.0404	   62.6609
      97.0	    1.0396	   63.3787
      98.0	    1.0388	   64.1010
      99.0	    1.0380	   64.8282
     100.0	    1.0373	   65.5608
     101.0	    1.0366	   66.2993
     102.0	    1.0361	   67.0443
     103.0	    1.0356	   67.7963
     104.0	    1.0352	   68.5560
     105.0	    1.0349	   69.3238
     106.0	    1.0347	   70.1005
     107.0	    1.0346	   70.8865
     108.0	    1.0346	   71.6826
     109.0	    1.0347	   72.4891
     110.0	    1.0349	   73.3066
     111.0	    1.0352	   74.1356
     112.0	    1.0356	   74.9765
     113.0	    1.0361	   75.8296
     114.0	    1.0367	   76.6952
     115.0	    1.0373	   77.5732
     116.0	    1.0381	   78.4638
