    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8117	   -0.0586
       1.0	    0.8116	   -0.0216
       2.0	    0.8113	    0.0893
       3.0	    0.8109	    0.2741
       4.0	    0.8102	    0.5324
       5.0	    0.8093	    0.8639
       6.0	    0.8081	    1.2681
       6.0	    1.0496	    0.5254
       7.0	    1.0479	    1.1614
       8.0	    1.0461	    1.7985
       9.0	    1.0443	    2.4369
      10.0	    1.0424	    3.0770
      11.0	    1.0405	    3.7191
      12.0	    1.0387	    4.3635
      13.0	    1.0370	    5.0108
      14.0	    1.0355	    5.6610
      15.0	    1.0340	    6.3146
      16.0	    1.0328	    6.9716
      17.0	    1.0317	    7.6321
      18.0	    1.0308	    8.2962
      19.0	    1.0301	    8.9640
      20.0	    1.0296	    9.6355
      21.0	    1.0293	   10.3109
      22.0	    1.0292	   10.9903
      23.0	    1.0293	   11.6739
      24.0	    1.0296	   12.3623
      25.0	    1.0301	   13.0558
      26.0	    1.0308	   13.7550
      27.0	    1.0316	   14.4607
      28.0	    1.0325	   15.1736
      29.0	    1.0336	   15.8943
      30.0	    1.0348	   16.6238
      31.0	    1.0360	   17.3626
      32.0	    1.0373	   18.1117
      33.0	    1.0387	   18.8715
      34.0	    1.0400	   19.6427
      35.0	    1.0414	   20.4259
      36.0	    1.0427	   21.2213
      37.0	    1.0439	   22.0293
      38.0	    1.0451	   22.8501
      39.0	    1.0462	   23.6837
      40.0	    1.0472	   24.5300
      41.0	    1.0482	   25.3889
      42.0	    1.0490	   26.2599
      43.0	    1.0497	   27.1426
      44.0	    1.0504	   28.0361
      45.0	    1.0510	   28.9398
      46.0	    1.0516	   29.8525
      47.0	    1.0520	   30.7731
      48.0	    1.0525	   31.7002
      49.0	    1.0528	   32.6325
      50.0	    1.0532	   33.5684
      51.0	    1.0535	   34.5062
      52.0	    1.0537	   35.4444
      53.0	    1.0540	   36.3812
      54.0	    1.0542	   37.3149
      55.0	    1.0543	   38.2441
      56.0	    1.0544	   39.1671
      57.0	    1.0545	   40.0826
      58.0	    1.0545	   40.9892
      59.0	    1.0545	   41.8860
      60.0	    1.0544	   42.7721
      61.0	    1.0544	   43.6467
      62.0	    1.0543	   44.5095
      63.0	    1.0543	   45.3601
      64.0	    1.0542	   46.1987
      65.0	    1.0541	   47.0253
      66.0	    1.0541	   47.8405
      67.0	    1.0541	   48.6449
      68.0	    1.0541	   49.4394
      69.0	    1.0541	   50.2249
      70.0	    1.0541	   51.0027
      71.0	    1.0541	   51.7739
      72.0	    1.0541	   52.5401
      73.0	    1.0541	   53.3026
      74.0	    1.0541	   54.0628
      75.0	    1.0541	   54.8221
      76.0	    1.0540	   55.5821
      77.0	    1.0540	   56.3440
      78.0	    1.0539	   57.1091
      79.0	    1.0538	   57.8786
      80.0	    1.0537	   58.6534
      81.0	    1.0535	   59.4345
      82.0	    1.0533	   60.2226
      83.0	    1.0531	   61.0184
      84.0	    1.0528	   61.8222
      85.0	    1.0524	   62.6344
      86.0	    1.0520	   63.4550
      87.0	    1.0515	   64.2838
      88.0	    1.0509	   65.1206
      89.0	    1.0502	   65.9648
      90.0	    1.0494	   66.8157
      91.0	    1.0485	   67.6726
      92.0	    1.0474	   68.5347
      93.0	    1.0462	   69.4009
      94.0	    1.0450	   70.2705
      95.0	    1.0436	   71.1426
      96.0	    1.0423	   72.0163
      97.0	    1.0408	   72.8912
      98.0	    1.0394	   73.7666
      99.0	    1.0380	   74.6423
     100.0	    1.0367	   75.5182
     101.0	    1.0355	   76.3941
     102.0	    1.0343	   77.2704
     103.0	    1.0334	   78.1473
     104.0	    1.0325	   79.0253
     105.0	    1.0318	   79.9050
     106.0	    1.0313	   80.7871
     107.0	    1.0310	   81.6726
     108.0	    1.0308	   82.5625
     109.0	    1.0308	   83.4578
     110.0	    1.0310	   84.3598
     111.0	    1.0314	   85.2697
     112.0	    1.0318	   86.1890
     113.0	    1.0325	   87.1188
     114.0	    1.0333	   88.0605
     115.0	    1.0342	   89.0152
     116.0	    1.0352	   89.9841
