    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9005	   -0.0664
       1.0	    0.9005	   -0.0293
       2.0	    0.9002	    0.0821
       3.0	    0.8998	    0.2678
       4.0	    0.8992	    0.5276
       5.0	    0.8984	    0.8617
       6.0	    0.8974	    1.2699
       6.0	    1.0470	    0.0764
       7.0	    1.0458	    0.6309
       8.0	    1.0446	    1.1880
       9.0	    1.0432	    1.7487
      10.0	    1.0419	    2.3137
      11.0	    1.0405	    2.8837
      12.0	    1.0391	    3.4594
      13.0	    1.0378	    4.0416
      14.0	    1.0365	    4.6309
      15.0	    1.0353	    5.2278
      16.0	    1.0342	    5.8328
      17.0	    1.0331	    6.4463
      18.0	    1.0322	    7.0685
      19.0	    1.0314	    7.6998
      20.0	    1.0308	    8.3402
      21.0	    1.0302	    8.9900
      22.0	    1.0299	    9.6492
      23.0	    1.0296	   10.3180
      24.0	    1.0295	   10.9964
      25.0	    1.0295	   11.6844
      26.0	    1.0297	   12.3823
      27.0	    1.0300	   13.0900
      28.0	    1.0304	   13.8076
      29.0	    1.0309	   14.5353
      30.0	    1.0315	   15.2730
      31.0	    1.0322	   16.0209
      32.0	    1.0331	   16.7788
      33.0	    1.0339	   17.5470
      34.0	    1.0349	   18.3252
      35.0	    1.0358	   19.1135
      36.0	    1.0368	   19.9119
      37.0	    1.0378	   20.7201
      38.0	    1.0388	   21.5381
      39.0	    1.0398	   22.3658
      40.0	    1.0408	   23.2028
      41.0	    1.0418	   24.0490
      42.0	    1.0427	   24.9040
      43.0	    1.0436	   25.7674
      44.0	    1.0444	   26.6389
      45.0	    1.0453	   27.5178
      46.0	    1.0460	   28.4036
      47.0	    1.0468	   29.2956
      48.0	    1.0475	   30.1930
      49.0	    1.0481	   31.0950
      50.0	    1.0487	   32.0008
      51.0	    1.0493	   32.9095
      52.0	    1.0498	   33.8201
      53.0	    1.0502	   34.7316
      54.0	    1.0506	   35.6432
      55.0	    1.0509	   36.5539
      56.0	    1.0512	   37.4629
      57.0	    1.0514	   38.3693
      58.0	    1.0515	   39.2723
      59.0	    1.0515	   40.1712
      60.0	    1.0515	   41.0654
      61.0	    1.0514	   41.9542
      62.0	    1.0513	   42.8372
      63.0	    1.0511	   43.7138
      64.0	    1.0509	   44.5838
      65.0	    1.0507	   45.4468
      66.0	    1.0505	   46.3028
      67.0	    1.0503	   47.1514
      68.0	    1.0501	   47.9929
      69.0	    1.0500	   48.8272
      70.0	    1.0498	   49.6545
      71.0	    1.0497	   50.4751
      72.0	    1.0496	   51.2893
      73.0	    1.0496	   52.0975
      74.0	    1.0495	   52.9001
      75.0	    1.0495	   53.6978
      76.0	    1.0495	   54.4909
      77.0	    1.0495	   55.2800
      78.0	    1.0496	   56.0657
      79.0	    1.0496	   56.8486
      80.0	    1.0497	   57.6292
      81.0	    1.0497	   58.4080
      82.0	    1.0498	   59.1856
      83.0	    1.0498	   59.9624
      84.0	    1.0498	   60.7388
      85.0	    1.0498	   61.5154
      86.0	    1.0498	   62.2924
      87.0	    1.0497	   63.0702
      88.0	    1.0495	   63.8490
      89.0	    1.0493	   64.6291
      90.0	    1.0490	   65.4106
      91.0	    1.0486	   66.1937
      92.0	    1.0481	   66.9786
      93.0	    1.0476	   67.7653
      94.0	    1.0469	   68.5541
      95.0	    1.0462	   69.3451
      96.0	    1.0454	   70.1386
      97.0	    1.0445	   70.9348
      98.0	    1.0435	   71.7341
      99.0	    1.0425	   72.5369
     100.0	    1.0415	   73.3437
     101.0	    1.0404	   74.1551
     102.0	    1.0393	   74.9717
     103.0	    1.0382	   75.7941
     104.0	    1.0372	   76.6231
     105.0	    1.0361	   77.4595
     106.0	    1.0352	   78.3041
     107.0	    1.0342	   79.1576
     108.0	    1.0333	   80.0210
     109.0	    1.0326	   80.8950
     110.0	    1.0318	   81.7805
     111.0	    1.0312	   82.6783
     112.0	    1.0307	   83.5892
     113.0	    1.0303	   84.5139
     114.0	    1.0301	   85.4531
     115.0	    1.0299	   86.4072
     116.0	    1.0299	   87.3767
