    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5960
       0.0	    0.1983	    2.8905
       1.0	    0.1983	    2.9430
       2.0	    0.1983	    3.1003
       3.0	    0.1982	    3.3621
       4.0	    0.1981	    3.7275
       5.0	    0.1980	    4.1958
       6.0	    0.1979	    4.7656
       6.0	    1.0752	    0.7522
       7.0	    1.0745	    1.3566
       8.0	    1.0738	    1.9530
       9.0	    1.0731	    2.5394
      10.0	    1.0725	    3.1139
      11.0	    1.0721	    3.6748
      12.0	    1.0717	    4.2205
      13.0	    1.0714	    4.7496
      14.0	    1.0712	    5.2608
      15.0	    1.0711	    5.7530
      16.0	    1.0711	    6.2253
      17.0	    1.0711	    6.6769
      18.0	    1.0713	    7.1072
      19.0	    1.0715	    7.5160
      20.0	    1.0718	    7.9032
      21.0	    1.0721	    8.2690
      22.0	    1.0724	    8.6136
      23.0	    1.0727	    8.9377
      24.0	    1.0731	    9.2421
      25.0	    1.0734	    9.5278
      26.0	    1.0737	    9.7961
      27.0	    1.0739	   10.0481
      28.0	    1.0741	   10.2855
      29.0	    1.0743	   10.5097
      30.0	    1.0744	   10.7223
      31.0	    1.0744	   10.9250
      32.0	    1.0745	   11.1192
      33.0	    1.0744	   11.3065
      34.0	    1.0743	   11.4884
      35.0	    1.0742	   11.6661
      36.0	    1.0740	   11.8409
      37.0	    1.0738	   12.0137
      38.0	    1.0736	   12.1855
      39.0	    1.0734	   12.3568
      40.0	    1.0731	   12.5282
      41.0	    1.0729	   12.6998
      42.0	    1.0727	   12.8718
      43.0	    1.0725	   13.0440
      44.0	    1.0723	   13.2160
      45.0	    1.0722	   13.3873
      46.0	    1.0722	   13.5573
      47.0	    1.0722	   13.7250
      48.0	    1.0723	   13.8896
      49.0	    1.0724	   14.0499
      50.0	    1.0726	   14.2047
      51.0	    1.0729	   14.3528
      52.0	    1.0733	   14.4931
      53.0	    1.0737	   14.6242
      54.0	    1.0741	   14.7451
      55.0	    1.0746	   14.8547
      56.0	    1.0751	   14.9522
      57.0	    1.0757	   15.0367
      58.0	    1.0763	   15.1079
      59.0	    1.0768	   15.1654
      60.0	    1.0774	   15.2093
      61.0	    1.0779	   15.2398
      62.0	    1.0784	   15.2576
      63.0	    1.0789	   15.2634
      64.0	    1.0794	   15.2586
      65.0	    1.0798	   15.2444
      66.0	    1.0801	   15.2227
      67.0	    1.0804	   15.1953
