    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9009	   -0.0903
       1.0	    0.9009	   -0.0566
       2.0	    0.9007	    0.0446
       3.0	    0.9004	    0.2131
       4.0	    0.8999	    0.4490
       5.0	    0.8993	    0.7520
       6.0	    0.8985	    1.1220
       6.0	    1.0482	   -0.1100
       7.0	    1.0473	    0.3850
       8.0	    1.0463	    0.8817
       9.0	    1.0453	    1.3806
      10.0	    1.0443	    1.8822
      11.0	    1.0432	    2.3870
      12.0	    1.0422	    2.8956
      13.0	    1.0412	    3.4084
      14.0	    1.0402	    3.9259
      15.0	    1.0393	    4.4484
      16.0	    1.0385	    4.9763
      17.0	    1.0378	    5.5097
      18.0	    1.0371	    6.0490
      19.0	    1.0366	    6.5942
      20.0	    1.0362	    7.1456
      21.0	    1.0359	    7.7030
      22.0	    1.0357	    8.2667
      23.0	    1.0356	    8.8365
      24.0	    1.0357	    9.4127
      25.0	    1.0358	    9.9950
      26.0	    1.0360	   10.5837
      27.0	    1.0364	   11.1787
      28.0	    1.0368	   11.7801
      29.0	    1.0372	   12.3879
      30.0	    1.0378	   13.0023
      31.0	    1.0384	   13.6232
      32.0	    1.0390	   14.2508
      33.0	    1.0397	   14.8851
      34.0	    1.0404	   15.5262
      35.0	    1.0411	   16.1740
      36.0	    1.0419	   16.8285
      37.0	    1.0426	   17.4898
      38.0	    1.0433	   18.1578
      39.0	    1.0440	   18.8323
      40.0	    1.0447	   19.5132
      41.0	    1.0454	   20.2002
      42.0	    1.0460	   20.8933
      43.0	    1.0466	   21.5920
      44.0	    1.0472	   22.2959
      45.0	    1.0477	   23.0047
      46.0	    1.0483	   23.7178
      47.0	    1.0488	   24.4347
      48.0	    1.0492	   25.1549
      49.0	    1.0497	   25.8776
      50.0	    1.0501	   26.6022
      51.0	    1.0504	   27.3280
      52.0	    1.0508	   28.0544
      53.0	    1.0511	   28.7805
      54.0	    1.0513	   29.5056
      55.0	    1.0515	   30.2291
      56.0	    1.0517	   30.9503
      57.0	    1.0519	   31.6685
      58.0	    1.0520	   32.3832
      59.0	    1.0521	   33.0937
      60.0	    1.0521	   33.7996
      61.0	    1.0521	   34.5004
      62.0	    1.0521	   35.1957
      63.0	    1.0521	   35.8853
      64.0	    1.0521	   36.5687
      65.0	    1.0521	   37.2459
      66.0	    1.0521	   37.9168
      67.0	    1.0521	   38.5812
      68.0	    1.0521	   39.2392
      69.0	    1.0521	   39.8910
      70.0	    1.0521	   40.5366
      71.0	    1.0521	   41.1764
      72.0	    1.0521	   41.8106
      73.0	    1.0521	   42.4396
      74.0	    1.0521	   43.0637
      75.0	    1.0520	   43.6835
      76.0	    1.0519	   44.2993
      77.0	    1.0518	   44.9117
      78.0	    1.0517	   45.5212
      79.0	    1.0515	   46.1283
      80.0	    1.0513	   46.7334
      81.0	    1.0511	   47.3372
      82.0	    1.0508	   47.9402
      83.0	    1.0505	   48.5428
      84.0	    1.0501	   49.1455
      85.0	    1.0497	   49.7489
      86.0	    1.0493	   50.3532
      87.0	    1.0488	   50.9591
      88.0	    1.0483	   51.5667
      89.0	    1.0478	   52.1765
      90.0	    1.0472	   52.7889
      91.0	    1.0466	   53.4041
      92.0	    1.0460	   54.0224
      93.0	    1.0453	   54.6442
      94.0	    1.0446	   55.2697
      95.0	    1.0439	   55.8991
      96.0	    1.0432	   56.5328
      97.0	    1.0425	   57.1711
      98.0	    1.0418	   57.8143
      99.0	    1.0411	   58.4626
     100.0	    1.0404	   59.1164
     101.0	    1.0398	   59.7760
     102.0	    1.0392	   60.4418
     103.0	    1.0386	   61.1141
     104.0	    1.0381	   61.7934
     105.0	    1.0376	   62.4798
     106.0	    1.0372	   63.1738
     107.0	    1.0369	   63.8758
     108.0	    1.0366	   64.5861
     109.0	    1.0365	   65.3050
     110.0	    1.0364	   66.0329
     111.0	    1.0364	   66.7700
     112.0	    1.0366	   67.5165
     113.0	    1.0368	   68.2727
     114.0	    1.0371	   69.0387
     115.0	    1.0375	   69.8144
     116.0	    1.0380	   70.5999
