    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9066	   -0.1372
       1.0	    0.9065	   -0.1019
       2.0	    0.9063	    0.0039
       3.0	    0.9059	    0.1803
       4.0	    0.9054	    0.4271
       5.0	    0.9047	    0.7445
       6.0	    0.9037	    1.1322
       6.0	    1.0474	   -0.0591
       7.0	    1.0464	    0.4663
       8.0	    1.0453	    0.9940
       9.0	    1.0441	    1.5247
      10.0	    1.0429	    2.0592
      11.0	    1.0417	    2.5982
      12.0	    1.0406	    3.1425
      13.0	    1.0395	    3.6926
      14.0	    1.0384	    4.2493
      15.0	    1.0374	    4.8131
      16.0	    1.0365	    5.3845
      17.0	    1.0357	    5.9639
      18.0	    1.0351	    6.5516
      19.0	    1.0345	    7.1479
      20.0	    1.0341	    7.7529
      21.0	    1.0338	    8.3669
      22.0	    1.0336	    8.9899
      23.0	    1.0336	    9.6218
      24.0	    1.0337	   10.2629
      25.0	    1.0339	   10.9130
      26.0	    1.0343	   11.5721
      27.0	    1.0347	   12.2402
      28.0	    1.0353	   12.9171
      29.0	    1.0360	   13.6028
      30.0	    1.0367	   14.2971
      31.0	    1.0375	   14.9999
      32.0	    1.0383	   15.7110
      33.0	    1.0392	   16.4302
      34.0	    1.0401	   17.1573
      35.0	    1.0411	   17.8920
      36.0	    1.0420	   18.6341
      37.0	    1.0428	   19.3832
      38.0	    1.0437	   20.1391
      39.0	    1.0445	   20.9013
      40.0	    1.0452	   21.6696
      41.0	    1.0459	   22.4435
      42.0	    1.0466	   23.2226
      43.0	    1.0472	   24.0064
      44.0	    1.0477	   24.7944
      45.0	    1.0482	   25.5860
      46.0	    1.0486	   26.3807
      47.0	    1.0489	   27.1777
      48.0	    1.0492	   27.9763
      49.0	    1.0495	   28.7760
      50.0	    1.0497	   29.5758
      51.0	    1.0499	   30.3752
      52.0	    1.0501	   31.1734
      53.0	    1.0502	   31.9697
      54.0	    1.0503	   32.7634
      55.0	    1.0504	   33.5538
      56.0	    1.0504	   34.3405
      57.0	    1.0504	   35.1229
      58.0	    1.0504	   35.9006
      59.0	    1.0504	   36.6732
      60.0	    1.0504	   37.4403
      61.0	    1.0503	   38.2018
      62.0	    1.0503	   38.9575
      63.0	    1.0502	   39.7073
      64.0	    1.0502	   40.4513
      65.0	    1.0502	   41.1894
      66.0	    1.0502	   41.9220
      67.0	    1.0502	   42.6491
      68.0	    1.0502	   43.3712
      69.0	    1.0503	   44.0886
      70.0	    1.0504	   44.8017
      71.0	    1.0505	   45.5109
      72.0	    1.0506	   46.2169
      73.0	    1.0507	   46.9202
      74.0	    1.0508	   47.6212
      75.0	    1.0509	   48.3206
      76.0	    1.0509	   49.0189
      77.0	    1.0510	   49.7167
      78.0	    1.0510	   50.4143
      79.0	    1.0510	   51.1124
      80.0	    1.0509	   51.8113
      81.0	    1.0507	   52.5115
      82.0	    1.0505	   53.2134
      83.0	    1.0503	   53.9172
      84.0	    1.0500	   54.6232
      85.0	    1.0496	   55.3317
      86.0	    1.0491	   56.0429
      87.0	    1.0486	   56.7569
      88.0	    1.0480	   57.4738
      89.0	    1.0473	   58.1936
      90.0	    1.0465	   58.9165
      91.0	    1.0457	   59.6423
      92.0	    1.0448	   60.3711
      93.0	    1.0439	   61.1029
      94.0	    1.0430	   61.8377
      95.0	    1.0420	   62.5756
      96.0	    1.0411	   63.3168
      97.0	    1.0401	   64.0614
      98.0	    1.0392	   64.8095
      99.0	    1.0383	   65.5616
     100.0	    1.0374	   66.3180
     101.0	    1.0366	   67.0790
     102.0	    1.0360	   67.8452
     103.0	    1.0354	   68.6170
     104.0	    1.0349	   69.3949
     105.0	    1.0345	   70.1796
     106.0	    1.0342	   70.9716
     107.0	    1.0340	   71.7714
     108.0	    1.0340	   72.5798
     109.0	    1.0341	   73.3971
     110.0	    1.0343	   74.2241
     111.0	    1.0345	   75.0613
     112.0	    1.0349	   75.9090
     113.0	    1.0354	   76.7678
     114.0	    1.0360	   77.6381
     115.0	    1.0367	   78.5200
     116.0	    1.0375	   79.4137
